Stance	text
AGAINST	actually she should be disqualified from runninghow many scams and ethics problems now #semst
AGAINST	leader of free world global navigating interacting with the international comunity beyond big crowds learned lesson #semst
NONE	#wonderwoman movie #themuppets tv show #starwarsvii #marriageequaility #obama i guess i can leave social media now oh wait #semst
FAVOR	wheres the campaign store is the real question i am ready to buy some hillary gear
NONE	this is why rand paul will never be potus #baltimoreuprising #semst
AGAINST	and #handovertheserver she wiped clean k deleted emails explains dereliction of dutylies re #benghazietc #tcot
FAVOR	hillary clinton might end up having my vote shes been tackling so many issues that america needs to face #semst
AGAINST	those arent pantsuits they are camouflage outfits carefully tailored to minimize silhouette think stealthsuitsvery high tech #semst
AGAINST	at least the few mistakes made by candidates on the campaign arent felonies like the ones@hillaryclinton makes#ohhillno #semst
FAVOR	stand on the right side #semst
FAVOR	volunteer with your local campaign this weekend help build team hillary march w us in bethesda #md #semst
NONE	never vote for for the survival of our country #lovewins #semst
AGAINST	fortunately bryan he does not have a saying on that #freeallfour #semst
FAVOR	only in a sexist as fuk world would we question the qualifications of a former secretary of state #semst
FAVOR	saw a bit of s speech i was proud to hear her plans for policy improvements in our justice system thanks #semst
FAVOR	will pick for vp mark my tweet #unstoppableticket #elizabethwarren #semst
NONE	we havent even had the elections yet #semst
NONE	 thanks keep sending in the clowns it makes this upcoming election very entertaining #latinos #rock #semst
FAVOR	my vote is definitely for hillary i dont want bushs dumb ass dont want trump either #hillaryclinton #semst
AGAINST	be interesting to see how hillary defends same when questioned she will eventually have to answer questions #semst
NONE	today love won and hate was defeated #morningjoe #unitedblue #semst
NONE	excited to be working with some great #fellowssc this sumer theyre some pretty great people that are fired up for #letsgo #semst
AGAINST	the democrats are not creating al qaeda they are creating a nuclear isis think about that #semst
NONE	she aint no ways tired of being a dumbass #semst
NONE	#everydaysexism only may say what sexism is the rest of yall shut up #semst
FAVOR	you could never dream to be as intelligent as she is #semst
AGAINST	 is everyone in #elpaso #texas ready for president #marcorubio #utep #newamericancentury # #future #rub
NONE	women are not a demographic we are at least of the nation so a woman is no more symbolic than a man #semst
NONE	im in a better place now that i got some cofee now time to grow these grassrots #sctweets #semst
AGAINST	hillary for prez obamas third term and thats the last thing we need #semst
AGAINST	crazy to think next up for the oval ofice is either going to be hillary or a republican #semst
AGAINST	 who in #corpuschristi is ready for #marcorubio in # #hoks #cc #texas #tx # #keeptexasred #gop #tea #semst
AGAINST	says the millionaire politician who accepts from countries that execute gays #hypocrite #wakeupamerica #semst
AGAINST	i want you to president for a rd term please make it happen lol im fine with #semst
AGAINST	#ayyylmao do #democrats other #liberals realize no one wants #hillaryclinton which is #obamanation #semst
AGAINST	as late as #hillaryclinton opposed marriage equality #semst
NONE	ding dong #semst
AGAINST	shes the animal shes also a sellout ppl that vote for her are sellouts #nohillary #semst
AGAINST	hajaja combed through emails bunch of scumbags #nohillary #semst
AGAINST	cant even manage and she wants to be #lol #wakeupamerica #stophillary #semst
FAVOR	cant wait to get my #yashillary shirt #semst
NONE	#wgn #wgntv now mentions romney #hillary care romney care #obamacare now public option for all #semst
FAVOR	great that attended #clementapinckney s funeral today #semst
FAVOR	yes i am chipping in because we have faith in you #semst
NONE	cuz you know im such a feminist
AGAINST	pretty sure youre gonna lose out on a lot of hypocritical #christian votes by pretending to care about #lgbt #semst
NONE	my how times have changed has focused his attacks on not #semst
AGAINST	hey hillary is on her to way to buy votes to #hillarysoold #semst
AGAINST	is opening more ofices in iowa this week shes not playing around #iacaucus #semst
FAVOR	lets make secretary clinton president clinton #semst
AGAINST	afterall theyre just a por black family trying to pay the bills #whyimnotvotingforhillary #tcot #semst
AGAINST	hillary pandering with her logo #clintonfoundationscandal #clintoncash
AGAINST	#hillary is as transparent as a brick wall #libertynothillary
FAVOR	hillarys doing the right thing staying focus on her campaign #semst
NONE	i am just full of myself tonight #tofunny #funny #funnier #hilarious #hilaryduf #quotesoftheday #quotestoliveby #quotes #semst
FAVOR	the whole #world is supporting you #semst
NONE	very excited to hear sen klobuchar speak today #semst
AGAINST	thanks for the follow may god bless you and your family #freeallfour #semst
NONE	go watch america imagine a world without her itll make you realize how lucky we are to live in the best country on earth #semst
NONE	y did #randpaul take donations from a #whitesupremacy group after shaking hands with black leaders #blacklivesmatter #gop #semst
AGAINST	cant even manage she wants to be #wakeupamerica #stophillary #semst
NONE	thanks so much for this article #semst
AGAINST	stop promoting she is a liar just like her impeached husband #wakeupamerica
NONE	to far thats just to fucking far #baltimoreuprising #obama #semst
NONE	#freedomjusticeequalityeducation for innovation and development to make #happylife i utopia #semst
NONE	thank you the follow god bless you and those you love god bless america may she always be the land of the free #semst
FAVOR	my mom just told me she and my aunt want to volunteer on campaign i support it #semst
NONE	gov chafee why are you trying to make fetch happen its not going to happen #semst
AGAINST	 name change its no longer hrc its now hillary uranium #benghazi clinton take note #semst
NONE	thats why they still have no voting rights #semst
FAVOR	gwen being a god leader and training a new volunteer in rock hill #fellowssc #hillaryforsc #semst
AGAINST	#hillarydebatequestion so you profess admiration for #margaretsanger who wanted to rid the country of negros explain please #semst
FAVOR	everyday americans and their families need a champion and hillary will be that champion #semst
FAVOR	i need to stop emailing me i love you but i need my space #stillvotingforyou #semst
AGAINST	loved talking with yvette today about education and womens voices in politics cant wait to see her on caucus day #fellowsia #semst
FAVOR	wondering what the next idiotic gop smear against will be its coming for sure just dont know details yet #semst
FAVOR	madam president clinton you have all the gays vote #jarrid #semst
AGAINST	lets take back our country whos with me no more democrats
FAVOR	great to see my mentor at #dcinsd and shes right we have the most qualified candidate ever running for potus #semst
AGAINST	gee what a busy schedule she had #semst
AGAINST	i hate hillary clinton and obama please go die together thrown into the ocean get ripped into prices by sharks #semst
AGAINST	of lear jets and fax machineslol woman of the people ha #besttheyvegot #slushfund #uraniumdeal #sniperfire #semst
NONE	thanks for participating we are lucky to have you here in iowa #fellowsia #semst
AGAINST	if you cant dazzle them with brilliance bafle them with bullshit #hillaryclinton #libstardsareidiots #semst
AGAINST	it will otherwise were guaranteed gop in control of all branches #semst
AGAINST	why not they lie about everything else even when confronted with the truth #freeallfour #semst
FAVOR	the whole #world is supporting you #semst
AGAINST	breaking news #hillary trades campaign bus for a bromstick #semst
NONE	my sexy daddy obama had two wins this week happy for him democrats #semst
AGAINST	cant even manage and she wants to be #lol #stophillary #semst
FAVOR	support encourage #hillaryclinton president #unitedstates world is success of women in world #semst
AGAINST	u missouri at kc got chelsea caus hils cost to much chels could arrive w mom no xtra charge #semst
AGAINST	and why are major media outlets not exposing hillarys blatant flip flopping on this issue #semst
NONE	oh i know he wont he efed himself over in the beginning #semst
AGAINST	on shes very formidable shes a very competent person #semst
NONE	jimy fallon music playing thank you #donaldtrump for driving latinos and gays out to vote by the millions love #semst
AGAINST	#thedonald cant keep a beauty pageant afloat and wants to be the president aw hell no #semst
FAVOR	fantastic emet county dem meeting tonight in estherville glad to meet some supporters #semst
AGAINST	was that awkwardness or awfulness i think the latter #semst
AGAINST	#univision ignores latino candidate marco rubio because he doesnt fit their narrativetheyre invested with hillary #rubio #semst
AGAINST	#benghazi wait did i say thank god voters sry mt i meant thank goodness no offense intended ##tcot #semst
NONE	thank you for adding me to your list
AGAINST	#stophillary if there was a woman with integrity and honesty i would vote for such as woman president no
AGAINST	our queen city is currently infested w outofstate plate priuses driven by millennials w hillary bumper stickers #mht #semst
AGAINST	hillary claims to be a champion of the middle class but tax plan cuts the fica tax benefiting the middle class #semst
AGAINST	im voting in the democrat primary this yearto support #semst
AGAINST	id ask #hillaryclinton to stop lying about #benghazi #clintonfoundation ties to #terrorist #muslim #isis #semst
AGAINST	save an intern keep bill hillary out of the white house #semst
AGAINST	whats the ambient temperature in #hell today use that as a guide #semst
AGAINST	does hillary really need to run this country could we just make her president of the bingo club at shady pines #tcot #p #semst
NONE	obamacare stays and the confederate flag goes you guys have had quite the shitty week havent you #semst
NONE	fox news predicting way marriagegee we have the mormons for that #morningjoe #unitedblue #semst
FAVOR	mom has got it going on #potus #chelseasmom #semst
NONE	i love a god sale money well spent birds with stone #lovewins #semst
AGAINST	you dont have to be a lawyer to know the clintons violated ethics rules #semst
AGAINST	although i certainly have disagreements after reading about i much rather have him than #semst
AGAINST	#hillaryclinton is a champion of data removal #semst
NONE	dont care for #fiorina but it seems she taking the #sexist gut punches by the #media #msm
NONE	problem with #libertarian is its not even a decreed party a house devided against itself will not stand think this news to #semst
AGAINST	she would have to have a conscious to be haunted #killary #marxism #semst
NONE	im #thatchampion who got kicked of the #watergate team due to misconduct #tcot
NONE	donald trump is a joke his a simpleminded idiot and i have nothing else to say about him he can go fuck him self #semst
AGAINST	trumps inauguration speech god forbidmemememechinamemedid i mention me yetwheres my hairspray china #semst
AGAINST	if you think hillary isnt taking foreign money from muslim brotherhod you probably favor obama as chief justice #semst
NONE	one can only hope #semst
AGAINST	hillary cant use a fucking fax machine but you idiots are going to vote for her to be president #semst
AGAINST	because comunist breadlines are not my thing #nohillary #whyimnotvotingforhillary
FAVOR	thank you for your support of the lgbt comunity on this historic day i thank you for giving us hope #semst
NONE	anytime a liberal throws around words like truth is or reality is you know theyre about to lie #semst
AGAINST	and the working american tax payer keeps on paying for the unethical liberals who want to destroy this great country of ours #semst
AGAINST	thank you for your kind s and favs #wakeupamerica #todosmarchamos #cuba #semst
AGAINST	more lies and hypocrisy as senator of ny you clearly said you were opposed to gay marriage #semst
AGAINST	if you need me ill be screaming like a little baby from now until about ten minutes after arrives in #ptown #semst
AGAINST	how much was monica getting paid when bills burrito squirted sauce all over her pretty blue dress #semst
AGAINST	i want america to great again #whyimnotvotingforhillary
NONE	sos obama who are you joking #stopdilma #stoplula #stopforodesaopaulo #semst
AGAINST	 of select few people fired being unethical investigate watergate #semst
AGAINST	i dreamt about hilary clinton last night does this mean her plans to control us and take over the world are coming true #semst
AGAINST	if hillary wins the election theres a chance we might move to australia #hillarypres #semst
AGAINST	i chose it takes a village #semst
AGAINST	why is this woman like teflon she has comitted enuf egregious crimes she should b superglued the dang wall #semst
AGAINST	of course is silent that insures she doesnt have stand anything less chance of ofending voters #semst
FAVOR	agree we need a woman like hillary that can help this country get nursed back together #semst
AGAINST	hillarys nose from lying is now bigger than bills cigars #semst
NONE	welcome little sister love you #semst
AGAINST	hopefully hillary clinton gets cancer and dies before she gets the opportunity to embarrass our country any further #julyth #semst
AGAINST	those of us that also have a brain will be voting against hillary #semst
AGAINST	yawnzzzzzzzzzzzzzz could keep the zs going for the full amt of tweet characters but you get the point #semst
NONE	#cpc thinks they can run antisocial personal attack advertising on #socialmedia lol #cdnpoli #stopharper #feelthebern #fnpoli #semst
NONE	i think the main problem is having your fot in your mouth in the first place #semst
AGAINST	scotus dealt a blow to hillary clintons last campaign promise what is she running on now corruption lies and deceit #semst
AGAINST	and abedins penumbra the muslim brotherhod her connection is incontrovertible #humaabedin #semst
FAVOR	support encourage #hillaryclinton president #unitedstates world is success of women in world #semst
AGAINST	pundits say jim webb facing uphill battle with hillary really its with bernie for the antihillary vote #jimwebb #semst
AGAINST	#putin #nothingmoreamericanthan voting for a politician to lead the country when she cant even handle email #think #semst
AGAINST	hillary clinton has not driven a car since #clintonfakerealityshow
AGAINST	#hillaryclinton might want to bok smaller venues for her rallies if not many empty seats will be seen on tv thats bad lol #semst
NONE	in high schol decided to be the first woman president in but i never got into politics dont have trumps money #semst
AGAINST	i wish bernies fans would stop screaming #bernie #semst
AGAINST	chipotle employees shouldnt complain hillary left nothing in the tip jar theyre lucky she didnt dip in and help herself #semst
NONE	then you know how slippery snakes slither over shards of glass #semst
AGAINST	im just hoping we dont have to resurrect the no h for hillarys second term #semst
FAVOR	#hillaryclinton weve all been waiting for your rainbowstriped pantsuit #fashionista #lovewins #semst
AGAINST	your treatment of the press amb stevens fam and the intel of the american ppl is enough to send you to jail #semst
NONE	thank you for s #wakeupamerica #dumpboehner #ditchmitch #semst
NONE	 are yall at #utep ready for #marcorubio in # #miners #ladyminers #universityoftexaselpaso #rubio #new #semst
NONE	at least he has a platform #semst
NONE	haha i love your header #semst
AGAINST	id still rather have aaron hernandez as president than hillary #semst
NONE	lol that is one of the funniest things ive heard in a while #semst
AGAINST	 #ready because one day girls will say i want to be president to #readyforhillary #haiku #semst
NONE	thanks for selling out all the workers who voted for you for pushing fasttrack #sellout #semst
AGAINST	im a woman can i be president #semst
AGAINST	id love for some reporter to ask sec clinton will u b returning the white house china if elected or did u already hock it #semst
NONE	i would have to agree but i would be surprised if he gets the nom jeb bush has the money and hes a moderate #semst
NONE	lets go shot your now today #semst
NONE	i want to go back in time to when men and women couldnt appear in the same yearbok as each other #old schol #semst
NONE	exciting to hear more about our fellows all across the country on tonights call special shoutout to the #fellowsia #semst
AGAINST	#happeningnow optics problem no the real hillary clinton has stod up #clintoncash #iavotes #semst
NONE	i love bernie because he aint #semst
AGAINST	hillarys new campaign slogan is hillary nothing to hide but the truth #tcot #wakeupamerica #semst
NONE	here are my thoughts on the ruling keep your archaic nonscience based beliefs out of the laws of our secular nation #semst
AGAINST	lets hope the voters remember #hillno
AGAINST	by that time the guy with #benghazi sign will be arrested #semst
NONE	you are set to lose if ur campaign is based on critics instead of proposing #bushfail #semst
AGAINST	nothing says im every woman like democrat stafers in a machine shop in #iowa right #notreadyforhillary #semst
AGAINST	in her #emails said there were a couple of faceboks on her #totalincompetence #rednationrising #semst
FAVOR	#hillaryclinton the us presidency is a testament to the success of #women their role in the world
AGAINST	i want the first female to be competent #semst
AGAINST	we just have to hang in there long enough that this idiot doesnt completely destroy the country #semst
AGAINST	is there anything about the clintons that is not fraudulent #semst
NONE	in case of emergency push this button to scrub server #semst
NONE	bill clinton just wants to be the first dude to be president and bang one #semst
AGAINST	whos monica lewinskys favorite fotball player haha clinton dix #semst
AGAINST	great coments by about pathological liar #hillaryclinton #semst
AGAINST	its whats best for business and presidential seat for #hillaryclinton #semst
FAVOR	so excited to hear speak here at in #hanover #hillaryinnh #semst
FAVOR	days until i can register to vote year days until election day #rockthevote #democrats #everyvotecounts #semst
AGAINST	you flipflopped on the gay marriage issue must be more votes available with your current view #semst
NONE	im for change and equality #semst
AGAINST	this is why im not voting for hillary #semst
NONE	moving forward our next focus should be making higher education more attainable and eliminating the gender pay gap #semst
NONE	take that marco rubio cannot pander to the latino vote while pushing policies that hurt the comunity most #semst
NONE	when you fav supports the wrong candidate #bernie #semst
FAVOR	if i ever meet hillary clinton i will have died and then come back to life bc i will be so happy #idol #semst
NONE	#socialmedia is not for #sociopaths #psychopaths if you insult people u dont know you are the above resign #feelthebern #semst
NONE	im still so happy my voter id came in the mail #semst
NONE	i called everyone i knew and raised from exboyfriends sen klobuchar #semst
AGAINST	 are yall #texastech #redraiders ready for #marcorubio in # #ttu #texastechuniversity #rubio #texas #n #semst
NONE	here ya go teddy boythe world is getting hotter its called global warming youre such a putz #semst
NONE	u get me that bok yea #semst
AGAINST	so met there arent enough words to describe my envy jaja #semst
NONE	im not a genitalian #semst
AGAINST	cant even manage and she wants to be #lol #wakeupamerica #stophillary #semst
FAVOR	congratulations on entering the race for president you have the support of jews all over the world #semst
FAVOR	its time that we move from god words god works from sound bites sound solutions hillary clinton #hillaryclinton #semst
AGAINST	the kolaid drinking leftanistas continue to close ranks with support for madame secretary wtf hillary is a fraud full of lies #semst
AGAINST	thank you so much for  and fav #wakeupamerica #rubio #cruz #semst
AGAINST	ok so where are these emails coming from didnt already say the server was erased #lies #semst
FAVOR	to many women in to many countries speak the same language í¢„î of silence hillary clinton #hillarycliton #hillarywomen #semst
AGAINST	and the sheeple will still vote for her #semst
NONE	thank you so much for the follow and the fav jeane gods best to you #wakeupamerica #semst
AGAINST	is at the top and has spent her whole career growing government keeping the deck stacked #libertynothillary #semst
NONE	i just want my dog to stop eating the trash #semst
AGAINST	it must be hard work burying the antilgbt rights record #lovewins #feelthebern #semst
FAVOR	wont be there im supporting for president #lgbtrights #acaworks #semst
NONE	 onepercenter lied about being #deadbroke no more lies no to #semst
NONE	this will cost them the election #semst
NONE	#lovepeace and peaceful coexistence of all no to violence and #terrorism #semst
AGAINST	youre a idiot if you vote for hillary her and obama are the epitome of whats wrong with this country #benghazi #semst
AGAINST	he made a careless mistake she deliberately broke many laws still lies about it #semst
AGAINST	i feel confident that will win in #semst
AGAINST	#hillary to stop for #pizza today to garner the #italian vote #msm is worthless #libertynothillary #hillno
NONE	cruz needs to autograph bomb #semst
FAVOR	do we call bill mr presidentthe first st man of or mr president the st man lol #imreadyforhillary #semst
FAVOR	they know theyre going to lose to hrc so they keep trying #semst
FAVOR	hillary is on her way to #baltimore to be their champion #baltimoreriots #semst
NONE	respect for the law and respect by the law yes needed desperately #baltimoreriots
AGAINST	why is hrc so popular this deceptive socialist accomplished nothing is only wife of an impeached president who enabled ubl #semst
FAVOR	i think i am going to vote for monica lewinskys ex boyfriends wife #semst
NONE	get out of my state you bum #uniteblue #semst
AGAINST	#hillaryclinton has yet to release donors public deserves disclosure #scandals #lies #clintons #semst
NONE	#thingsyoudontsayasapolitician i dont feel no ways tired go to the back of the line what diference does it make #semst
FAVOR	jaja he is some kind of special this is why hillarys going to win hajaja #semst
AGAINST	cant even manage and she wants to be #lol #wakeupamerica #stophillary #semst
AGAINST	how can we expect u to make god financial decisions for the us if u cant manage ur own multimillion salary so ur not broke #semst
