id_str	TWEET	LABEL	preprocessing_C
1103653741608255488	Compañeros franceses en Lyon son atacados por #GiletsJaunes BRUTALMENTE! Su única defensa? Grabar en vídeo, aquí nos pueden expedientar... 🤦‍♂️ Se salvan gracias al civismo de los automovilistas q SIEMPRE dejan un carril para emergemcias!  #EquiparacionYa https://t.co/i2zyx8Khvl	AGAINST	Compañeros franceses en Lyon son atacados por GiletsJaunes BRUTALMENTE Su única defensa Grabar en vídeo aquí nos pueden expedientar 🤦‍♂️ Se salvan gracias al civismo de los automovilistas q SIEMPRE dejan un carril para emergemcias EquiparacionYa
1102882448935923714	Guaidó llega al Aeropuerto de Maiquetía y pasa los controles sin ser detenido https://t.co/UEamUv7m7h	NEUTRAL	Guaidó llega al Aeropuerto de Maiquetía y pasa los controles sin ser detenido
1104064235963744257	💭 #Pensamiento  Puigdemont es uno más de los hooligans que señalan los objetivos a batir con muy pocos escrúpulos , asegura @JoaqunRomero https://t.co/jpgDrZagb3 https://t.co/meybFXILzb	AGAINST	💭 Pensamiento Puigdemont es uno más de los hooligans que señalan los objetivos a batir con muy pocos escrúpulos  asegura JoaqunRomero
1102398778441650176	Capricórnio: ótima semana para os capricornianos. Pode indicar boas notícias no trabalho, amor e outras coisas sei lá. É uma semana de triunfo. Aproveite. Apenas...amo? https://t.co/vJmnRIBTNn	NEUTRAL	Capricórnio ótima semana para os capricornianos Pode indicar boas notícias no trabalho amor e outras coisas sei lá É uma semana de triunfo Aproveite Apenasamo
1093269112858517509	Arrimadas:  Lanzo un SOS al resto de españoles  https://t.co/i2QwPcKVkg vía @libertaddigital	AGAINST	Arrimadas Lanzo un SOS al resto de españoles vía libertaddigital
1097562167988101124	La frase del día: soy latina así que me enfado si me da la gana ?	NEUTRAL	La frase del día soy latina así que me enfado si me da la gana 
1092204937109479420	El retraso del juicio del ‘procés’ desdibuja la huelga independentista https://t.co/ssA2OC7qaU vía @el_pais	AGAINST	El retraso del juicio del procés desdibuja la huelga independentista vía elpais
1097949778053337091	Cada vez que un delincuente político declara que no hubo violencia el 1O, recuerdo cuando en muchos pueblos madriguera de indepes autofeladores, echaron literalmente a patadas y a pedradas a la guardia civil. Ni olvido, ni perdón.	AGAINST	Cada vez que un delincuente político declara que no hubo violencia el 1O recuerdo cuando en muchos pueblos madriguera de indepes autofeladores echaron literalmente a patadas y a pedradas a la guardia civil Ni olvido ni perdón
1097532015728099329	Con el @PSOE no, pero con PP y VOX sí. Celebro la claridad con la que C's le dice a los suyos que se apoyará en la extrema derecha, con los contrarios al aborto, a los derechos LGTBI o a la igualdad de género. Sus votantes deberían reflexionar #28A https://t.co/6DSnJWeYCV	AGAINST	Con el PSOE no pero con PP y VOX sí Celebro la claridad con la que Cs le dice a los suyos que se apoyará en la extrema derecha con los contrarios al aborto a los derechos LGTBI o a la igualdad de género Sus votantes deberían reflexionar 28A
1093291945093447680	Este vídeo es durísimo... Deben verlo todos los de Podemos los de ERC, Zapatero independentistas, filoetarras y todos los que tienen las santas pelotas de apoyar o justificar a un régimen totalitario y sanguinario.  Que Dios os perdone. Sois basura. https://t.co/mb6yRnlEcg	AGAINST	Este vídeo es durísimo Deben verlo todos los de Podemos los de ERC Zapatero independentistas filoetarras y todos los que tienen las santas pelotas de apoyar o justificar a un régimen totalitario y sanguinario Que Dios os perdone Sois basura
1095987373803036673	No se donde vieron la violencia de los independentistas los fiscales y jueces, porque toda Europa y todo él mundo vio que la violencia la pusieron la policía y la guardia civil, que agredieron por encima de sus posibilidades a gente pacífica.	FAVOR	No se donde vieron la violencia de los independentistas los fiscales y jueces porque toda Europa y todo él mundo vio que la violencia la pusieron la policía y la guardia civil que agredieron por encima de sus posibilidades a gente pacífica
1037354078504923137	En Catalunya antes los artistas q nos representaban eran: Monserrat, Josep Carreras, Serrat... y ahora @valtonyc  en Catalunya los políticos buenos se van Xavi  Domènech, y los trásfugas se quedan @AlbanoDante76	AGAINST	En Catalunya antes los artistas q nos representaban eran Monserrat Josep Carreras Serrat y ahora valtonyc en Catalunya los políticos buenos se van Xavi Domènech y los trásfugas se quedan AlbanoDante76
1102567283120095232	Por decir un Mosso a un manifestante  No hay República  le suspenden y en cambio por colaborar en un referéndum ilegal y por tanto saltarse las leyes les apluden desde arriba .... Algo esta funcionando mal en esta sociedad y el q no lo vea es que no es muy listo. https://t.co/Jntm3cIU3s	AGAINST	Por decir un Mosso a un manifestante No hay República le suspenden y en cambio por colaborar en un referéndum ilegal y por tanto saltarse las leyes les apluden desde arriba  Algo esta funcionando mal en esta sociedad y el q no lo vea es que no es muy listo
1097875222768820224	Bea llama tonto a @junqueras? Será un mensaje encubierto de Puigdemont? ????? https://t.co/Rkgi1m4xog	AGAINST	Bea llama tonto a junqueras Será un mensaje encubierto de Puigdemont 
1093250003030720512	@Tonicanto1 los catalanes solo aceptamos como MEDIADOR con @sanchezcastejon  o el congreso donde ya hemos visto la labor golpista de los golpistas o por LOS JUECES, SE MERECE JUECES	FAVOR	Tonicanto1 los catalanes solo aceptamos como MEDIADOR con sanchezcastejon o el congreso donde ya hemos visto la labor golpista de los golpistas o por LOS JUECES SE MERECE JUECES
1102837146325532673	RT @tewstavares: Devo ser a única pessoa que não curti blocos	NEUTRAL	RT tewstavares Devo ser a única pessoa que não curti blocos
1036622535645949952	🤦🏽‍♂️@sanchezcastejon proposa un referèndum per votar un nou estatut d'autonomia ➡️  Apoyaré el autogobierno sin autodeterminación que se pete el Tribunal Constitucional . https://t.co/TlTz9olKcf	FAVOR	🤦🏽‍♂️sanchezcastejon proposa un referèndum per votar un nou estatut dautonomia ➡️ Apoyaré el autogobierno sin autodeterminación que se pete el Tribunal Constitucional 
1099386209921581056	M imagino a Inés Arrimadas trayendo d vuelta a Fuigdemont,molido a palos,y ya en España, agarrandolo d la solapa, lo suelta en la 1a comisaria d policia.	AGAINST	M imagino a Inés Arrimadas trayendo d vuelta a Fuigdemontmolido a palosy ya en España agarrandolo d la solapa lo suelta en la 1a comisaria d policia
1096147842438217728	RT @TerryWolles: TOMA REFERENCIA A RAFA NADAL XD #DetectiuConan3XL	NEUTRAL	RT TerryWolles TOMA REFERENCIA A RAFA NADAL XD DetectiuConan3XL
1099419536686764032	RT @GusPineiro: RT @jucilnacional: 🔝 #GuardiasCiviles en #África.  🔝 Nuestra labor reconocida internacionalmente🌍  🔴 En #NuestraPatria🇪🇸 somos discriminados en sueldos y retribuciones con las policías autonómicas.  #EquiparacionYa #Igualdad #Justicia… https://t.co/paLeEPcSe0	AGAINST	RT GusPineiro RT jucilnacional 🔝 GuardiasCiviles en África 🔝 Nuestra labor reconocida internacionalmente🌍 🔴 En NuestraPatria🇪🇸 somos discriminados en sueldos y retribuciones con las policías autonómicas EquiparacionYa Igualdad Justicia
1097934624330862593	Comparando los políticos enjuiciados catalanes con los típicos políticos españoles,  se me ocurre un manjar preparado por los Hnos Roca,  con una bandeja de cagajones de burro baturro	FAVOR	Comparando los políticos enjuiciados catalanes con los típicos políticos españoles se me ocurre un manjar preparado por los Hnos Roca con una bandeja de cagajones de burro baturro
1040106687091363840	13/09/18 @sanchezcastejon @meritxell_batet @desdelamoncloa @justiciagob @PoderJudicialEs @fiscal_es Seguimos a la espera de la liberación de los 9 rehenes que el Estado tiene secuestrados en Lledoners, Puig de les Basses y Mas d'Enric #FreeTothom #LlibertatPresosPolítics 🎗 https://t.co/OdzaQKsBGT	FAVOR	130918 sanchezcastejon meritxellbatet desdelamoncloa justiciagob PoderJudicialEs fiscales Seguimos a la espera de la liberación de los 9 rehenes que el Estado tiene secuestrados en Lledoners Puig de les Basses y Mas dEnric FreeTothom LlibertatPresosPolítics 🎗
1099398833065340929	¿La segunda espantada de #Arrimadas en un año? Tras renunciar a intentar la investidura como ganadora de las autonómicas, ahora se plantea dejar el escaño para saltar al #Congreso Informa @yolanda_glez  https://t.co/zI6htdaGDq	FAVOR	La segunda espantada de Arrimadas en un año Tras renunciar a intentar la investidura como ganadora de las autonómicas ahora se plantea dejar el escaño para saltar al Congreso Informa yolandaglez
1099419495045705728	Hablamos ahora con la protagonista política del día: @InesArrimadas. Se incorpora a las listas de @CiudadanosCs al Congreso de los Diputados. Nos acompañan nuestros compañeros @jjyelamo y @gemma_robles: #L6Narrimadas	AGAINST	Hablamos ahora con la protagonista política del día InesArrimadas Se incorpora a las listas de CiudadanosCs al Congreso de los Diputados Nos acompañan nuestros compañeros jjyelamo y gemmarobles L6Narrimadas
1097788503130284032	RT @Carmenmartp: Creo que para el próximo CIS Pedro Sánchez va a ser Máster del Universo...  #elecciones2019votoderechas https://t.co/7evRO…	AGAINST	RT Carmenmartp Creo que para el próximo CIS Pedro Sánchez va a ser Máster del Universo elecciones2019votoderechas
1045191470687440896	27/09/18 @sanchezcastejon @meritxell_batet @desdelamoncloa @justiciagob @PoderJudicialEs @fiscal_es Seguimos a la espera de la liberación de los 9 rehenes que el Estado tiene secuestrados en Lledoners, Puig de les Basses y Mas d'Enric #FreeTothom #LlibertatPresosPolítics 🎗 https://t.co/qNRWRRRazk	FAVOR	270918 sanchezcastejon meritxellbatet desdelamoncloa justiciagob PoderJudicialEs fiscales Seguimos a la espera de la liberación de los 9 rehenes que el Estado tiene secuestrados en Lledoners Puig de les Basses y Mas dEnric FreeTothom LlibertatPresosPolítics 🎗
1098914047100157957	🔴 Cuelgan del balcón del @ajterrassa una pancarta de apoyo a los presos https://t.co/NDM0KmwEne #Terrassa https://t.co/YBP9tHSaxR	FAVOR	🔴 Cuelgan del balcón del ajterrassa una pancarta de apoyo a los presos Terrassa
1096153338939408386	Pura paja. UE NO HACE NADA por defender la democracia en sus estados miembros. https://t.co/luNtZfzndb	FAVOR	Pura paja UE NO HACE NADA por defender la democracia en sus estados miembros
1097418450463571968	Encuesta: Más de la mitad de españoles apoyan el diálogo con los independentistas https://t.co/9qULzFs3lu	FAVOR	Encuesta Más de la mitad de españoles apoyan el diálogo con los independentistas
1099147567286439937	RT @LGmez: Por qué tan serio el presidente del TSJ_legítimo; No #VamosBien? https://t.co/xAsLZLw5LQ	NEUTRAL	RT LGmez Por qué tan serio el presidente del TSJlegítimo No VamosBien
1103201394104983553	Fin a la legislatura con menos leyes de la historia https://t.co/QqNFSleWq3 #Congreso #elecciones #28A	NEUTRAL	Fin a la legislatura con menos leyes de la historia Congreso elecciones 28A
1102822296346079232	1) Esto es una vergüenza. Después el PP se pregunta por qué le han abandonado tantos millones de electores: Nieto desvela que el Gobierno ofreció a la Generalidad  simular  el referéndum ilegal del 1-O. https://t.co/GMmXgY4O1k https://t.co/3f5rdzxf7P	AGAINST	1 Esto es una vergüenza Después el PP se pregunta por qué le han abandonado tantos millones de electores Nieto desvela que el Gobierno ofreció a la Generalidad simular el referéndum ilegal del 1O
1098993455051784192	Dice la monguer de Arrimadas que va a ir a Waterloo a decirle a Puigdemont que la república no existe, pero que  no piensa reunirse con él . Me imagino a Puigdemont saliendo de su residencia a saludarla y a esta imbécil corriendo a esconderse tras unos coches.	FAVOR	Dice la monguer de Arrimadas que va a ir a Waterloo a decirle a Puigdemont que la república no existe pero que no piensa reunirse con él  Me imagino a Puigdemont saliendo de su residencia a saludarla y a esta imbécil corriendo a esconderse tras unos coches
1097410831216771072	La Causa R y La Plataforma Ayuda Venezuela estarán esta tarde apoyando a los hermanos de Bolivia en su lucha por recuperar la democracia y la libertad. @LaCausaRVe @tutoquiroga @voltiocarvajal   #17Feb #BoliviaDijoNo #Bolivia #AyudaVenezuela #BolivianosEnEspaña https://t.co/R6mm3d7ERf	AGAINST	La Causa R y La Plataforma Ayuda Venezuela estarán esta tarde apoyando a los hermanos de Bolivia en su lucha por recuperar la democracia y la libertad LaCausaRVe tutoquiroga voltiocarvajal 17Feb BoliviaDijoNo Bolivia AyudaVenezuela BolivianosEnEspaña
1102613009015422976	Guaidó vuelve a Caracas y no es arrestado https://t.co/IZVbYvN0o3	NEUTRAL	Guaidó vuelve a Caracas y no es arrestado
1099442091753644032	Visto los acontecimientos en Venezuela cientos de cubanos al grito de libertad salieron a las calles, pa’lante hermanos demócratas de Cuba, no dejen pasar esta oportunidad	NEUTRAL	Visto los acontecimientos en Venezuela cientos de cubanos al grito de libertad salieron a las calles palante hermanos demócratas de Cuba no dejen pasar esta oportunidad
1102645514519171074	RT @FaveladoCitand0: Certas coisas só Deus precisa saber..	NEUTRAL	RT FaveladoCitand0 Certas coisas só Deus precisa saber
1102551592400809984	🔊 Nieto:  El uso de la fuerza fue eficaz para cerrar colegios  #JuicioProces  https://t.co/gv8slGvDa9 https://t.co/GNMkHotmch	FAVOR	🔊 Nieto El uso de la fuerza fue eficaz para cerrar colegios JuicioProces
1046390377706655745	@DianaHerbello @Mallus_Malleus @AUGC_Comunica @interiorcat @mossos Enviar efectivos,forzarlos a actuar,y retirarlos a la mitad de su acción pudiendo a posteriori aplicar la Ley igual invalidando unas votaciones solamente puede tener una lectura. Policías y gcs soportan el odio y los actores políticos (todos) reciben réditos. Ya vamos para bingo.	FAVOR	DianaHerbello MallusMalleus AUGCComunica interiorcat mossos Enviar efectivosforzarlos a actuary retirarlos a la mitad de su acción pudiendo a posteriori aplicar la Ley igual invalidando unas votaciones solamente puede tener una lectura Policías y gcs soportan el odio y los actores políticos todos reciben réditos Ya vamos para bingo
1093183546787852288	Rebekah Mikaelson ya tomo la cura y por fin va hacer su familia que tanto deseaba https://t.co/trnMFgWP4z	NEUTRAL	Rebekah Mikaelson ya tomo la cura y por fin va hacer su familia que tanto deseaba
1097976365868036097	Ah! pues nada! mandad a los jueces de misiones y liberad a los golpistas. Para qué seguir con el juicio, si es un gasto inútil.. https://t.co/NiCXhyBkhq	AGAINST	Ah pues nada mandad a los jueces de misiones y liberad a los golpistas Para qué seguir con el juicio si es un gasto inútil
1095887772810989568	RT @sobresexo_: Queria tá assim com a pessoa  q eu gosto https://t.co/oDYN5IWFzE	NEUTRAL	RT sobresexo Queria tá assim com a pessoa q eu gosto
1102621820652568581	@Alba43013127 @XSalaimartin Pues yo si q soy catalán,no soy independentista y no siento ninguna vergüenza x el juicio a los presos golpistas. Se nota q no vives aquí y no tienes ni puta idea d lo q vivimos día a día aquellos q somos contrarios a la independencia. Votante d podemospartido,verdad?	AGAINST	Alba43013127 XSalaimartin Pues yo si q soy catalánno soy independentista y no siento ninguna vergüenza x el juicio a los presos golpistas Se nota q no vives aquí y no tienes ni puta idea d lo q vivimos día a día aquellos q somos contrarios a la independencia Votante d podemospartidoverdad
1092085020431446020	Ministros que reconocen a un presidente advenedizo en Venezuela y a la vez aseguran que los presos políticos del Procés tendrán un juicio justo. https://t.co/Y9j9fj912M	FAVOR	Ministros que reconocen a un presidente advenedizo en Venezuela y a la vez aseguran que los presos políticos del Procés tendrán un juicio justo
1103662995123638273	Los esbirros de Jordi Pujol, Gabriel Rufián y Pablo Iglesias investigarán las actividades de la familia real mientras encubren los robos del independentismo en Cataluña 🎗 https://t.co/vxQU8aYD6S	AGAINST	Los esbirros de Jordi Pujol Gabriel Rufián y Pablo Iglesias investigarán las actividades de la familia real mientras encubren los robos del independentismo en Cataluña 🎗
1099254156521558016	Aunque pueda parecer un contrasentido, los políticos de Ciudadanos no hacen política sino que hacen espectáculos, performances. Hacen de actores y actrices, siempre enfadados e irritados, sin una idea política positiva. Han venido a la vida pública a jugar a la contra.	FAVOR	Aunque pueda parecer un contrasentido los políticos de Ciudadanos no hacen política sino que hacen espectáculos performances Hacen de actores y actrices siempre enfadados e irritados sin una idea política positiva Han venido a la vida pública a jugar a la contra
1102990906985193473	Con Cobos hoy los presos dormirán mal... y Trapero fatal. Tras lo de hoy creo seria necesario vigilarle para que no se escape a Bruselas.	AGAINST	Con Cobos hoy los presos dormirán mal y Trapero fatal Tras lo de hoy creo seria necesario vigilarle para que no se escape a Bruselas
1093113166626779137	Albiach cierra filas con el independentismo por “la excepcionalidad de la causa” del ‘procés’, que “debería hacer caer la cara de vergüenza a cualquier demócrata” @luisbalg https://t.co/wAqOnMZuRP	NEUTRAL	Albiach cierra filas con el independentismo por la excepcionalidad de la causa del procés que debería hacer caer la cara de vergüenza a cualquier demócrata luisbalg
1098841594118225920	@BHispania @MonederoJC  La demolición de la democracia ? Esperas un Oscar por una frase tan falsa y sobreactuada? La incongruencia de tu frase te delata. La gente estaba y continúa desesperada justamente por las políticas neoliberales del PPSOECiU, no por Podemos... Menudo lumbreras https://t.co/it1Fjk5jLo	FAVOR	BHispania MonederoJC La demolición de la democracia  Esperas un Oscar por una frase tan falsa y sobreactuada La incongruencia de tu frase te delata La gente estaba y continúa desesperada justamente por las políticas neoliberales del PPSOECiU no por Podemos Menudo lumbreras
1097585732187766784	RT @ElPitazoTV: Trump alerta a militares en Venezuela que lo perderán todo si apoyan a Maduro https://t.co/cihqJ11imZ	NEUTRAL	RT ElPitazoTV Trump alerta a militares en Venezuela que lo perderán todo si apoyan a Maduro
1097542954800033792	??? Si hoy en día, mienten los políticos y mienten los medios de comunicación ¿porqué creer que los ciudadanos no mienten también en las encuestas? Veremos, pero para volver al sillón de la Moncloa, Sánchez no dudará en volver a gobernar con los separatas. https://t.co/2TQY8HNl2E	FAVOR	 Si hoy en día mienten los políticos y mienten los medios de comunicación porqué creer que los ciudadanos no mienten también en las encuestas Veremos pero para volver al sillón de la Moncloa Sánchez no dudará en volver a gobernar con los separatas
1103316495923322880	#PerezdelosCobos ha dejado a la policía estatal al borde del abismo. Invocando Instrucciones ilegales de Fiscalía, vino a reconocer su desproporción desobediente frente al TSJC. PERO no cabe exonerar al Gobierno del #PP en los palos del #1Oct #judiciFarsa https://t.co/lV3F4mKXYW	FAVOR	PerezdelosCobos ha dejado a la policía estatal al borde del abismo Invocando Instrucciones ilegales de Fiscalía vino a reconocer su desproporción desobediente frente al TSJC PERO no cabe exonerar al Gobierno del PP en los palos del 1Oct judiciFarsa
1103022605492211714	RT @InfanteDeLara: Podemos pide quitar las subvenciones a la RAE. Yo pido quitársela a partidos políticos, para dedicar ese dinero a la edu…	AGAINST	RT InfanteDeLara Podemos pide quitar las subvenciones a la RAE Yo pido quitársela a partidos políticos para dedicar ese dinero a la edu
1093108149614231555	@Jpcsol Si de forma evidente y clara Obvia la vías democráticas de los parlamentos y se inventa una figura para comprar el relato Independentistas del nacionalismo TOTALITARIO, por un SILLÓN	AGAINST	Jpcsol Si de forma evidente y clara Obvia la vías democráticas de los parlamentos y se inventa una figura para comprar el relato Independentistas del nacionalismo TOTALITARIO por un SILLÓN
1103597567567429637	RT @chorizosiberico: La versión de De los Cobos la desmintió a la jueza el comisario al que Zoido nombró jefe de los Mossos con el 155. htt…	FAVOR	RT chorizosiberico La versión de De los Cobos la desmintió a la jueza el comisario al que Zoido nombró jefe de los Mossos con el 155 htt
1097880521437298694	Maldita hemeroteca!!! Aquí os dejo el vídeo donde M. Rajoy exije a Zapatero que convoque un referéndum para Catalunya.  @pablocasado_ @PPopular  @Albert_Rivera @CiudadanosCs @Santi_ABASCAL @V🤮X  Dentro Video!!!! https://t.co/r1AeaZk9ff	FAVOR	Maldita hemeroteca Aquí os dejo el vídeo donde M Rajoy exije a Zapatero que convoque un referéndum para Catalunya pablocasado PPopular AlbertRivera CiudadanosCs SantiABASCAL V🤮X Dentro Video
1097527007326470152	Cansada de que el pensamiento único nos diga a las mujeres lo que debemos hacer, lo que debemos pensar y lo que debemos odiar... Por fin un partido se atreve a no postrarse ante el becerro de oro de la ideología de género. ¡Ya era hora! #SiguemeYTeSigoVOX	AGAINST	Cansada de que el pensamiento único nos diga a las mujeres lo que debemos hacer lo que debemos pensar y lo que debemos odiar Por fin un partido se atreve a no postrarse ante el becerro de oro de la ideología de género Ya era hora SiguemeYTeSigoVOX
1093222796065468421	Zasca al presidente francés por el doble lenguaje que utiliza sobre el derecho de voto, que reconoce a los venezolanos pero no a los catalanes cuando celebran un referéndum https://t.co/nZqPigV9t8	FAVOR	Zasca al presidente francés por el doble lenguaje que utiliza sobre el derecho de voto que reconoce a los venezolanos pero no a los catalanes cuando celebran un referéndum
1096054406196482049	Ayer los partidos independentistas catalanes priorizaron el nacionalismo frente al blindaje de los derechos sociales. El PSOE ha vuelto a demostrar su escasa voluntad de lograr apoyos necesario. Los límites de un Gobierno con 84 diputados son evidentes.	FAVOR	Ayer los partidos independentistas catalanes priorizaron el nacionalismo frente al blindaje de los derechos sociales El PSOE ha vuelto a demostrar su escasa voluntad de lograr apoyos necesario Los límites de un Gobierno con 84 diputados son evidentes
1102962471042732032	@magalexrubejuan @dxbcons68 @Duke2430 @AlbanoDante76 dinero de todos para: comprar urnas, poner embajadas, abrir webs, propaganda, medios de comunicación, cargos administrativos, empresas de auditoría, mechandising, bases de datos robadas. Y todo para saltarse la ley y pisar los derechos de la otra media población.Presos políticos?	AGAINST	magalexrubejuan dxbcons68 Duke2430 AlbanoDante76 dinero de todos para comprar urnas poner embajadas abrir webs propaganda medios de comunicación cargos administrativos empresas de auditoría mechandising bases de datos robadas Y todo para saltarse la ley y pisar los derechos de la otra media poblaciónPresos políticos
1103630837550075904	¿Alguien cree que si hubiera videos de encapuchados, ancianos abrazados a niños como barreras humanas en colegios electorales del 1 de octubre la @policia y la @guardiacivil no los tendría? ¿No estarían en todas las cadenas de televisión españolas y en el juicio?	FAVOR	Alguien cree que si hubiera videos de encapuchados ancianos abrazados a niños como barreras humanas en colegios electorales del 1 de octubre la policia y la guardiacivil no los tendría No estarían en todas las cadenas de televisión españolas y en el juicio
1099251477242146817	Da pena está Sra. Todos los pensamientos políticos son aceptables, pero no llevados a los extremos como es este caso en el q todo lo q no sea rojo le parece mal, muy mal. https://t.co/uoelgeEi7n	AGAINST	Da pena está Sra Todos los pensamientos políticos son aceptables pero no llevados a los extremos como es este caso en el q todo lo q no sea rojo le parece mal muy mal
1092190014069448700	En SANTA CRUZ DE TENERIFE salen el lunes 4 de febrero en manifestación por unas #PensionesDignas  #GobierneQuienGobierne  @pensionazo_no https://t.co/39BHYGqIRI	AGAINST	En SANTA CRUZ DE TENERIFE salen el lunes 4 de febrero en manifestación por unas PensionesDignas GobierneQuienGobierne pensionazono
1102573415767134211	El número dos de Interior sostiene que los Mossos fueron ineficaces para frenar el 1 de octubre https://t.co/guc9tKNli4	NEUTRAL	El número dos de Interior sostiene que los Mossos fueron ineficaces para frenar el 1 de octubre
1092182622892187650	RT @grancocolio: En este vídeo Antonio Maestreo dando un repaso a la golpista y antidemócrata oposición Venezolana.  ¡DIFUNDE!   https://t.…	FAVOR	RT grancocolio En este vídeo Antonio Maestreo dando un repaso a la golpista y antidemócrata oposición Venezolana DIFUNDE
1102615766183149568	@Llibertatcat Es un asesino. Hay que ser muy miserable. Compararlo con Nelson Mandela ya es el mayor crimen a libertad, democracia e igualdad. Su lucha fue un ejemplo. Ese es un mal nacido asesino. Que manera de cargarse a la sociedad catalana. Con estos ejemplos.	AGAINST	Llibertatcat Es un asesino Hay que ser muy miserable Compararlo con Nelson Mandela ya es el mayor crimen a libertad democracia e igualdad Su lucha fue un ejemplo Ese es un mal nacido asesino Que manera de cargarse a la sociedad catalana Con estos ejemplos
1093212396972396545	En el hilo se encontrará el comentario a las 21 propuestas de Torra. Es lamentable que el sello de una institución constitucional esté en un documento como ese que es una provocación y una humillación para los catalanes constitucionalistas y el conjunto de los españoles https://t.co/PBoPqkp9RK	AGAINST	En el hilo se encontrará el comentario a las 21 propuestas de Torra Es lamentable que el sello de una institución constitucional esté en un documento como ese que es una provocación y una humillación para los catalanes constitucionalistas y el conjunto de los españoles
1096073169922912261	El Parlamento Europeo pide al Presidente Ortega que libere a los presos políticos, cese la represión y permita el retorno de las organizaciones internacionales a Nicaragua. Lee mi carta al respecto. https://t.co/HWy2wPSXhD	AGAINST	El Parlamento Europeo pide al Presidente Ortega que libere a los presos políticos cese la represión y permita el retorno de las organizaciones internacionales a Nicaragua Lee mi carta al respecto
1092192005395042300	#SalvadosMaduro Aquí veis unos 300 millones de motivos y  errores  por los q la comunidad occidental internacional capita-neoLiberal quiere intervenir la soberanía y democracia de Venezuela. https://t.co/1VhQ6SJBuB	AGAINST	SalvadosMaduro Aquí veis unos 300 millones de motivos y errores por los q la comunidad occidental internacional capitaneoLiberal quiere intervenir la soberanía y democracia de Venezuela
1102576057482444800	.Toda una trama de traición...de película. Recomiendo lectura de este artículo. - En @elconfidencial: El gigante alemán que traicionó a España: el pacto oculto de T-Systems con Puigdemont https://t.co/Orn5BMdqJB	AGAINST	Toda una trama de traiciónde película Recomiendo lectura de este artículo  En elconfidencial El gigante alemán que traicionó a España el pacto oculto de TSystems con Puigdemont
1093256424342331393	El Ejército venezolano bloquea la entrada de ayuda humanitaria por Colombia  https://t.co/luTZzXqauN	NEUTRAL	El Ejército venezolano bloquea la entrada de ayuda humanitaria por Colombia
1102461286519132160	7. Atentos al testimonio en el Supremo mañana, porque la Fiscalía (aquí en la AN), dice que en esa reunión del 28-S, los representantes del Gobierno catalán  informaron que el referéndum se iba a celebrar en cualquier caso  y que necesariamente los Mossos no iba a cumplir. https://t.co/sEKP2SOOFL	AGAINST	7 Atentos al testimonio en el Supremo mañana porque la Fiscalía aquí en la AN dice que en esa reunión del 28S los representantes del Gobierno catalán informaron que el referéndum se iba a celebrar en cualquier caso y que necesariamente los Mossos no iba a cumplir
1099420574051454976	@Escribano_R @PPCatalunya @QuimTorraiPla Pues hasta un 155 de verdad y unos @mossos  con órdenes para mantener el orden.  Si los delincuentes CDR pagaran todo lo que destrozan también se acabaría pronto la historia.	AGAINST	EscribanoR PPCatalunya QuimTorraiPla Pues hasta un 155 de verdad y unos mossos con órdenes para mantener el orden Si los delincuentes CDR pagaran todo lo que destrozan también se acabaría pronto la historia
1103599299991080960	🔴 DIRECTO | Trapote, excomisario jefe de la Policía Nacional en Catalunya:  En los colegios la gente estaba perfectamente organizada  https://t.co/q91uhWL1aD #juicio #procés #1O	AGAINST	🔴 DIRECTO  Trapote excomisario jefe de la Policía Nacional en Catalunya En los colegios la gente estaba perfectamente organizada juicio procés 1O
1095972452109377536	RT @Aknil18: @GloriaElizo Que ciegos estáis  izquierdistas de pacotilla. Se juzga a la democracia en España y llorais por el dinero	FAVOR	RT Aknil18 GloriaElizo Que ciegos estáis izquierdistas de pacotilla Se juzga a la democracia en España y llorais por el dinero
1093175253906477056	Aceptar una mediación internacional es un reconocimiento de facto de la independencia de Cataluña. Y por lo tanto una traición absoluta de Pedro Sánchez a España y a la Constitución. A los golpistas separatistas solo hay que aplicarles el Código Penal.	AGAINST	Aceptar una mediación internacional es un reconocimiento de facto de la independencia de Cataluña Y por lo tanto una traición absoluta de Pedro Sánchez a España y a la Constitución A los golpistas separatistas solo hay que aplicarles el Código Penal
1092092531108728830	@Albert_Rivera Me gustaría saber Albert Rivera, q hace Ciudadanos por la ley de dependencia? Oportunismo? Se demuestra con hechos/actos ,no con palabrería. Mañana os habréis olvidados de todas estas personas. Empatía y no quedar bien solo de cara a la galería como la mayoría de los políticos.	FAVOR	AlbertRivera Me gustaría saber Albert Rivera q hace Ciudadanos por la ley de dependencia Oportunismo Se demuestra con hechosactos no con palabrería Mañana os habréis olvidados de todas estas personas Empatía y no quedar bien solo de cara a la galería como la mayoría de los políticos
1092040235901485060	? Veo este vídeo del gato huyendo del ratón, y no se porqué, me recuerda el infame gobierno de @sanchezcastejon huyendo de los GOLPISTAS caralano vascos. ¿Porqué será? ? https://t.co/GPGFW2zRqg	AGAINST	 Veo este vídeo del gato huyendo del ratón y no se porqué me recuerda el infame gobierno de sanchezcastejon huyendo de los GOLPISTAS caralano vascos Porqué será 
