Stance	text
AGAINST	plannedparenthod their agenda is all about the money killing babies is big business minority genocide is the result #ccot #semst
AGAINST	if you want #equality then let all the babies live #semst
AGAINST	if you planted a garden you dont pull out the plants before they have a chance to bear fruit #semst
AGAINST	abortion has nothing to do with feminism its about the babys body not yoursisright #semst
NONE	yup one of the many reasons i changed parties #semst
NONE	but the mayor of baltimore said to give rioters to rioters #blacklivesmatter #exceptdemocrats #sanger
AGAINST	since the usa has killed via abortion over times the number of ppl hitler is considered responsible for killing #semst
AGAINST	patient advocate stephen casey of texas center for defense of life strongly supports #hb #txlege #semst
NONE	yes heard you the first times you tweeted six kids she is probably also #semst
NONE	pressure its their job and they are failing miserably at keeping the promises they made #gop #pjnet #amnesty #obamacare
NONE	the only solution i see against the #potus #scotus #tyranny is #articlev #federalistpapers #scotuscare #gaymarriage #wtf #semst
AGAINST	if #blacklivesmatter why not black babies in the womb somehow their lives dont matter puzzled with that one #catholic #semst
AGAINST	now that the govt and the supremes have saved the gays maybe they will save the babies next #semst
AGAINST	if abortion is not wrong then nothing is wrong powerful words from blessed mother teresa #semst
AGAINST	you will not #silence my message you will not mock my #god you will stop #killing my #generationyouth #semst
AGAINST	abortion clinics back alleys with a profit center and air conditioning #semst
NONE	you know whats best you know whats best for your well being you know whats best for your life # #semst
AGAINST	plenty of reasons for christians not to support hillary not the least of which in my mind is her stand wdems on
NONE	today catch me at basketball camp #work #youthbuilding #thejourney #semst
FAVOR	breda obrien strikes again why cant people just allow the woman who is carrying the child to make her own decisions #amnesty #semst
FAVOR	so unfortunate #thebriefcase adoption isnt always the answer #semst
FAVOR	they know whats best for their health they know whats best for their happiness they know whats best for their well being #semst
AGAINST	god thing is that #dup have consistently said all murder was is wrong sf were pro murderstill are #semst
AGAINST	 #debbiewashermanschultz the woman has a voice the doctor has a voice who speaks for the baby im just askin #semst
AGAINST	just laid down the law on abortion in my bioethics class #catholic
FAVOR	dont need your input but thanks #womanschoice #controlyourownbody #semst
AGAINST	of my generation is missing and it cant be changed but we can change the future #prolifeyouth #semst
AGAINST	well now that marriage is out of the way we can focus on abolishing abortion stoping the murders of unborn children #semst
AGAINST	whoa whoa whoa i dont care about you having sex but when youre pregnant theres another life involved
NONE	did you know #wrp tried to get personhod going via federal #motion #semst
FAVOR	adding to the progress of this week the supreme court is also allowing texas abortion clinics to stay open #scotus #semst
AGAINST	the world is waking up to the fact that killing babies is wrong no matter what #prolifeyouth #semst
AGAINST	at the same time this decision isnt always a dificult one dont let #antichoice guilttrip people #semst
AGAINST	its not only safe but contrally to the ten comandments thy shall not kill #itsnotonitsnotsafe #semst
NONE	 happy feast of st gianna beretta molla may she pray for us #semst
NONE	courage isnt living without fear courage is being scared to death and doing the right thing anyway #semst
AGAINST	how can there be to many #children that is like saying there are to many #flowers mother teresa #prolifeyouth #semst
FAVOR	people who have never had an abortion can be prochoice people with a uterus can be prochoice people who never want kids can be #semst
AGAINST	thank you for another day of life lord #christian #catholic #teamjesus #semst
AGAINST	it should never ever be legal to have an abortion because murder is wrong #abortionismurder not #healthcare we must #semst
FAVOR	dear #bristolpalin stop just fucking stop you have choices its called #abortion take it or leave it but quit whining #fem #semst
FAVOR	you would force a woman to risk her health sanity and life to continue a domed pregnancy against her will no
AGAINST	demand the senate vote to ban painful lateterm abortions use your voice to help hold the senate accountable #bluemon #semst
AGAINST	prayers for babies urgent prayer in detroit mi two in san diego caone in san antonio life begins at conception #semst
FAVOR	are the same people who are red faced and frothing over abortion also against the death penalty just wondering #deathpenalty #semst
AGAINST	celebrates equality while unborn babies were killed today lets talk about a real inequality sir #lifeequality #semst
NONE	joining us in studio is amos and josh on music and career with kobi kihara #bands #semst
AGAINST	if your agonist abortion get a vasectomy #semst
NONE	they may need to figure out how to get out of schol or work that day #semst
NONE	i think marcus is slightly scared of my radical liberal side #feministally #semst
AGAINST	i really dont understand how some people are prochoice a life is a life no matter if its weeks old or years old #semst
AGAINST	when you bring up the million black babies aborted in the past years people get ofended #semst
AGAINST	it hurts my c ppl more ofended over a flagsymbol than deathsabortions of millions of innocent children #flag #mississippi #semst
AGAINST	abortion does not prevent rape kittington #semst
NONE	bad days for #kansas conservatives #ksleg going in courts #scotusmarriage #scotuscare #scholfunding #sweep #semst
AGAINST	please consider the status of preborn girls as the most vulnerable women in society #peivotes #semst
AGAINST	planned parenthod lines its pockets while sacrificing women and children in need at the altar of abortion
NONE	prayers best wishes for st catherine of sienna on wednesday will say #eastertide glorious mysteries as usual #semst
FAVOR	people who want kids can b prochoice u dont have to want an abortion to b prochoice people who had a miscarriage can b prochoice #semst
AGAINST	ive noticed that everybody that is for abortion has already been bornronald reagan #letthemlive #alllivesmatter #semst
NONE	of course we want the feds to puf puf pass #teambuck #warondrugs #semst
AGAINST	#prolifeyouth know that life begins at conception #semst
AGAINST	charged with manslaughter after another woman dies from #semst
AGAINST	now you are not even sense and once again abortion is not healthcare with every abortion at least one human lies #semst
AGAINST	im not surprised murder is legal in israel should be illegal in civilized countries like usa #semst
AGAINST	if being a mothers womb isnt safe i guess neither are churches specifically black ones #whoisburningblackchurches #semst
FAVOR	people arent prolife theyre probirth when a mother cant provide what happens then #semst
AGAINST	the same people that demand gov stay out of their vaginas demand that gov legitimize their same sex bedroms curious #lovewins #semst
NONE	undergirding every important issue today is this what is truth #marriage #racism #gender #semst
NONE	wow all these people r so upset over black man killed what would they do if they knew about blackkids killed by #baltimoreriots #semst
AGAINST	abortion workers charged with manslaughter after another woman dies from #semst
FAVOR	people who have been pregnant can be pro choice people who cant have kids can be pro choice people who have a uterus can be #semst
AGAINST	the #right to #life should be the #first among #humanrights pope francisyouthgen #semst
NONE	we must provide demonstrated sexual training as a preparation for marriage from the coming woman #sexed #marriage #boks #semst
NONE	our spirits live on thru the family bloodline once your blodline is destroyed u will never reincarnate again #lgbt #semst
FAVOR	prolife no youre more probirth then after that the baby can support itself #makesnosense #prowomen
AGAINST	i had a word with some of the antiabortion protestors calmer after buying bi pride colour yarn for a friend i haberdashery #semst
AGAINST	#scotus decision on homosexlitybased marriage carries as much moral authority as its past decision on roe v wade #antitruth #semst
AGAINST	so can unborn children have rights now #semst
AGAINST	and i explained that they are in the keep your baby business as they helped me get medicaid and wic #semst
AGAINST	 were all human arent we every human life is worth the same and worth saving jk rowling # #semst
NONE	i dont follow the news is there a new law that all gay people have to get married im against that #semst
AGAINST	  if youre ready to help us defeat #assistedsuicidelike we defeated #abortionexpansion #nopasny #semst
AGAINST	if tis not human beings in the womb how do we harvest and transplant their organs onto human beings #semst
AGAINST	mary help of christians persecuted everywhere pray for us #holylove #unitedhearts #maranathasns #profamily #mw #marriage #semst
AGAINST	dont see the big deal about all this #semst
NONE	gov brownback visits cities in #kansas sign new #bill #woman #semst
NONE	someone snitched on the mom having sex with and playing naked twister with teens i bet it was her cock blocking ass children #semst
AGAINST	i am in favor of womens rights and their right to chose how i chose is irrelevant to others #semst
AGAINST	abortion does not make you unpregnant it makes you the mother of a dead childisright #semst
AGAINST	love wins no it didnt love wont truly win until there is an end to abortion unborn babies deserve love to #semst
NONE	excellent speeddating #ethics discussion today in yr class #morality #semst
FAVOR	dehumanizing why are you dehumanizing the pregnant person theyre more than walking incubators and have rights #semst
NONE	if you believe in its power then pray #nepal #baltimore #isis #kenya #genderchange #injustice #slavery #racism #middleeast
AGAINST	im against abortion i stand by my opinion no its not just a mass of cells #semst
NONE	in those hospitals that signed up to the legislation #semst
NONE	im so glad this is not my home #nmh #scotusmarriage #aca #semst
AGAINST	prochoice is promurder couched in liberal rhetoric #semst
AGAINST	#mozambiques new penal code takes efect on wednesday containing several significant new elementsincluding #decriminalisation of #semst
AGAINST	womens rights are a joke omg i cant even lol go thank your mom for keeping you #semst
AGAINST	unjustified homicide should always be illegal including #prolifeyouth #semst
AGAINST	unthinkable shameful acceptable encouraged desirable the evolution of killing the defenseless #semst
FAVOR	i dont think i have a right to use someone elses body without consent do you #rapeculture #semst
NONE	second out of wedlock pregnancy and you dont want a lecture you just want to give them stunnng #semst
NONE	like yall can try and push your views on me anyway but i will remain #semst
NONE	up at this ridiculous hour to #protectthezone #alabama #semst
AGAINST	everyone has a right and choice of either heaven or hell #promarriage #profaith #eternallifematters #semst
AGAINST	how dare you say my sexual preference is a choice how dare you say dismembering my preborn isnt #liberalism #semst
NONE	what is it that makes the human race behave in an undignified way to gain attention #furgison #prideparade #potus #isis #lgbt #semst
NONE	praying for that innocent lady shes a victim to i hope the execution will not proceed #notodeathpenalty #savemaryjaneveloso #semst
AGAINST	#love does not delight in #evil but #rejoices in the #truth cor #loving requires always speaking truth #protestchildkilling #semst
NONE	last meeting of the year tonight pm in case hall rom a come one come all pizza and pop will be provided
NONE	girls dont want boys girls want #semst
NONE	now the matter of abortion comes next #semst
AGAINST	bad analogy the current time frame for abortion is the best compromise #semst
NONE	#supremecourt is on a roll this week did they just discover #cofee or something #marriageequaility #semst
AGAINST	agree choice if womans life in danger but rape does the baby deserve death for crime of hisher father #semst
NONE	how ironic is it that im sitting in swiping on right now #semst
NONE	scotus has caused more repression and racism in this nation that any other group of people in america #dredscott #marriage #semst
AGAINST	and said unto them sufer the little children to come unto me forbid them not for of such is the kingdom of god mk #semst
NONE	when we #praytherosary lest we forget to #prayforpersecutedchurch #prayforisrael #prayforukraine
AGAINST	prochoice is meaningless say what you mean you stand for the right to chose to kill #semst
FAVOR	as god a time as any to say when to many men are adjudicating on womens reproductive systems the results are never god #rape #semst
NONE	listening to speak about her work leading #womensrights without frontiers so inspiring #semst
FAVOR	no one is advocating punishment would you force ppl to give birth against their wills #rapeculture #semst
AGAINST	you cant kill someone cause you claim you made a mistake if true nobody would go to jail for killing their spouse
AGAINST	i guess this means youre happy for me to be prolife as i never aborted any of my own children #hypocrisy #semst
NONE	that much more oppressive for women #semst
AGAINST	dear #scotus now that you deemed it constitutional to defend the rights of all people can we get a ruling to abolish abortion #semst
AGAINST	hillary wants to be a champion for women unless theyre unborn #semst
FAVOR	i know whats best for my health you dont know anything about me #semst
FAVOR	thanks to antichoicers women dealing with this may also face prosecution #semst
NONE	but its ok at least its only yo your hand that smells like dick #semst
AGAINST	forcing women to change their bodys normal function is the epitome of controlling women #semst
AGAINST	 #scotus says they support equality for all well what about equality for the unborn #semst
AGAINST	if every child matters regardless of skin color why do we as a nation continuously keep aborting them #alllivesmatter #semst
AGAINST	any pregnancy can turn deadly at any time without warning i cant force that on someone #semst
AGAINST	we have the duty to protect the life of an unborn child ronald reagan #ccot #gop #semst
AGAINST	in church for a prolife meeting i will be the voice for the unborn #savethebabiesbumpthemanimals #godislovesolovewins #semst
FAVOR	a needed safe medical procedure is available to women unfortunately rw men say they should make womens decisions sad huh #semst
AGAINST	 new video im not seeing it as a human being #prolife #semst
FAVOR	premise is wrong nothing on earth has a right to use someones body wout consent #rapeculture #semst
AGAINST	as long as they are allowed to show medically correct photos of contraception use at the family planning table #stopabortion #semst
FAVOR	lmao my schol thinks giving women the right to an abortion is against feminism they dont know feminism #wtf
NONE	 whos yer man in the #dail talking about bullying the only bullying was fine gael bullying their own members #semst
AGAINST	the right to #chose thats a #lie #babies dont chose to #die prolifeyouthgen #semst
FAVOR	 consenting to sex is not consenting to being pregnant like no #semst
NONE	jesus says to trust him in all things not to put trust in men or the world #semst
NONE	ever notice how ppl like cruz who say they love the constitution are always the ones who want to change it #aca #gaymarriage #semst
AGAINST	happy feast of st gianna beretta molla may she pray for us #semst
NONE	please pray for mercy for #andrewchan #myuransukumaran #istandformercy #keephopealive #bali #semst
AGAINST	jesus loves the children of the world the born and the unbornyouth #semst
NONE	if we ever forget were one nation under god then we will be a nation gone under #reagan #christian #a #doglover #conservative #semst
NONE	#liberals dont realize they conceded the debate now per shaw we are just going to haggle over price #idiots #semst
AGAINST	he who wears the shoes knows where it hurts but im prolife #thereadclub #semst
NONE	the supreme court justices are on fire this week #lovewins #semst
NONE	my hat is of to you for speaking out about something that is rarely discussed by anyone who has a voice #semst
FAVOR	now we just need to give women everywhere their rightful choice #semst
FAVOR	my body my life you fuck it up in a way im not prepared for and i will kill you #semst
FAVOR	my teacher today basically said that embroyos are nothing but skin blod that abortion was fine #smartlady
AGAINST	like i really need to walk past a bunch of aborted babies to get into the union get out of my peripheral #semst
NONE	meme on like its the last reddit thread on earth #ageofultron #lifeadvice #protip #propeller #propane #andpropaneaccessories #semst
AGAINST	just like abortion even though scotus says gay marriage is legal doesnt make it moral #scotusmarriage #freedomofreligion #semst
AGAINST	we are surprised at #scotus ruling on marriage isnt this the the same government agency that legalized murder #semst
FAVOR	i dont plan on ever having an abortion but heres the thing i dont think anyone ever plans on it #semst
AGAINST	wh motherhods a wage penalty so we pay em to have kids we pay em to kill premature babies wtfs point here libs #pjnet #semst
AGAINST	and govt should never go to the largest corporation that murders little babies defund #semst
NONE	oops she did it again bristol is pregnant candies is a waste u paid her for what ppl send ur to #semst
NONE	no guarantee she will be destroyed i trust god #semst
AGAINST	it is a poverty to decided that a child must die so that you may live as you wish mother teresa #semst
AGAINST	do to others whatever you would have them do to you this is the law and the prophets mt #prolifeyouth #semst
AGAINST	my wife had an abortion when she was young she regrets it to this day #semst
NONE	i know god wont be mocked tho so i blv we shd expect judgmentas if thr wr not already enuf rzn judge america #semst
AGAINST	because a god percent utilized that wonderful gift of choice #prochoice #semst
AGAINST	we can be the generation that ends abortion i dont care whose toes we step on or who we ofend its time to put an end to #semst
FAVOR	 when is abortion a responsible choice when a woman choses it to be #semst
NONE	dont let obama control your actions progressives have destroyed the black comunity #lbj #clintons #drugs #semst
AGAINST	plenty of stem cells without baby smashing by the way #semst
FAVOR	 say it again for me one time antiabortion laws only lead to unsafe illegal abortions #semst
AGAINST	the democrats just gave the most chilling reply when asked if they support aborting pound babies #semst
AGAINST	if being in a mothers womb isnt safe i guess neither are churches specifically black ones #whoisburningblackchurches #semst
FAVOR	progress for #africanamericans check progress for #gay people check progress for #women waiting waiting waiting #semst
NONE	#blacklivesmatter protesters wdrather spray paint #confederate symbols than concern themselves w millions of black lives lost to #semst
AGAINST	i am a man but i feel most qualified to make healthcare decisions for women #thingsyoudontsayasapolitician #semst
FAVOR	#soprolife they want to force texans to carry pregnancies that wont even produce life #semst
FAVOR	oh lok so not only are antichoice strongly against pregnant peoples human rights theyre also homophobic shocker not #semst
AGAINST	a #persons value is not determined by his #size #prolifegen #prolifeyouth #semst
AGAINST	during an abortion something alive must become dead to be considered a successful abortion #p #tcot #choselife #choice #semst
AGAINST	prolife legislative day party in lansing today see yall there #sopumpedgen #semst
AGAINST	i get the whole kill your darlings advice but i feel like an abortionist with all these unfinished stories #writing #literary #semst
AGAINST	  adopting a child shouldnt cost more than aborting one #adoptionclini #semst
AGAINST	you were alive for up to months before you were bornkills #semst
FAVOR	forced reproduction is a human rights violation #feminism #abortionrights #semst
AGAINST	thr r no rights wo responsibilities the rt bodily autonomy comes w the responsibility care s unborn child #prolifeyouth #semst
NONE	so ready for my abortion debate #semst
NONE	help your friend figure out how theyre going to get there and where to stay if they need to spend the night
NONE	on my way to sweden #womangolf #letsgo #semst
AGAINST	abortion workers charged with manslaughter after another woman dies from #semst
AGAINST	worldwide re agents support a prolife group uchose at nocost proliferealestate@yahocom #semst
AGAINST	abortion is on the wrong side of history healers inventors artists your wife your husband your best friend all eliminated #semst
NONE	keep up the god work they are nutters #semst
AGAINST	a pregnancy planned or unplanned brings spousesfamilies everyone closer to each other #life is beautiful #usa #semst
NONE	tok god discipline tobacco out made airtight filled homes wco cuz of energy climate lies evil energy use soared #semst
FAVOR	you know what massively reduces abortion sex education and access to birth control #semst
AGAINST	#peoplesdebate better every child born out of marriage every mothers get #loneparents allowance than there be a single #vinb #semst
FAVOR	if men could get pregnant things would change pretty quickly #backof #semst
AGAINST	if we can accept that a mother can kill even her own child how can we tell other people not to kill one another #semst
FAVOR	whether someone wants to have children or not should be completely up to the person carrying that pregnancy
NONE	what is postinor popularly used for #semst
AGAINST	thanks for gently spoken truth how do we as a nation protect the innocent #thefive #ccot #dnc #rnc #semst
AGAINST	a persons a person no matter how small dr suess #waar #semst
NONE	remember the gates of hell will not prevail #gaymarriage #semst
AGAINST	if you dont want your kid put it up for adoption #sorrynotsorry
FAVOR	i just want to sit in a corner and cry i wish i was a thickerskinned feminist but this shit is personal #mybodymyrights #semst
NONE	sent mine two days ago expect it back in two days quick turnaround and great customer service #semst
AGAINST	since now the lgbt comunity received equal rights now its time to give equal rights to the unborn comunity #semst
AGAINST	mzwakhe mbuli says doctors nurses are paid assassins they kill unborn babies give it a fancy name #semst
