id_str	TWEET	LABEL
10974129304868454e+18	RT @CatalunyaGuai2: Soros ja és un articulista més al @diariARA. A la Catalunya Guai🌈 ja no dissimulem https://t.co/9vZi56XpuV	AGAINST
11033260471840563e+18	@joaquimcoll No hi ha nació sense nacionalisme. A Espanya, a Catalunya, i arreu. La qüestió és en quin grau. El nacionalisme és com el colesterol.  Pels nacionalistes espanyols els 'nacionalistes' sempre són els altres.	AGAINST
10960090917329632e+18	EN DIRECTE | Junqueras:  No renunciaré a les meves conviccions democràtiques. Entenc que estic en un judici polític, i no respondré a les preguntes de les acusacions  https://t.co/65aXR9OZKS	AGAINST
1040228649708998656	Com veu el #periodisme la #Diada de l' #11S https://t.co/uOpjCujPO2 aquesta tarda a les 19:00h. #EnDirecte @LluisCaelles a l'@ajterrassa https://t.co/clJ1okiokY	FAVOR
1104021808649551875	@XSalaimartin @EnricMillo @3gerardpique Però ells ja ho saben això, i estan d'acord amb el preu que ha de pagar per la butaca d'un consell d'administració. #FemXarxa #JudiciFarsa	FAVOR
1097436199004880896	@Franky27 @emdiuenvic Per això jo no aniré a votar a aquesta colla de mentiders, manipuladors, vividors que tenim i paguem molt ben pagats per la nefasta tasca que fan! NO, JO NO VOTO A AQUESTA GENT!	FAVOR
1046123606265221120	Després del que ha passat avui, no hauríem de caure en dos paranys cantats: la batalla independentista i la condemna generalitzada i categòrica de tot l’operatiu. És el que fa dies que volen i busquen, el nostre enfrontament constant. Siguem exigents però quirúrgics i honestos.	FAVOR
1099018842477613056	10.000 persones segons mossos,  5.400 segons la Guàrdia Urbana.    El tripartit municipal minimitzant manifestacions de suport a presos/es polítiques i independentistes #vergonya https://t.co/yvBVRHpYDX	FAVOR
11039801356724388e+18	@OriolPelut @emparmoliner Comparar la situació del negres als anys 50-60 a Alabama, amb Catalunya és un insult a la inteligencia. Per fer demagògia barata i guanyar RT's potser està bé.	AGAINST
11025494666603848e+18	No sabia quanta gent aniria a votar l'1-O. Ningú ha pogut quantificar quanta gent va votar. No li accepto que van votar més de 2 milions de persones , José Antonio Nieto, ex-secretari d'Estat de Seguretat https://t.co/2Fh8oAdKTL #JudiciTV3CatRàdio https://t.co/qjFVm7TLdW	NEUTRAL
11030128187758797e+18	A mi el que em desfà el cervell, més que les mentides dels testimonis sobre qui va exercir la violència, que em sembla delirant, és que poséssim la cara pensant que defensàvem la llibertat, i ara TOTS diguin que el «referèndum era només per negociar». Aquest no era el tracte.	AGAINST
1045938764265205760	Lamento molt les brometes i crítiques q s'han fet al VP @perearagones x una foto en la q surt amb Fainé Crítica política, bé Desgast sistemàtic, mai Sapigueu q al darrere d la foto hi ha la responsabilitat q permetrà destinar 30M€ a projectes socials i científics molt importants	FAVOR
1103588812364619776	M'ho sembla a mi o el Trapote va perdut? #judicifarsa @judicitv3	FAVOR
11035392146485985e+18	RT @Montseortizcot3: Otegi, el cínico que se creía Gandhi https://t.co/gKrLRlD9DT	AGAINST
10961372355886979e+18	@montseblanes Explica que molts dels alumnes que reben al seu institut vénen desorientats i no saben ben bé què hi trobaran. També hi ha alumnes que no han assolit certes competències bàsiques. També hi ha molts casos d'alumnes amb problemes familiars. Etc. #PerQueApostem	AGAINST
1103633434075901952	Em sembla preocupant que els polítics felicitin un sindicat. I també significatiu.  A la UB ja van escollir la groguerada en comptes de TransformemUB https://t.co/BDvpn6aEed	FAVOR
10441336697268265e+18	Només espero que els judicis i els indults no coincideixin amb el 27-S, ni l'1-O, ni el 27-O, ni el 9-N, ni el 21-D...  Així tindrem més dates per a fer manifestacions commemoratives.	AGAINST
11029558556774769e+18	@EnricMillo Demanar-li al Sr. Torra que no divulgui infàmies i que no generi odi és com demanar-li a un piròman que no provoqui focs, a persones que han demostrat la seva incapacitat per governar no podem demanar-los miracles @EnricMillo paciència.	AGAINST
11034277116520571e+18	@la_manius @utopiq @EsterRubio2 @CAT_memoria Hola Gemma. Bona nit. No. No som els mateixos tot i que Col·laborem en molts aspectes. @CAT_memoria té geolocaltzat tot el va succeir l’ #1Oc  I nosaltres documentem tots els incidents feixistes en nom de la unitat d’Espanya. La informació q necessiteu la trobareu a @CAT_memoria	NEUTRAL
1041353462200586240	La majoria de pares i mestres reconeixem la #llenguacatalana com a llengua vehicular i d'aprenentatge i com a garantia d'unitat entre un alumnat amb més de 200 llengües maternes. Alguns polítics intenten fer creure que l'#escolacatalana divideix. Avui s'ha demostrat.	FAVOR
1095962404616310784	Gràcies, ho esteu fent molt bé @EspanaGlobal ! Segons aquesta dona, Referèndum = Violació El presentador no donava crèdit... #ThisIsTheRealSpain  #JoAcuso https://t.co/S2NqREbXSi	FAVOR
1046024684775637e+18	#Terrassa #feminista 6 d' octubre de 10:00h a 24:00h #terrassadonaveu https://t.co/XTv12GxcQK	AGAINST
1097608947563929600	#JudiciProcés ⚖️ | @InterTrialWatch alerta que el fet que el tribunal del judici de l’1-O no hagi acceptat algunes proves que les defenses consideren “cabdals” pot generar “indefensió material a les parts”  https://t.co/uuM2miuuzJ	FAVOR
1097446108882784256	Aficionats del @Lleida_Esportiu que us queixeu d'aquest tuit del club dient que  no s'ha de barrejar esport i política . Heu pensat en la bajanada que esteu dient, i en quin lloc us situa aquest error? Va fil per explicar-ho 👇🏽: https://t.co/wD0HJ7AM9n	FAVOR
11035926602946478e+18	Sebastián Trapote:  La feina dels Mossos no va ser eficaç perquè el dia 1 d'octubre els centres eren plens de gent, fins i tot s'hi havia dormit  https://t.co/5gW9nlzp1l #JudiciTV3CatRàdio https://t.co/NSuZ6SvfcT	NEUTRAL
1097534485367799808	@InformacioCat A que estem esperant per crear un partit independentista nou? El temps corre #28A tic tic ... Propostes?	FAVOR
10990345933851689e+18	@MeyaArca Ah sí? A veure el diari?	AGAINST
11036145209274163e+18	El cap de la Policia de l'1-O afirma que van substituir Mossos per la seva actitud  passiva  https://t.co/mWF4TDxPIh	NEUTRAL
11037272648590705e+18	@arnauriwz Pot ser ha dit la veritat, se que no esteu acostumats i es dur.	AGAINST
10975558475200512e+18	Llista nova amb els millors restaurants del món: neix el World Best Restaurant, amb 18 categories (molt) diferents: millor restaurant que no accepta reserves o millor cuina sense pinces https://t.co/IjToSshz9S https://t.co/DKR0I88tm8	NEUTRAL
11035825177713336e+18	🔴Es reprèn el judici del procés amb les declaracions dels excaps de la Policia Nacional i la Guàrdia Civil a Catalunya Segueix-lo en directe: 🖥Vídeo: https://t.co/6JGdbspILF      📻Àudio: https://t.co/okXOAvMYMX      📱Minut a minut: https://t.co/5gW9nlzp1l  #JudiciTV3CatRàdio https://t.co/loJG5GepX7	NEUTRAL
10988528940890563e+18	Arrimadas anuncia que aquest cap de setmana viatjarà a Waterloo, la localitat belga on resideix Puigdemont https://t.co/eLixUmnRGv	NEUTRAL
11041291806970102e+18	RT @MonDiari: L'Audiència Nacional confirma multes a l'ANC de 240.000€ per la 'Gigaenquesta'  https://t.co/oUARQPEmho	NEUTRAL
10961246672938515e+18	#Política | TV3 edita la entrevista de Carlos Alsina a Quim Torra para favorecer al 'president'  https://t.co/UFV0MjDPo1	AGAINST
104629567241105e+18	N'hi ha alguns que no els agrada que els recordi que hi ha coses als Mossos que no s'han fet bé. I passen a l'atac personal quan d'altres no hem rebut mai cap queixa per com desenvolupem la nostra feina. Tampoc els molesta que parlin sindicalistes o els UMC. Tristament, és així. https://t.co/ZOU3JqMstf	AGAINST
1103965510549549e+18	⚠#ÚltimaHora El @govern em pot menjar la meva polla unionista - Disculpeu lo burro del tuit, però es que  tinc els pebrots plens de guacamole. https://t.co/7yXuElaaq7	AGAINST
1097807897881391104	RT @elpuntavui: Turull al fiscal:  No pensava que li hagués de fer jo de traductor del català al castellà  #judici1o https://t.co/iTVGDZjM2A	FAVOR
10931070233219359e+18	A part de la bona notícia en sí, dos bones notícies més: Adéu tema independència implícit perquè ja no hi ha por per part dels inversors, i que Catalunya NO SE HUNDE NI SE HUNDIRÁ com voldrien alguns. Catalunya és molta Catalunya. https://t.co/JHsT5d3yeI	AGAINST
1093049035223638e+18	Castiguen amb 37.000 euros a una persona per fer pintades contra el procés. Més de 400 en un any a Vilafranca del Penedès. https://t.co/1QnQu7bgWD	AGAINST
11036484078083686e+18	Gerard Piqué acusa a Enric Millo de mentir en Twitter https://t.co/Z3E6S0yFci	NEUTRAL
10921235000332531e+18	M'apunto al #10YearChallenge !! 10 anys de lluita per la #RepúblicaCatalana. Del No a l'Estatut retallat,  a l' #1oct #1O !! 10 anys amb @Esquerra_ERC @JoventRepublica! 10 anys compartits amb el meu bon amic @Pumocat !! #Catalunya #Barcelona #NoSurrender #LlibertatPresosPolítics https://t.co/oqcTX6VP8I	FAVOR
11025390443937669e+18	Alfons López Tena: “Forcadell té dret a mentir com a acusada, però no com a expresidenta del Parlament perquè això és riure's de la gent” @laurafabel ja ho va avançar a Crónica Global https://t.co/LImRH26Key https://t.co/6UzKZVcjyi vía @SERCatalunya	AGAINST
1091986044185178e+18	Els processistes no sou conscients que heu creat una generació de catalans que odiarem tot el que olori a independència. Estelades incloses. https://t.co/bkxh0UUlo6	AGAINST
1099072490377220097	Desori general per culpa dels que volen imposar una solució sense sentit i que només té valor per a ells.  La resposta és única: #INDEPENDÈNCIA https://t.co/Lnxr07n2Vn	FAVOR
10980039397635891e+18	RT @Foreign_Cat: Les boniques històries, sovint tenen un final feliç....😉💛🎗️ https://t.co/cuDj4beVKk	NEUTRAL
1043532530312523776	Amics la gent de @campllibertat  agraeix molt la companyia i que xerrem amb ells i ens interessem de com va tot. No cal dir que si esteu per Barna paseu i doneu escalf. Han amagat les tendes de campanya per la #Merce18 però d'allà no es mouen.  I recordeu #OmplimSantJaume29s https://t.co/wE5pVAAECr	FAVOR
1038785362137702401	@VogelfreiCAT Els presos només els treurem si fem república. Qui és guapo que els deixa lliures despres d'estar alimentant les hienes tal com fan? Amb lo polititzada que està la justicia en aquest pais no hi ha partit al gobierno de Espanya per posar-s'hi a favor. Els cauran 30 anys.	FAVOR
10978207649365893e+18	Mor l'últim mariner que diu que va besar la infermera a la foto de Times Square https://t.co/Jay2rXGIFR https://t.co/rf8jQhZZvN	NEUTRAL
11039137401461023e+18	.@SaveChildrenCat demana una assignatura d’educació afectiva i sexual per combatre l’augment de la violència masclista https://t.co/NVfU2AvmwN vía @socialpuntcat	AGAINST
10978319630110433e+18	@DidierRichard15 @sergisala_ @SantiUrsul @BernatDedeu I qui t'ha dit que no m'agrada que parlis català si és la meva llengua paterna? D'on treus aquesta conclusió? Potser ets tu a qui no li agrada parlar-lo, no?  Jo si vols et parlo en suec, que també el parlo...hem de canviar a alguna llengua estrangera per alguna raó que desconec?	AGAINST
11034465191502029e+18	@tnoguerar @antoniobanos_ Espanyol ?que vols dir amb aixo subnormal?espanyol es un orgull!!csteto retrasat	AGAINST
11028711258545111e+18	RT @Quixan34: @AdaColau @EscofetAlbert Doncs dels catalans no indepes no et preocupes.... millor dit, ens menysprees... això és cohesionar?	AGAINST
1097984963125932032	No me cansaré de repetir-ho. Si els 2.000.000 que votem independentisme a Catalunya ho tornem a fer a España, trauríem 30 diputats.  Una autèntica barbaritat. Depèn de nosaltres.	FAVOR
1097628389018603521	En la conferència, Torra i Puigdemont han denunciat la repressió espanyola i han reivindicat el dret d’autodeterminació de Catalunya  https://t.co/hkhrTvStr7	FAVOR
10931003422905917e+18	RT @xriusenoticies: El procés ha acabat denunciant la  indecència  del trasllat dels presos. Proclamar una república per acabar així.	AGAINST
10959404512978369e+18	.@carmenandres_ @pscbarcelona En el tema del top manta el govern Colau ha llençat la tovallola. Total deixadesa. Ni inclusió social dels venedors, ni evitar la seva explotació, ni garantir la seguretat a l'espai públic #comissionsBCN #Barcelona @barcelona_GUB https://t.co/ATPoUE13mO	AGAINST
1039942481205506e+18	RT @Carlesescario: @either_mark Si fossin ofrenes al Caudillo ja serien a l'audiència Nacional per terrorisme	AGAINST
1099333236407316480	Nit de tertúlia a #Barcelona Què és el Consell per la república? @republicat_cat  Amb l'advocat @pepe_fajula,  @NoeSanFlo  i @XaviPCat #registreciutadà #ConsellperlaRepública CC: @KRLS @toni_comin @PuigGordi https://t.co/ES24zxJiIp	FAVOR
1099049805429526528	RT @antifeudalista: Sembla que no vegin que al final guanyarem.👊👊👊 I si no guanyem, és que encara no és el final! #NoSurrenderCAT ‼️⭐️‼️	FAVOR
10990422527085486e+18	RT @joanmiro10: Ilumineu-me. Això de que la lozana andaluza va a Waterloo no vol dir que sigui rebuda, no? Pregunta seriosa !	AGAINST
1038553449774899202	Estimada Lídia Heredia, els polítics passen. Alguns d’ells fent mal a la integritat professional de persones com tu. Ells, Lídia, tard o d’hora desapareixen i periodistes com tu segueixen.	FAVOR
10989972875382989e+18	RT @ArgeliaQueralt: Això va de democràcia 🤔🤔🤔🤔 https://t.co/RrgrWuZnqD	AGAINST
10379710099771105e+18	Elisena Paluzie, presidenta de l'@assemblea contundent a @tv3cat  Si hem de negociar alguna cosa amb Madrid, és la independència  Més Info aquí: https://t.co/D397gUaB7j https://t.co/1uP2ts8Tpl	AGAINST
11035507459562291e+18	@donantpelcul @VilaWeb @AncMadrid @ramoncotarelo @ACDretsCivils @IzcaNacional @assemblea @omnium @JaumeAlonsoCuev @HiginiaRoig @EstelSole El forat d'on he sortit es diu Catalunya, i está plena d'alimanyes que l'han enfonsat.	AGAINST
11034187301874975e+18	La veu que va sentir la secretària judicial del 20S seria la de l'ara diputada d'ERC @raquelsans #JudiciTV3CatRàdio https://t.co/gs4IgDUjdp	NEUTRAL
1041241708871274496	Avui fa 11 mesos que els Jordi són a presó... tot just fa 3 dies que a Europa es va dir que hi ha #presospolítics a Espanya. Fou l'eurodiputada de informe Hongria.  Nosaltres no callarem per això anirem a les concentracions d'avui a les 20:00. #LlibertatPresosPolíticsiExiliats https://t.co/iNMkCUn89v	FAVOR
10959624123590574e+18	@etruksy Jo trobo molt trist que siguin capaços de vendre'ns el no fer res i mantenir els pressupostos del PP com algo revolucionari i desestabilitzador, però bueno, és el que tenim. Una abraçada.	AGAINST
1092164843409412e+18	A les  portes del més important judici contra la democràcia, tinguem clar que l'extrema dreta VOX, acusa, la fiscalia afina I els jutges rematen. I els medias magnifiquen la farsa. Cal denunciar  el control d l'extremadreta franquista sobre els aparells policial I judicial	FAVOR
10974529571912909e+18	@JaumeAlonsoCuev @ClubsDiR ficant TV3% tot el dia als clubs, li podieu fer un programa personalitzat com bons estòmacs agraïts, oi?	AGAINST
1035856123579048e+18	AGRAÏM a l'advocat @BenEmmerson1 el seu constant suport a la reivindicació catalana. Un defensor com ell és un tresor. THANK YOU VERY MUCH, Ben, for your strong support and your encouraging words! ❤️🌹 https://t.co/iGINZCEYxZ	AGAINST
10975069615690383e+18	RT @viktor_1389: @palauresist Felicitats! Seguiu defensant el Barça i la secció!	NEUTRAL
1036720597814988800	@samuelmartimo @josepperera1 @regadora @Alfve @joseprull @MonTerrassa @QuimTorraiPla El constitucionalistes son els que van votar la constitució? O els que els hi ve imposada?	FAVOR
1093218814341402629	Avui el President Torra @QuimTorraiPla ha parat els peus a la calanya xusmera de Ciudadanos, que amb el seu espectacle lamentable han denigrat el #Parlament a un circ. Ja n'hi ha prou! A aquesta gentota no els en podem deixar passar ni una. Al feixisme se'l combat ✊️ https://t.co/zpLl0qrheY	FAVOR
1102487526865027072	Ara q No Surrender Putxamón™® va a eleccions amb el PDECAT i posen la Pascal de candidata és un bon moment per recordar el timo de l'estampita dels 10 euros del Consell per la república i els tontos útils del mantra:  La crida és transversal, no té res a veure amb Cumbariensià  https://t.co/UF61pskRTc	FAVOR
1103719618512908289	RT @GelpiGomez: @Nex72599860 @Esquerra_ERC @pdecat Ni jo CUP o CRIDA i si la Crida no es presenta ni la CUP  No aniré a votar	FAVOR
1045753717704871936	Hi ha una nova forma per anomenar la #merda, #baçòfia, #porqueria, #cotxambre, #immundícia, #femta_amb_potes, #cohort_de_berros... i aquesta nova forma és #Xusmapol #ForaXusmapol	FAVOR
10979323970547548e+18	Meritxell Serret, exconsellera d'Agricultura de la Generalitat, ha destacat la declaració de Raül Romeva explicant que “ha donat una lliçó de democràcia al Tribunal Suprem  https://t.co/j62Vz8RNau #JudiciTV3CatRàdio https://t.co/0NP9Voke28	NEUTRAL
10376348012206817e+18	Prou que m’agradaria aquesta possibilitat. Però avui està encara més difícil que fa un any. El grau de conflictivitat i radicalització del conflicte fa més difícil que el conjunt de la societat catalana accepti aquesta hipòtesi. Negar la realitat no és el camí per transformar-la https://t.co/oU8OerPvnb	AGAINST
10373268773194711e+18	Ara seriosament, hi ha un munt de gent q consumeix hores i hores de procés a diari i q ha fet del procés la seva activitat d'oci predilecta/única. Una activitat alimentada continuament per professionals i semi-professionals.   No és política. És una indústria de l'entreteniment.	AGAINST
10990440111075942e+18	Willard:” és una llàstima per a aquells q han sembrat el vent, però q no comptin amb nosaltres per evitar-los la tempesta” ( del pròleg d’ Olivier Peter) #JoAcuso	NEUTRAL
1102844489218052096	- Pel silenci còmplice durant el 155 - Pel seu oportunisme per desgastar un govern republicà - Per la seva negativa al vot electrònic - Per no cridar a les vagues del 3Oct i 21F  - Per viure del cuento durant 40 anys! Per la (re)pública:Destronem els sindicats del règim del 78! https://t.co/cF0Dt6f6SI	FAVOR
11029941513674138e+18	@ModernetdeMerda Perquè ens costa tant d’admetre la maldat. No és una persona malalta. És i ha estat així. Dissortadament.                 Un dubte? Quina malaltia suposes que pot tenir?	AGAINST
1039452046330667008	Per cert, els qui responeu missatges suposant-vos més indepes q l’emissor simplement pq proposa mobilització contra el feixisme i només parleu d’independència, independència i independència sou tan monotema i tan pesats com en Rivera i l’Arrimadas. Apa, comenceu a fer unfollows.	FAVOR
11025331842338816e+18	RT @xriusenoticies: Qui diu que el president no fa res? https://t.co/bdt17RiLBS	AGAINST
1102550930569027584	Conclusió: El Nieto menteix més que parla.  Si en tens dubtes, t'exhibim el document que ho demostra.  Cleca!  #judici1O #JudiciTV3CatRàdio #JudiciFarsa	FAVOR
1097452445683384320	3) La primera acció contundent que hem dut a terme en aquesta línia ha estat votar NO als pressupostos de l'Estat i tombar el Govern del Pedro Sánchez.   I sembla que la hipòtesi inicial va ser correcta.  Només cal veure què diuen alguns mitjans estrangers:	FAVOR
10430468324510188e+18	RT @er_pllo: Es veu que els únics jutges que ara poden expressar-se lliurament són els que estan a favor de procés: https://t.co/BcPftWDRwx	AGAINST
11040783255662551e+18	🔎 FOCUS  Fugir de Catalunya, un testimoniatge de l'èxode de 1939 redescobert  @mariaojuel Ruth von Wild (1912-1983) relata el que va viure a principis de l'any 1939 d'un dels èxodes de Catalunya cap a França. #8M #8Març 🔗 https://t.co/zXz4zXTAAz https://t.co/WcOwPtd42I	AGAINST
1095947995290443776	@alextremp @MartiAngels @NiNaNiNeTa3 @antifeudalista @albert_orta @outsiderthor @loscarnaless @Carbazas_ @muscluman @ElsImpliCats @baphomed75 @onix_negro81 Els principis bàsics de la democràcia? Mira: el que no has de menester, deixa-ho córrer.	FAVOR
10992202481741783e+18	Bon día de dissabte! Pel 28A què proposen els partits politics més enllà de canvis de noms? Cup? Esquerra? Pdecat? La Crida? Nosaltres proposem una llista única i transversal amb el propòsit de bloquejar les Institucions de l’ Estat fins que no sigui efectiu el mandat de l’1O.	NEUTRAL
10930109380751974e+18	El Govern i un ultraindepe (no, el govern NO és indepe, de fet treballa en contra) reconeixen que La República no existeix, idiota. https://t.co/HjI3JIgB1m	AGAINST
10443041465753682e+18	RT @laxarxaxanante1: Camp del Barça. Aquesta nit.  Pell de gallina. Brutal. #FemXarxa #independència  https://t.co/2Vh1m6Mjrb	AGAINST
10989499321391432e+18	RT @NilMarba: Una vegada més. Mai he entès què aporta a qualsevol moviment boicotejar una connexió periodística. #VagaGeneral https://t.co/…	AGAINST
1103461877093421057	🎥 Montserrat Toro, Secretària Judicial del registre del 20-S, torna a demostrar que les 507 nits de presó preventiva de Jordi Cuixart i de Jordi Sànchez no tenen cap justificació. Si no t’ho creus, mira el vídeo. ⬇️   #JoAcuso https://t.co/5sgapjXBTj	FAVOR
10961960798701978e+18	Es veritat que Junqueras i Forn han fet molt bona defensa, per també es veritat que s’ha descobert tota l’estafa, recordeu les paraules de Forn, “només habia dos possibilitats, o eleccions o 155” on està l’independencia, doncs això.	AGAINST
1092097969673986e+18	🎬 Girs de guió final il·lògics però aplaudits, la brillantor del discurs de Jesús Vidal o l'actuació de Rosalía...  Aquí la crònica d'una gala inclusiva, compromesa amb la diferència i la diversitat socials i el cine que retrata la realitat. 👇 ▶https://t.co/UZmwy5o8ss https://t.co/EFqvV3qI70	NEUTRAL
1038776796748165123	Entrevista a @agenciaacn: “El judici als presos polítics és el major atac a la democràcia des del cop d’estat del 23F” https://t.co/JQNR4yb8cf	FAVOR
10975694642987172e+18	@iaragona No els importa res a la vida, tampoc els diners ni molt menys, peró és que és una part vital per que el pla surti bé.	AGAINST
1103425619159855105	Jo el #20S vespre, des de dins de la Conselleria, on també vaig ser amb els Jordis, no vaig tenir cap problema de cobertura telefònica. Curiós que afectés només a la Sra. Toro #judici1O	FAVOR
10921235919094866e+18	Periodista Laura Fàbregas o bé o sap res o menteix. Sí, les enquestes diuen que el 80% dels catalans volen un referèndum. Fins i tot ho diu El País, un diari quasi tan unionista com ella... #FAQStherealTV3 @laurafabel  https://t.co/jPDdnbCYAC	FAVOR
1041010552657600514	Què mai se'ls hi oblidi, els carrers seran sempre nostres -amb els i les d'@campllibertat. ✊🏻✊🏻✊🏻  Tots ens necessitem. Animeu-vos-hi, gent. #OmplimStJaume #LlibertatPresosPolítics https://t.co/LGi7kjqgst	FAVOR
1097593000979501056	Eleccions espanyoles  2015 ERC: 599.289 Convergents (DL): 565.501 Total: 17 escons  Eleccions catalanes 21D Convergents (JuntsxCAT): 940.602 ERC: 929.407 CUP: 193.352  Us imagineu què pot passar el 28A si anem a votar tots?	FAVOR
11040066368117555e+18	@LaFallaras @gabrielawiener Quin fàstic aquesta púrria de vox!	AGAINST
11028638610053693e+18	RT @salidelapecera: @EnricMillo i les seves reunions secretes #JudiciFarsa #JoAcuso  https://t.co/kkkYeU4wvB	NEUTRAL
1043171857476870144	@lluisgibert 🤣🤣🤣🤣🤣 Això si que és vella política: Goita, són uns capullus però almenys arreglen el carrer.	FAVOR
10921305164495296e+18	@ercvdmdiusi Ja us ho explico jo... por... por a perdre l'alcaldia en mans del rival indepe Utilitzeu Cs com a arma per marcar paquet davant la tropa de Puigdemont, que us va repassar a les autonòmiques i tenen els mateixos regidors que vosaltres La por us afebleix, mentre nos guanyem creixem	AGAINST
10920804335573934e+18	Sabeu què tenen en comú les DUIs (o intents de DUI) de: 1641 1712 1793 1810 1873 1931 1934 2017 ?  La RENDICIÓ dels nostres polítics amb propostes incumplides per part de Ñ i altres estats amb l'aprovació del POBLE CATALÀ.  Es això el que voleu?	FAVOR
10377123821292585e+18	Feixisme policial a Terrassa: https://t.co/dVq3ZVMLBZ	AGAINST
10399810506157466e+18	Avui hem constituït el Consell Municipal de la Cultura i les Arts de Terrassa, un espai  de diàleg, de participació i d’intercanvi d’idees i experiències en un dels camps on la ciutat és referent: la cultura. https://t.co/IQo59OJ4px	AGAINST
10960243595950611e+18	RT @PolGiseVine: La gent es queixa de la broma de “Sam va lentín”, pero què passa amb lo de “Dia dels anar-morats”? Fins quan?	NEUTRAL
11040548221170115e+18	L'editorial de la revista @L_Avenc d'aquest mes de març (número 455) duu per títol LA LLETRA FEREIX, en referència a l'entrevista a @SSkrabec que publica la mateixa revist. Aneu a buscar-la a llibreria, quiosc o biblioteca. Però llegiu editorial i entrevista. Són magnífics. https://t.co/H3fYzu8hp9	AGAINST
10978226887463158e+18	@Ester07922655es @antifeudalista Quan algú veu en un pobre desgraciat que ja no sap com sortir del pou a algú  que gran , ja indica el nivell en el qual està instal·lat. De debò que feu molta pena. I ràbia. Heu convertit CAT en una de les zones de més escàs nivell cultural del país😡😡😡	AGAINST
1102955072739332098	RT @GenisMayola: Un dia, el fàstic, la repugnància, la mentida i la maldat van decidir buscar un rostre. #EnricMillo https://t.co/Vkji5KJiRS	FAVOR
1036303085507932165	Tot el suport i energia en aquesta lluita que farem de la mà @TamaraVila83. Ningú pot veure els seus drets vulnerats ni rebre la repressió d'un estat incapaç de dialogar i obrir els ulls a la realitat de Catalunya. #defensadretscivils #UsVolemACasa #FreeTothom #AdriEtVolemACasa https://t.co/yMmz434djJ	FAVOR
1036610510865801216	📝 Estàs d'acord amb la proposta de Pedro Sánchez d'organitzar un referèndum a Catalunya sobre un nou Estatut?   (Fes Retuit per ampliar la mostra)	FAVOR
10919549184733266e+18	Diumenge més assolellat, però ventós i fred ▶ https://t.co/NC0nHXF27J La nevada anirà minvant al Pirineu 📷@meteopallars #324eltemps @eltempsTV3 https://t.co/JJpanXLXxR	NEUTRAL
10992832242227528e+18	.⁦@socialistes_cat⁩ el secretari general del ⁦@PSOE⁩ i president del govern d’Espanya Pedro Sánchez clou el Congrés de les i dels Socialistes Europeus ⁦@PES_PSE⁩ amb una vibrant intervenció amb els ulls posats en les eleccions del 28 d’abril. #LaEspañaQueQuieres https://t.co/Bbg75tOqeT	AGAINST
10975931177195643e+18	@josercde @malabona Kameni nació en Camerún	NEUTRAL
10405768031093187e+18	Bromes apart. Això de la Sra Alcaldessa apunta clarament a un TRASTORN NARCISISTA DE LA PERSONALITAT. I em preocupa que una persona de la seva rellevància política no en sigui conscient ni rebi la teràpia adequada.	AGAINST
1037621735414218752	Avui fa 1 any @amargant_olga @boxersinarms  i jo mateix vam assistir a una sessió parlamentària maratoniana, PPSOEC's van interposar recursos q avui el TC diu q no tenien cabuda, el TS manté retinguda a la presidenta @ForcadellCarme x permetre aquella sessió i el 155 no marxa https://t.co/8sthXY9n6x	FAVOR
1096120118797652e+18	Pedro Sánchez compareix demà a les 10:00 per anunciar un possible avançament electoral https://t.co/Ui5jSNCHST	NEUTRAL
11024652179786179e+18	Comencem el repàs de les #324MésVistes 3⃣ Malestar entre els sindicats de la policia nacional i les associacions de guàrdies civils amb la declaració en el judici del procés al Tribunal Suprem de Juan Ignacio Zoido https://t.co/GnS5COJsNB https://t.co/H0pEJWYlwc	NEUTRAL
10959501743194931e+18	🔴 #16F | Acte de FERMESA NACIONAL  MOBILITZA’T pel dret d’autodeterminació. MOBILITZA’T pels drets cívics i polítics. TOTES JUNTES DIEM PROU ✊  @adic_int  @Guilleriesmoss1 @ANC_Mossos @ANC_Bombers @MossosXdemos  @Seg_Cat  #JoSocMurallaHumana #judiciFARSA	AGAINST
10392791462103409e+18	@aleiixmokdad A quin tram estaràs?	AGAINST
10992791834470523e+18	Arrimadas es presentarà a les primàries de Ciutadans per encapçalar la llista del partit per Barcelona el 28A:  Caminarem junts fins al govern d'Espanya  https://t.co/KQGlitj7fA https://t.co/PozEwE7z9X	NEUTRAL
10960655289496001e+18	RT @VilaWeb: VÍDEO EN DIRECTE: Es reprèn l'interrogatori del fiscal a Joaquim Forn https://t.co/XwUABrZPHT	NEUTRAL
10361667068241347e+18	PDeCAT s'oposa que s'apugin els impostos als rics. S'amaguen darrere de la identitat perquè  defensen només als més rics #QueNoEnsEnfrontin https://t.co/AHKjgD8onY	AGAINST
1098981228546379776	Bon día valents. Després de la jornada d'ahir, queda clar q la República la farà el poble i ningú més ja q ningú més té el valor de fer-la. La classe política a Catalunya és ben morta. Seguim.	FAVOR
1042129981332238339	El dia 29 serà un dia molt important, hi ha una manifestació de feixistes violents convocada a la plaça St. Jaume. Cal estar preparats i organitzats.	FAVOR
10366950290148352e+18	Messi:  Amb els meus fills parlo català . Èxits esportius i vida personal, el capità del Barça se sincera al @totcosta #FCBLive Entrevista sencera 👉 https://t.co/i96jqgldF7 https://t.co/gFm1sqVwmo	AGAINST
