Stance	text
NONE	lehi high schol is my favorite schol due to ps yo gleaves hit me up #mondaymotivation #whatareyouafraidof #semst
FAVOR	eating a bagel by myself rocking out to man i feel like a woman #ponytail #freedom #semst
FAVOR	i do not wish for #women to have power over #men but over themselves #milan #knockknock #pakarmy #ptifamily #semst
AGAINST	im glad i was able to raise my kids n a time when my educated mothering decisions for my family were not vilified #nonvaxxerhere #semst
FAVOR	this feminist supports gender equality because some people believe a womans value lies in her physical beauty #semst
AGAINST	dear feminists start asking for accountability from manhaters instead of shielding them for convenient concealment #semst
NONE	when real life gets controversial scroll social media faster #baltimoreriots #nepalearthquake #kyliejennerchallenge #semst
AGAINST	with hillarys lead over sanders narrowing how long before bernie is accused of misogyny #tcot #semst
FAVOR	job should always go to best candidate regardless of gender gender shouldnt even matter anymore its #paulhenry #semst
FAVOR	just heard the most inspiring interview w one of my heroines on #women #islam #revolution #semst
NONE	as chip kidd announces the readers asks us to hold their applause the audience cant hold it back for #poetry #semst
FAVOR	i am not free while any woman is unfree even when her shackles are very diferent from my own audre lorde #feminist #semst
NONE	the statistics show that male victims of rape are more likely to be straight than gay #semst
AGAINST	anti#gamergate people who say gg is about zoe quinn are defending domestic abuse #notyourshield #womenagainstfeminis #semst
AGAINST	or slow down your call to yell at me while i wait for the bus #whattheactualfuck #semst
FAVOR	#weneedfeminism because #yesallwomen simply do not get the same level of respect that i get as a man #heforshe #semst
AGAINST	i hope there is a womens size for the #gameofkings championship belt or is that just for men #semst
FAVOR	for us by us these apps are what happens when girls #hackforgirlsrights via #girlsintechtbuflyhhhm #semst
FAVOR	wonder what itd be like to wear a dress and not be sexually harassed for it #yesallwomen #semst
AGAINST	so now im sexist for saying that if a women cant deal with a bad joke shes going to sufer when it comes to adv maths #semst
AGAINST	#ineedmeninist because as a blk man white women make more than all minorities despite the lies of feminist #semst
AGAINST	cat pt today i found my cat is a feminist #cat #feminist #kindofanokstory #life #semst
FAVOR	i wont complain about equal rep of girls in gaming princess peach zelda are kickass women samus is a beast hello #gaming #semst
FAVOR	i think if australia had a female pm n female majority mps #marriageequaility would be legal here now #auspol #semst
AGAINST	young man stop wearing your sisters clothes and makeup you lok ridiculous #spankafeminist #semst
FAVOR	done with crime shows making rape about the father instead of the victim #semst
FAVOR	how can you be female and not be a feminist like do you not care about your rights as a women or what #semst
AGAINST	ashamed of my fellow man making pigs of ourselves at every given opportunity #feminist #ashamed #semst
AGAINST	 we have a lot of healing to do rosie rochamartinez #confuerzacollective #chicanaherstory #kpfk #semst
AGAINST	feminists are so stupid they think theyre the only ones who can have freedom of speech lmao #semst
AGAINST	do realise that youve painted all men with the same brush so wilfully ignorant could be used to describe you #fail #semst
NONE	thats right all sex is rape #semst
AGAINST	feminism does not equal womans rights feminism is about vaulting one gender over another not equality #semst
AGAINST	speaking from the heart is rarely wise especially if you have a retarded heart like most feminists #gamergate #semst
NONE	this farm is fucking disgusting #semst
AGAINST	the times in between my whiskey are my periods #semst
AGAINST	there is one more basic cause of the abuse of women and that is that in general men dont give a damn jimy carter #semst
FAVOR	i think its okay for a woman to take a mans name if she wants to #genderequality #semst
AGAINST	what the fuck do women even do i mean seriously theyre just useless other than sex #womensrights #feminist #semst
FAVOR	you are not penetrating our vaginas we we are engulfing your penises #insideamyschumer #semst
AGAINST	the uk is considering abolishing prisons for women completely because crime is a mans fault #semst
AGAINST	feminism is built on hatred nothing to do with equality or any other humanitarian grounds #dontmancriminate #semst
FAVOR	watching #missrepresentation we must change our world #womenrule #change #beauty #semst
FAVOR	slut is a word made to degrade women we shouldnt degrade anyone its their bodys they can do what they like #semst
AGAINST	 gamergatenews  capthaddock ha ha hilarious #feminists desending on #spankafeminist like mad harpies #sjws #game #semst
AGAINST	going #fullmcintosh for only the th consecutive time #sjwlogic #semst
AGAINST	wtf what about single fathers #semst
NONE	i have autocorrect switched of smh i dnt need u im independent #semst
FAVOR	#singlebecause i refuse to be mans other and bcs i want to be my full self bcs i want a feminist man whos a mans man #semst
FAVOR	i can kind of see myself doing what shes doing #femalepower #yolo #semst
AGAINST	im blocked by of the most frequent posters on #yesallwomen of which ive never even debated with cant handle facts #semst
FAVOR	women are strong women are smart women are bold #feministsarebeautifulisalovemovement #semst
AGAINST	i guess what i am begging for at this point is like some really sexist views i know they are out there#feministsareugly #semst
AGAINST	dear feminists so i am a waste of time for not joining your feminist cult mormons say the same when close the dor #semst
FAVOR	finally a women running for president #semst
AGAINST	a vote by a woman is a wasted vote #semst
AGAINST	when a feminist is irritable and preaching feminism you know shes misplaced her vibrator #feminist #feminists #semst
FAVOR	you need feminism more than you need anything else in your life you couldnt survive or speak wo it #semst
AGAINST	#howtospotafeminist feminists struggle to control their lives and try to micromanage other womens lives #semst
AGAINST	radios r filled with feminist and rape propaganda feminism is alive n well in malaysia their rape guilt tactics wont silence me #semst
NONE	honoured to be followed by the truly inspirational founder of #realaustralianssaywelcome #thethingsthatmatter #semst
FAVOR	congratulations to america for overcoming battle for #equality now lets have womenall races treated equally #alllivesmatter #semst
AGAINST	ceos apologizing to feminists pressure only awards feminism with its soughtafter intellectual imunity #gamergate #semst
AGAINST	its a sexist misandrist whinefest drenched in victimhod #semst
FAVOR	tell to stop speaking about women is such a belittling manner you should never lie to women #equality #asshole #semst
FAVOR	give us a follow back #feminist #semst
AGAINST	#weneedfeminism because twitter has its very own misogynist harassment machine #yesallwomen #heforshe #feminist #semst
FAVOR	women are shamed if they dont want children but then told if they want to be payed equally they shouldnt have children at all #semst
AGAINST	it is not enough to help someone or a group you have to do it in the name of #identitypolitics #spankafeminist #semst
FAVOR	 do you know what women should stop wearing after age nothing women can wear whatever they want no matter how old #semst
AGAINST	creationist ok you clearly dont know what the word of god is feminist ok you clearly dont know what feminism is #semst
NONE	nope no more adultery now than years ago or years ago sorry facts dont fit your narrative #prochoice #semst
NONE	people actually brag about how dank their shatter wax shit is on instagram pls kill me #lol #dabs #wax # #semst
AGAINST	they make me smile #semst
FAVOR	 bad bitch is not a compliment #semst
NONE	meredith giving don crap was greatbut holy crap peggy no spoilers but damn was it a great scene #peggy #madmen #semst
AGAINST	feminists are about equality between men and women as much as segregationists were about equality between blacks and whites #semst
AGAINST	hate when girls turn into bitches because a guy tells them they lok god without make up thats a compliment #semst
AGAINST	want revenge for being a slut cry rape then lie to the world and carry a mattress with you #rape #uglyfeminist #semst
AGAINST	the basic principle of the universe is information literally everything is information in one form or another #antifeminism #semst
FAVOR	i believe that every women should have their own rights #semst
AGAINST	 so #spankafeminist is so horrible but #killallmen is perfectly fine i see how it is #semst
AGAINST	i hate feminism give me a reason why i shouldnt #feminist #notallmen #heforshe #semst
FAVOR	i hate to break it to u bruh but women do get pretty for us they get pretty to show other women #feminist #semst
AGAINST	and the ofensive joke is left out of the context #spankafeminist #semst
AGAINST	im going to walk you thru this because i get feminists have no idea what they are saying #semst
NONE	ill gladly accept my face on the least used of the most used bills #neversatisfied #semst
FAVOR	orshes a grown st century woman who may do whatever pleases her especially with her fashion and body #semst
AGAINST	oh come now we both know she doesnt mean it like that only when its advantageous #semst
FAVOR	youre a girl and have a sex drive you must be a slut #feminist #semst
NONE	youre yrs outofdate i thought you could be more interesting but youre just old news bored now bye #semst
NONE	 i support whatever team buck supports #truefan #socceros #bodypositive #semst
NONE	yes girl you can put almost anything in that joint #islam #semst
AGAINST	the retarded tantrums of #gamergate feminists show the efects of a lifetime of never facing intellectual challenge #semst
AGAINST	pushing misinformation about #wagegap is the new anti vaccination #semst
FAVOR	please  for our gender equality project #semst
AGAINST	if feminism is not hypocritical fake equality then manure sprayed in pink is not fecal #gamergate #semst
FAVOR	you want to hear something really ugly in women will be sexually assaulted in their time in college #misogynyisugly #semst
FAVOR	thought that goes through my mind on a regular basis would you have said that to me if i was a man #semst
AGAINST	anita #sarkeesian living the damsel in distress trope #semst
FAVOR	son you cant slut shame a female for having nudes and jerk of to the same nudes at night you aint right #smh #semst
AGAINST	nicefeminists are passive onlokers to manhate their excuse its not up to me to prevent hate in my movement #semst
FAVOR	when you get sexually harassed twice #semst
FAVOR	i dont understand how the concept of a male being a feminist doesnt get in some peoples heads equality anyone #feminist #semst
FAVOR	now lets raise the pay for females and make it equal to what men get payed #eaquality #semst
FAVOR	my coworker called me gay because i didnt stare at these girls who came in sorry but i respect women and this is why i need #semst
AGAINST	with or without someone by my side im gonna achieve all the goals i have set #strongwomen #goals #semst
NONE	mother and i were laughed at by first graders because mother threw a bug on me and we both screamed and ran away #strongwomen #semst
AGAINST	dateofcampus now part of the regular lineup #spankafeminist #feminazi #mra #fak #semst
NONE	insulting thinking you can make a switch like that if it wasnt written for us it wasnt for us #semst
AGAINST	why are we all afraid to say the fword by fword i mean feminist its not a bad word people #semst
AGAINST	this #maritalrape law if misused dont give any scope to men to prove their innocenceeven honest men can be trapped slaughtered #semst
AGAINST	i nailed another black feminist i banged her so hard that she shit my wife ended up cleaning up the shit to #baltimoreriots #semst
AGAINST	ignoring peerreviewed research and empirical evidence is such a feminist thing to do #gamergate #notyourshield #semst
FAVOR	what do feminists want all humans male and female should have equal political economic and social rights equality #semst
AGAINST	how much radical feminist does there have to be before feminist start rethinking their position about feminism #semst
AGAINST	myvagina kicked the shit out of hiscock #semst
AGAINST	dear feminists the evidence of your closeted hate is your refusal to address manhate in feminism #gamergate #semst
NONE	today we watch the united states supreme court #semst
AGAINST	dear feminists why dont you expel the manhaters poisoning your feminism why you admire them #gamergate #noty #semst
FAVOR	its not about making women stronger women are already strong its about changing the way the world perceives that strength #semst
AGAINST	i met my first radical feminist today holy shit amazing how much can go wrong in a brain #wtf #semst
AGAINST	the comandandcontrol mentality runs deep with #feminists the swedish feminist initiative is open with it #semst
AGAINST	#magicmikexxl is the most feminist movie i have seen since #madmax god work #semst
NONE	cant win for trying on either trying to hard for help or only winning because of the guys seriously f of #semst
AGAINST	feminists be like don judge a bok by its cover unless the cover is a straight white male #semst
AGAINST	here we are fighting for equality when decide to only allow ladies heat breaks do men not get hot to #semst
AGAINST	its not a conscious choice thats made betas make women feel unsafe unprotected right #spankafeminist #semst
FAVOR	what is wrong with you people women with self respect should be coveted or have we been listening to to much rush #semst
NONE	we teach the young rubbernormative messages about how they should use condoms as if rawdogging is somehow wrong #teamnocondom #semst
AGAINST	strict gender roles in the context of a true marriage devoted to raising children will always be the ideal no substitutes #tcot #semst
AGAINST	lets be pretty and put our tits on full display and then get pissed when people lok #logic #wtf #semst
AGAINST	what do you say to a woman with two black eyes nothing shes already been told twice #semst
FAVOR	your physical appearance doesnt define your worthpeople should be heard whether theyre conventionally attractive or not #semst
NONE	you should be nice to me anyways #nicerinternet #semst
NONE	the trigger levels are over #semst
FAVOR	to men who make contact with women thinking they are owed a response #patriarchy #semst
AGAINST	most feminists dont know what they are fighting for most ego maniacs who want theyre minutes of fame #cnews #semst
AGAINST	i have noticed that you never see any really beautiful feminists i wonder why #semst
AGAINST	what a real #patriarchy and #rapeculture loks like #beingfemaleinnigeria #pjnet #gamergate #semst
FAVOR	i respect your trucksuck why do you not respect girls innate or chosen dolllove #semst
AGAINST	cant find it in me to be friends with people who throw around the word slut or judge women for being sexual beings #equality #semst
AGAINST	bc feminists know everything about being a man #spankafeminist #gamergate #semst
AGAINST	dear feminists the problem with abortion is not to many rapes it is to much fucking without condoms #gamergate #semst
NONE	i have to stop tweeting now cause wants his tea making #semst
FAVOR	to the people male and female the females always upset me more who told me i couldnt achieve or do what a boyman can #semst
FAVOR	if we have equality women wouldnt be expected to submit to the traditions of marriage #genderequality #semst
FAVOR	the time for gender equality is now #semst
NONE	wow why is gay marriage legal but lesbian marriage isnt what the fuck fix this now #semst
AGAINST	i like how rape is one of the most under reported crimes but the unreported incidents are usually females raping males but hey #semst
FAVOR	 i dont want to chose between having a family or having a career #semst
NONE	dont be saying these inconvenient truths it might hurt the narrative #semst
AGAINST	wanna hear the two funniest words in the english language right now feminist fellowship geddit fell ow ship #semst
FAVOR	yes women its not fair that men staying at home is shamed by society we must change ppl additudes #everydaysexism #semst
AGAINST	feminism is nothing more than a cult that closes ranks whenever someone dares question them #semst
AGAINST	#howtospotafeminist feminists believe in rape culture instead of their erotomania delusions of persecution #semst
AGAINST	woman you see me as a sex object me you see me as an atm #semst
AGAINST	upload sexually provocative pics up for all to see but if someone you arent attracted to loks its harassment right #semst
AGAINST	old insecure females forcing hatred of men on a younger generation of women #semst
NONE	its funny how the #government wants to fix the #gay problems but what about the straight people problems #semst
AGAINST	said women are not going to be equal outside the home until men are equal in it do you agree #antifeminism #semst
AGAINST	equality a term used by feminists to porly hide supremacist agendas #semst
NONE	we cant pass judgements and ofer advice on issues like hijab as if they belong to subaltern cultures #semst
AGAINST	for all yall who only pay attention to mens sports something fairly important is happening now with usa womens soccer #semst
FAVOR	feminism is not just about women its about letting all people lead fuller lives #life #semst
NONE	listen well im ready to tell about a need that i cannot deny #hsmsong #semst
AGAINST	no one wants to see #feminists naked so the petty vindictive bytches want to drag everyone else down to their level #semst
AGAINST	im advocating men to stop loving women just have sex with them #everydaysexism #semst
FAVOR	i wish people would understand that true feminists want equality for everyone even men not just girls #semst
NONE	hey guyz im talking about baltimore social issues super smart super current events #semst
AGAINST	though im not a girl so maybe im not qualified to coment on womens issues according to #semst
FAVOR	thanks to the work of people like they are not only helping women but helping the whole of society #semst
AGAINST	girls dont wanna go to the strip with their bfs but beg him to go see magic mike xxl with them #semst
AGAINST	feminists believe mothers should have a say over the fathers body his job and his money #semst
AGAINST	what women take pictures of themselves naked or in sexy lingerie text them fucking patriarchy #tweetlikeafeminist #sjwlogic #semst
FAVOR	i guess wanting and trying to make this world a better place for everyone makes me ugly #feminist #semst
AGAINST	#feminists can now prove wage gap yet no lawsuits have come forward of women paid less maybe it doesnt exist #semst
AGAINST	dear antiporn feminists if youve never eaten popcorn while watching porn you are missing out in life #gamergate #semst
NONE	the only thing ugly is the god damn opinions of the idiotic people who started this tag #semst
AGAINST	most nonfeminist ppl are categoryfluid #feminists youd best respect that #antifeminism #misogyny #mgtow #mra #antisjw #semst
AGAINST	modern marriage is like a modern car shinny disposable and not made to last #gamergate #semst
FAVOR	so im following lead embracing the term #badfeminist im to far from perfect and still learning #semst
AGAINST	is the uks answer to and #gamergate #semst
NONE	im just stating the facts #semst
AGAINST	yesa greater understanding because urs is superior mine lol #idontneedfeminism #semst
FAVOR	like feminism isnt just about gender its about so much more than that you ignorant toad #semst
AGAINST	heterosexual males sexual orientation is not a socialcapitalist construct that it can be changed with a blink of an eye #semst
FAVOR	me in jest its a mans world yknow kaitlyn ill blow up the world then #semst
AGAINST	are you using women as sex objects to sell your sexist hate movement yes you are #semst
AGAINST	anti feminism because being a god person isnt for everybody #semst
AGAINST	feminist extremists ruin it for everyone respect to feminist who actually want equality and not a handout #semst
NONE	dear god you are fat #semst
AGAINST	you have no respect for real equality so you lie and claim feminists want it #semst
NONE	why do white women pretend to ne black lies aboit dad family instead going to the mental hospital #semst
NONE	 my dream in life is to fuck a canadian slut in her eyesocket #yesallwomen #thisfuckingguy #semst
AGAINST	#sex male caste general religion hindu none of these were in my hand gurrr #feminazis pseudo #semst
AGAINST	storeys song of the day to love somebody beegees topic of the day feminism in cultural theory i love this class #beegees #semst
AGAINST	task present a feminist the fact most infanticides are perpetrated by the mother she will blame it on a males #semst
FAVOR	why does someone not create a female festival celebrating women surely its a no brainer #art #music #history #semst
FAVOR	some guy just called me a gentleman for holding the dor open for him he then corrected himself said im sorry gentlewoman #semst
AGAINST	exactly women are so weak and incapable the sight of one in a slim skin is giving them an attack of the vapours #semst
AGAINST	#beautyrant why have i been taught to hate my knock knees why must it be a compliment that you call me a yellow bone #beauty #semst
AGAINST	feminist response people wearing meninist clothes mock them or call them derogatory names not a hate group #semst
AGAINST	if the olympics were feminist the mens division would be erradicated for equality #gamergate #semst
FAVOR	so you support unequal pricing based on gender dont you normally call that sexism #equalpayday #semst
FAVOR	just read a rather god article on females and their perceivedimposed limits throughout the education system and the work place #semst
AGAINST	amusing how feminists swap their own personal i dont like it by women dont like it #gamergate #notyourshield #semst
AGAINST	oh no equality for all what shall we do stop feminist asap #semst
FAVOR	did you know gender stereotypes as we know then developed with beginning of the century #gender #semst
FAVOR	it is not a womans place to be made to feel uncomfortable walking down the street #poppysmart #semst
AGAINST	the library quit attempting hurt others just so theyll think the way u do #semst
AGAINST	the left years ago keep government out of our bedroms today you must verbally consent to every step no drunk sex #semst
FAVOR	one time i said girls dont like being called sluts to a guy and he said you cant speak for everyone #semst
AGAINST	multiple abortions means feminists are not using the contraceptives they themselves demanded #gamergate #semst
FAVOR	wow you are beautiful even make up free #girlpower #semst
AGAINST	feminism is a fashionable form of narcissism because personal trauma personal retribution is what drives feminists #semst
AGAINST	#signsyoureintheusa you are attacked by feminists who labels you the patriarchy for coking sunny side up eggs #semst
AGAINST	women who falsely accuse men of rape do not care about exploting the sufering of real rape victims #gamergate #semst
FAVOR	you are a dinosaur and a fol not rising to your antiquated rhetoric bye #semst
FAVOR	even though we all know which gender is superior #semst
AGAINST	anavgjoe  ruthblane bansalsatnam  ruthblane reversedowry  ruthblane manojmane take this #feminazi #scrapa #semst
AGAINST	i guess crying over a nhl player is bettersafer than getting violent over one right #sad #blackhawks #semst
FAVOR	wives who dislike coking mk husbands diet saying theyll stay fit actually they want to avoid coking mcp #womensprogress #semst
FAVOR	great to see singer turned activist on the stage to interview #glastonbury #glasto #charlottechurch #semst
NONE	towie catchup totally agree with ferne #towie #semst
AGAINST	beauty is in the eye of the goat #addgoatruinaquote #beauty #bodyimage #semst
AGAINST	the rule of attention is you always get both wanted and unwanted but feminists hypocrites only want one #gamergate #semst
AGAINST	heads up everyone in america benfits from #semst
AGAINST	women get paid far more than men to appear in pornography how come no one is talking about this blatant sexism #semst
FAVOR	what a great accomplishment #marriageequality to bad it still sucks to be black or a woman in america #racism #truthbomb #semst
AGAINST	your wee sister believes in both santa claus and feminism think harder about what that means #semst
AGAINST	funny how its not misogyny or objectification when feminists completely erase female agency to make an argument #semst
FAVOR	because all human beings are created equally by nature #semst
AGAINST	if feminists were honest be careful if you use logic in this conversation i will somehow drag it into rape #semst
AGAINST	if youre a feminist stop whining on the internet and step up your game guys in baltimore riot for their cause get shit done #semst
FAVOR	stop with the male animators we want female animators #semst
AGAINST	feminists want special right not equal right dont b a feminist #feministcruelty #semst
AGAINST	but she runs in high heels #semst
AGAINST	i am #notafeminist bc human rights are for all humans not just half of them #antifeminism #antifeminist #semst
AGAINST	if feminists were honest tell me the truth but make sure you agree with me #gamergate #semst
