Stance	text
FAVOR	hear ugly women sexually assaulted time collejar #misogynyisugly #semst
FAVOR	personally people callar toni girls #semst
AGAINST	feminist extremists ruin everyone respectar feminist equality handout #semst
FAVOR	holding mà hand left street #catcalling #streetharassment #equality #semst
AGAINST	mojibakemono follow back wake #opskynet #gamergate #notyourshield #semst
AGAINST	their complaints fake shit made hand amazingly controlling entitled #semst
AGAINST	sexism power prejudice anita sexist definition title time #anitasarkeesian #semst
AGAINST	running dick sucker that purpose mouth #semst
AGAINST	psst anymore equal sonow joke #spankafeminist #dontmancriminate #feminist #semst
AGAINST	feminists live planet #semst
AGAINST	feminists spread misandry always create gender conflicts #feminismiscruelty #dontmancriminate #semst
FAVOR	refusar acceptar unbreakable glass ceiling glass hard shatter #glassceiling #semst
AGAINST	what woman black eyes nothing shes told twice #semst
AGAINST	radical feminist today holy shit amazing wrong brain #wtf #semst
FAVOR	#matildas paid male counterparts womens sports fact women #semst
FAVOR	upsetting however greeted shock disgustar fact ambition #semst
AGAINST	told girls quiet told really quiet then #semst
FAVOR	what wrong people women respectar coveted listening rush #semst
FAVOR	support unequal pricing based gender dont callar sexism #equalpayday #semst
AGAINST	feminist hate kill yourself #semst
FAVOR	respectar trucksuck respectar girls innate chosen dolllove #semst
FAVOR	women equal home equal gloriar steinem #women #men #semst
AGAINST	#magicmikexxl feminist movie #madmax god work #semst
AGAINST	anyone find funny #feminists #takeitlikeaman understand means #semst
FAVOR	contempo qiwamahlonger paid maternity leaveflexi working hoursonsite childcarebreastfeedingbreastpumping romsequal #semst
FAVOR	brace onslaught anytime walk street #catcalling #streetharassment #equality #sexism #semst
AGAINST	library quitar attempting hurt #semst
AGAINST	most nonfeminist categoryfluid #feminists respectar that #antifeminism #misogyny #mgtow #mra #antisjw #semst
FAVOR	talk voice importar goddess deserve silenced #semst
FAVOR	guess definition ugly believing equal rights ugly then #semst
NONE	child seized adoption prolife couples raised #semst
AGAINST	feminists mothers fathers body money #semst
FAVOR	gained follower #misogynist #maritalrapedebate views outraged #semst
AGAINST	reasons people feminism half reasons #antifeminist #semst
FAVOR	happen riots started breaking globe porly women treated #semst
FAVOR	your physical appearance define worthpeople heard theyre conventionally attractive #semst
FAVOR	need feminism because rom fullar women ecstatic woman rom fullar terrified #semst
FAVOR	singlar biggest stimulus economy equal gloriar steinem #alac #semst
FAVOR	love girl what hell diminish womens soccer #uswnt #semst
AGAINST	people support abortion parent practice right #yesallwomen #uniteblue #semst
FAVOR	#yesallwomen protect herself which carry #republicanvalues #semst
AGAINST	patriarchy theory designed projectar prejudice insecurity feminists #semst
AGAINST	myvagina kicked shit hiscock #semst
AGAINST	really interesting debate feminists #bscconf #criminology #semst
NONE	frustrating awful voices access wider audience voices hate #confederateflag #race #semst
NONE	stopping tlif noticewas encouraging pondre topics interested #vaw #semst
FAVOR	what great accomplishment #marriageequality sucks black woman america #racism #truthbomb #semst
AGAINST	women double standards standards #magicmikexxl #yesallwomen #semst
FAVOR	credit women feminists feminists theyre wanting privileges #vaw #semst
FAVOR	they callar malevolent reason #semst
FAVOR	watching house card first lady president yeah next woman president here #semst
AGAINST	woman stick together half cunts #semst
FAVOR	accused rapar imediately castrated questions asked #rapeculture #heforshe #semst
AGAINST	yall attention mens sports fairly importar happening womens soccer #semst
AGAINST	guess crying player bettersafer violentar right #sad #blackhawks #semst
AGAINST	want revenjar slut rapar then world carry mattress #rape #uglyfeminist #semst
AGAINST	women well #semst
FAVOR	viviennedenue code hack evil destroy time back work kick #gamedev #femaleprotagonist #cybe #semst
FAVOR	paul elam hated alive #feminist #semst
AGAINST	mentality #gamergate feminists superar stable agitate criticism #semst
FAVOR	wives dislike coking husbands diet stay actually avoid coking #womensprogress #semst
AGAINST	literally point male gaze fake nerd girls #semst
FAVOR	this feminist supports gender equality people womans lies physical beauty #semst
FAVOR	#yesallwomen #semst
NONE	bored easily bored profess generally boring weak wimpout #semst
AGAINST	armchair feminists panties social justice warrior something tumblr #semst
NONE	dear #semst
NONE	list real please joke woman attention shit #pissed #semst
AGAINST	those fucking feminists hunt fired lies following joke praised women science #semst
FAVOR	excited hear author slutshaming ofthe internet #slutshaming #semst
NONE	#fsurhet protip maybe familiarize recent trending topics#meninist #blacklivesmatter #baltimoreriots #semst
NONE	half victims half accomplices else simone beavoir #semst
FAVOR	sometimes overheat shirt social expectations people breasts #semst
AGAINST	#weneedfeminism twitter misogynist harassment machine #yesallwomen #heforshe #feminist #semst
AGAINST	#narcissism character trait #feminist convenience #semst
AGAINST	women stem imaginary motivation conversion numbers waste money natural quitters #gamergate #semst
FAVOR	feminism walk blocks called #semst
AGAINST	admit raped readily women question feminist bullshit #semst
AGAINST	#wageequality means individual equal responsibilities training proficiency deserve equal #womenrights #semst
AGAINST	with hillarys lead sanders narrowing long bernie accused misogyny #tcot #semst
FAVOR	ugly short skirt judged #semst
AGAINST	hope womens size #gameofkings championship belt #semst
FAVOR	feminism broken idealogies defending functioning ona #cryingalready #deathnote #semst
FAVOR	create female festival celebrating women surely brainer #art #music #history #semst
FAVOR	gender equality projectar #semst
AGAINST	contemplate fired feminists will fired #gamergate #semst
NONE	opened blenders girls bathrom today #themoreyouknow #semst
AGAINST	#howtospotafeminist they block stalk daysweeks afterwards #semst
FAVOR	proud powerful feminist #heforshe #semst
FAVOR	dinosaur fol rising antiquated rhetoric #semst
AGAINST	women objects sell sexist hate movement #semst
NONE	tumblr made slightly transphobic misogynistic #tumblr #semst
AGAINST	feminists special equal right dont feminist #feministcruelty #semst
AGAINST	innocent convicted domesticar violence #saynotofeminism #semst
AGAINST	feminists disagree shut aside simple manners treatment befuddling #semst
NONE	feel decides support #semst
FAVOR	also busy gorgeous feminist give shit beauty standards #semst
FAVOR	hope raped apparently misogynists dare bend will #yesallwomen #semst
FAVOR	women strong women smart women bold #feministsarebeautifulisalovemovement #semst
AGAINST	emilaaslund dear wave feminists hate women definitions straight #gamergate #slipperyslope #notyo #semst
AGAINST	advocating stop loving women justar #everydaysexism #semst
FAVOR	women marriage male pride because female pride matter #genderequality #semst
NONE	categorizing homelessness #semst
FAVOR	lok latest indiegogo campaign coming turn young girls great leaders #womensrights #semst
AGAINST	equality term feminists porly hide supremacist agendas #semst
NONE	poster child identity politics suck #semst
NONE	inconvenient truths hurt narrative #semst
AGAINST	femaskanks gender studies degree valuable stem degree #semst
FAVOR	well learned answer women #fnm #semst
FAVOR	empower women disempower warlords zahara langhi libya #wilpf #wsw #ikf #peace #war #semst
FAVOR	tired antiwomanist respectability politics safe space women club interview #semst
FAVOR	women stop wearing nothing women wear want matter #semst
AGAINST	dear feminists problem abortion rapar fucking without condoms #gamergate #semst
AGAINST	pretty tits fullar display pissed people lok #logic #wtf #semst
FAVOR	time gender equality #semst
AGAINST	dear feminists give completar version feminism dictionary definition what manhate #gamergate #semst
