id_str	TWEET	LABEL	preprocessing_B
1103712803368640515	La comisión del Parlament contra el Rey  es resultado de nuestra tradición antimonárquica, semilla de la república que construimos. Cataluña será republicana o no será  Otro ataque al Jefe del Estado sin que el Gobierno pestañee. Ilegalización ya de partidos anticonstitucionales. https://t.co/GBbi7uMrAA	AGAINST	la comisión del parlament contra el rey es resultado de nuestra tradición antimonárquica semilla de la república que construimos cataluña será republicana o no será otro ataque al jefe del estado sin que el gobierno pestañee ilegalización ya de partidos anticonstitucionales
1103340159020474368	Sobre ontem... O paredão serviu para mostrar exatamente quem é de Verdade( Paula,Hary,Carol e Rizia) e quem é de mentira(Rodrigo e Dan)...a quarta feira de cinzas chegou mais cedo para eles...as lágrimas rolaram e com elas as máscaras se dissolveram...	NEUTRAL	sobre ontem o paredão serviu para mostrar exatamente quem é de verdade paulaharycarol e rizia e quem é de mentirarodrigo e dana quarta feira de cinzas chegou mais cedo para elesas lágrimas rolaram e com elas as máscaras se dissolveram
10921899285686026e+18	Yo pensaba que esto de ordenar declarar ante el juez lo obligaba la LECrim sin que Puigdemont incurriese en ninguna de las excepciones que estipula su artículo 412. Pero bueno, será la lógica del TS... https://t.co/vdWb0fBNCf	AGAINST	yo pensaba que esto de ordenar declarar ante el juez lo obligaba la lecrim sin que puigdemont incurriese en ninguna de las excepciones que estipula su artículo pero bueno será la lógica del ts
1093107617701023745	RT @martinalliue80: @sentinel_el Define conflicto. IRA si es conflicto. Independència cat no	FAVOR	 define conflicto ira si es conflicto independència cat no
1102602980988252161	❌ #JudiciFarsa ❌  Los cuerpos de seguridad del estado español PN y GC repartiendo xupa-xups en el colegio Pau Claris de Barcelona !   📌 No hubierón cargas 📌  De nada Sr,Nieto ! https://t.co/W9r4FIwOZD	FAVOR	 #judicifarsa  los cuerpos de seguridad del estado español pn y gc repartiendo xupaxups en el colegio pau claris de barcelona  no hubierón cargas  de nada srnieto
1102404227723341829	Activistas berlineses reúnen firmas para pedir un referéndum que impida alquilar a inmobiliarias con más de 3.000 viviendas https://t.co/357mppartidopopularyPt	NEUTRAL	activistas berlineses reúnen firmas para pedir un referéndum que impida alquilar a inmobiliarias con más de viviendas
1103199398970875905	En paralelo al juicio a los golpista,  tv3 y la panfletada separatista (La Vanguardia, Ara....) van explicando una versión diferente de lo que sucede a los miembros de su secta. Ridiculizan las acusaciones, a los jueces y a los fiscales, y ensalzan a los indefendibles acusados	AGAINST	en paralelo al juicio a los golpista tv y la panfletada separatista la vanguardia ara van explicando una versión diferente de lo que sucede a los miembros de su secta ridiculizan las acusaciones a los jueces y a los fiscales y ensalzan a los indefendibles acusados
1097292022908678144	@thiallykandrade Te amo demais pra mim tu é tudooooo ?	NEUTRAL	te amo demais pra mim tu é tudo
1095970150921261057	Usan instrumentos viejos. Instrumentos que históricamente siempre fracasaron para evitar cualquier cambio, político o social. Los usan porque solo saben usar esos instrumentos. Tardarán en llegar al siglo XXI y cuando lo hagan solo serán un mal recuerdo en la historia. #JoAcuso	FAVOR	usan instrumentos viejos instrumentos que históricamente siempre fracasaron para evitar cualquier cambio político o social los usan porque solo saben usar esos instrumentos tardarán en llegar al siglo xxi y cuando lo hagan solo serán un mal recuerdo en la historia #joacuso
1102619848251719680	@ActualidadRT Pobre borrell es medio tonto y cada vez le falla más el cerebro, es un pobre idiota. A ver gilipollas quien cojones instauró la democracia en Francia, Alemania, Holanda, Bélgica y Luxemburgo tonto del culo, fue el ejército invasor en la segunda guerra mundial .	FAVOR	pobre borrell es medio tonto y cada vez le falla más el cerebro es un pobre idiota a ver gilipollas quien cojones instauró la democracia en francia alemania holanda bélgica y luxemburgo tonto del culo fue el ejército invasor en la segunda guerra mundial
1097450494316945408	Como fizera ao longo de sua vida, Bolsonaro larga um companheiro ferido na estrada. Uma jogada perigosa, que pode criar um inimigo com alto potencial de destruição. https://t.co/e667XO5Yff por @jornalismowando  #EuApoioIntercept	NEUTRAL	como fizera ao longo de sua vida bolsonaro larga um companheiro ferido na estrada uma jogada perigosa que pode criar um inimigo com alto potencial de destruição por #euapoiointercept
1096124750005448704	Una vez más:  ??Los patriotas de los grupos que forman @ADNcoalicion hemos plantado cara al separatismo  ??La policía  española  ha permitido que se manifestaran los separatas mientras acosaba y retenía a los patriotas  ??El sistema ha demostrado de que lado está  #JuicioProces https://t.co/RpeMfQyNxj	AGAINST	una vez más los patriotas de los grupos que forman hemos plantado cara al separatismo la policía española ha permitido que se manifestaran los separatas mientras acosaba y retenía a los patriotas el sistema ha demostrado de que lado está #juicioproces
1093207842696376321	El único conflicto que hay en  Cataluña es con los golpistas que se han saltado todas las leyes dando el #GolpeALaDemocracia , es una vergüenza que un presidente del Gobierno caiga en el marco mental de los separatistas!  #STOPSánchez10F https://t.co/d3NtcJOgro	AGAINST	el único conflicto que hay en cataluña es con los golpistas que se han saltado todas las leyes dando el #golpealademocracia es una vergüenza que un presidente del gobierno caiga en el marco mental de los separatistas #stopsánchezf
1103047051821174785	@UMCmossos @mossos El mosso de trapero y forn (mismo del video). Mostrando la profesionalidad del cuerpo de los mossos desobedeciendo las ordenes judiciales y colaborando con un gobierno golpista y delincuente. https://t.co/377zhVzxiS	AGAINST	el mosso de trapero y forn mismo del video mostrando la profesionalidad del cuerpo de los mossos desobedeciendo las ordenes judiciales y colaborando con un gobierno golpista y delincuente
1092059332634660860	Unos 30 alcaldes de ERC denuncian  el juicio a la democracia  https://t.co/ax7vnuClZV https://t.co/8zUfzmbKkK	NEUTRAL	unos alcaldes de erc denuncian el juicio a la democracia
1103346281588625410	👉 Queremos que se reconozca el derecho de acompañamiento de perros de protección y terapéutico a las víctimas de violencia machista 📽 @Noemi_delaCalle  La concienciación sobre la violencia machista es solo el primer paso para acabar con esta lacra social  #Parlament https://t.co/C1dZ7MYCWp	AGAINST	 queremos que se reconozca el derecho de acompañamiento de perros de protección y terapéutico a las víctimas de violencia machista  la concienciación sobre la violencia machista es solo el primer paso para acabar con esta lacra social #parlament
1098004741957869569	La iglesia nace con Constantino el grande tras un sueño justo la noche antes la batalla del Puente Milvio contra Majencio el 12 de octubre del año 312, un ángel se le presento y le dijo estas palabras: 'in hoc signo vinces' con este signo vencerás y se trataba de un crismón! https://t.co/xTg6p8pDAI	FAVOR	la iglesia nace con constantino el grande tras un sueño justo la noche antes la batalla del puente milvio contra majencio el de octubre del año un ángel se le presento y le dijo estas palabras in hoc signo vinces con este signo vencerás y se trataba de un crismón
1102643203453476866	RT @GabrieldoDick: - Esse bloco da Lud vai dá oq falar 🥴🍻🤣🤩	NEUTRAL	 esse bloco da lud vai dá oq falar 
1103760605687803904	@ItsaTrap68 @TelletxeaPia @Pous Quiero decir que puede tener la opinión que tenga, pero que tendrás que demostrar con algún documento jurídico que fue un golpista	AGAINST	quiero decir que puede tener la opinión que tenga pero que tendrás que demostrar con algún documento jurídico que fue un golpista
1098943735876997121	@Patrizzi_t Onde está o entretenimento??  Melhor fazer RS no  convento das Carmelitas Descalças!!! 🙏🏻🙏🏻🙏🏻todo mundo  fazendo caridade e rezando pela paz na terra! 🌿🌱🌿🌱🌿🌿🌱🌿🌱🌿🌱🌿🌱🌿🌱	NEUTRAL	onde está o entretenimento melhor fazer rs no convento das carmelitas descalças todo mundo fazendo caridade e rezando pela paz na terra 
1098913694107533313	#rumbournasarv Évole, tú sí retozas en la porquería, como un cerdito. En CAT no se dice  mierdas  a los equidistantes, y menos en TV. Varias cadenas lleváis meses criminalizando e insultando a los indepes. Y esas cadenas te pagan un pastón para incendiar, miserable.	FAVOR	#rumbournasarv évole tú sí retozas en la porquería como un cerdito en cat no se dice mierdas a los equidistantes y menos en tv varias cadenas lleváis meses criminalizando e insultando a los indepes y esas cadenas te pagan un pastón para incendiar miserable
1103648545683460097	RT @quieroarboles: @JuecesAPMCAT Está siendo ASQUEROSO,tanto lo que hacen en RRSS los anónimos como los políticos presos y no presos.NAZISMO	FAVOR	 está siendo asquerosotanto lo que hacen en rrss los anónimos como los políticos presos y no presosnazismo
1097899386942705664	Queremos un país en el que mujeres, jóvenes, pensionistas, parados, dependientes y trabajadores se sienta escuchados.Con más oportunidades. Una clase media fortalecida. Por justicia social. #ElGobiernoNecesario  #LaEspañaQueQuieres https://t.co/a3sEzg3xDr	FAVOR	queremos un país en el que mujeres jóvenes pensionistas parados dependientes y trabajadores se sienta escuchadoscon más oportunidades una clase media fortalecida por justicia social #elgobiernonecesario #laespañaquequieres
1103353498941440001	RT @JoanQueralt: #1O Qué bien se responde a sí mismo el fiscal: formula la pregunta y dicta la respiesta con sus datos! De preguntas sugest…	FAVOR	 #o qué bien se responde a sí mismo el fiscal formula la pregunta y dicta la respiesta con sus datos de preguntas sugest
1036196844223778816	#QueNoEnsEnfrontin Ahora que por fin Franco sale del Valle de los Caídos, Torra &amp; Cía quiere convertir Cataluña en un valle de cruces... https://t.co/WJ57crL18X	AGAINST	#quenoensenfrontin ahora que por fin franco sale del valle de los caídos torra amp cía quiere convertir cataluña en un valle de cruces
1103473942751252481	RT @CaraotaDigital: Calles de Anzoátegui se llenaron en respaldo al regreso de Guaidó          __          https://t.co/wn3iNISqRy	NEUTRAL	 calles de anzoátegui se llenaron en respaldo al regreso de guaidó
1092097285532631040	@marcelmauri vaya vídeo de mentiras y prejuicios, es habitual que sólo hagáis demagogia, se ha olvidado en el tema de corrupción meter a la mitad, separatistas catalanes, que se llevan muy bien con la corrupción y malversación.	AGAINST	vaya vídeo de mentiras y prejuicios es habitual que sólo hagáis demagogia se ha olvidado en el tema de corrupción meter a la mitad separatistas catalanes que se llevan muy bien con la corrupción y malversación
1102989119372824576	RT @matthewbennett: Millo no ha dicho antes que todo el independentismo era violento, ha hablado de que algunos CDR que lo eran. https://t.…	AGAINST	 millo no ha dicho antes que todo el independentismo era violento ha hablado de que algunos cdr que lo eran
1093251483158659073	La manifestación del domingo pidiendo elecciones probablemente será histórica. Al día siguiente Sánchez difundirá que todos los que estuvieron son la ultraderecha radical. El plan es llevar España a la polarización total y presentarse como él o el fascismo. Otra cosa es que cuele	AGAINST	la manifestación del domingo pidiendo elecciones probablemente será histórica al día siguiente sánchez difundirá que todos los que estuvieron son la ultraderecha radical el plan es llevar españa a la polarización total y presentarse como él o el fascismo otra cosa es que cuele
1093274883096748033	@QuimTorraiPla Tenemos mucha paciencia con los presidentes de las CC.AA.  Incluso soportamos que algunos se pasen el día insultando a la democracia española diciendo que hay presos políticos en el país y que España es una dictadura.	AGAINST	tenemos mucha paciencia con los presidentes de las ccaa incluso soportamos que algunos se pasen el día insultando a la democracia española diciendo que hay presos políticos en el país y que españa es una dictadura
1097839240862466049	RT @ferranmartin: Las preguntas de la abogada del Estado son tan inconcretas que las respuestas no pueden serlo menos. #JuicioProcés	FAVOR	 las preguntas de la abogada del estado son tan inconcretas que las respuestas no pueden serlo menos #juicioprocés
1102527096365158400	inesarrimadas:  Muchos colaboradores de TV-3 se dedican a insultar a los constitucionalistas  https://t.co/dHzfYqZC8r	NEUTRAL	inesarrimadas muchos colaboradores de tv se dedican a insultar a los constitucionalistas
1097504590277300224	@PSOE @abalosmeco A un partido como el PSOE, que pacta con comunistas, separatistas y filo-terroristas, lo mejor que se le puede hacer es un cordón sanitario. Por el bien del país.	AGAINST	a un partido como el psoe que pacta con comunistas separatistas y filoterroristas lo mejor que se le puede hacer es un cordón sanitario por el bien del país
1097581564203094016	-Sr. Rufián, sabe que su amiga ETA asesinó 864 españoles, hirió a 8.000, entre ellos, catalanes, camaradas políticos, mujeres, niños, gentes de bien?. -En 15 meses me voy a la República de Catalunya. -Sabe usted, que son España y la República no existe? -Que hay de comer hoy? https://t.co/KakxuHUQ3C	AGAINST	sr rufián sabe que su amiga eta asesinó españoles hirió a entre ellos catalanes camaradas políticos mujeres niños gentes de bien en meses me voy a la república de catalunya sabe usted que son españa y la república no existe que hay de comer hoy
1103324883101077505	Usted no puede interrumpirme a mi pero yo a ud sí! El todopoderoso Marchena al sr Pina Me cago en el puto fascismo.	FAVOR	usted no puede interrumpirme a mi pero yo a ud sí el todopoderoso marchena al sr pina me cago en el puto fascismo
1103314668947419137	Só hoje o Presidente @jairbolsonaro falou sobre os passos de seu governo:  - Energia Elétrica - Asfaltamento na BR-163 - Concluída as 2 pontes e 4 viadutos no ES - 23 concessões de portos, aeroportos e da Ferrovia - 34 mil novas vagas de emprego  advinha o que a mídia tá falando?	NEUTRAL	só hoje o presidente falou sobre os passos de seu governo energia elétrica asfaltamento na br concluída as pontes e viadutos no es concessões de portos aeroportos e da ferrovia mil novas vagas de emprego advinha o que a mídia tá falando
1093176448842637312	Desde esta cuenta les pido a mis seguidores MÁXIMA DIFUSIÓN.   ? Domingo, 12:00 horas. ? Plaza Colón de Madrid.   Manifestación contra Sánchez convocada por VOX, PP Y CIUDADANOS.  #Españanoserompe #SanchezDimisión  #EleccionesYa  #EspañaEnLibertad   ¡ESPAÑA PIDE ELECCIONES! https://t.co/UXKfKtDi5O	AGAINST	desde esta cuenta les pido a mis seguidores máxima difusión domingo horas plaza colón de madrid manifestación contra sánchez convocada por vox pp y ciudadanos #españanoserompe #sanchezdimisión #eleccionesya #españaenlibertad españa pide elecciones
1103584012185059329	Esquerda nojenta! Criança Viada, Macaquinho, criança apalpando homem nu, cagar e mijar na rua, comer menstruação, enfiar crucifixo no COOLLL, gayzista debochar de Jesus, etc.. Isso tudo é liberdade de expressão. Bolsonaro tem razão, mostrou a verdade, votamos nele p/isso mesmo.	NEUTRAL	esquerda nojenta criança viada macaquinho criança apalpando homem nu cagar e mijar na rua comer menstruação enfiar crucifixo no coolll gayzista debochar de jesus etc isso tudo é liberdade de expressão bolsonaro tem razão mostrou a verdade votamos nele pisso mesmo
1093080926010200064	@MonederoJC Propongo hacer TT a las 12:00 con el hastag:  #SanchezDimisión  Para protestar por la enésima traición a España del presidente Pedro Sánchez, al aceptar una mediación internacional con Quim Torra.  ¡Pásalo!	AGAINST	propongo hacer tt a las con el hastag #sanchezdimisión para protestar por la enésima traición a españa del presidente pedro sánchez al aceptar una mediación internacional con quim torra pásalo
1103349821090512896	RT @frances87415599: Empezamos a descartar políticos? 🚮 🗑 https://t.co/pbJhpPnEPi	FAVOR	 empezamos a descartar políticos  
1102374255835185153	@Palodulesfacha @Valquiria1900 @vox_es Porque unidos somos mas fuertes.  Porque estoy harto de la  superioridad moral de la izquierda y de ver como humillan,  desprecian y censuran a los que no pensamos como ellos.  #PorEspaña  #EspañaViva  #SiguemeYTeSigoVOX   Apoyemos a @vox_es	AGAINST	porque unidos somos mas fuertes porque estoy harto de la superioridad moral de la izquierda y de ver como humillan desprecian y censuran a los que no pensamos como ellos #porespaña #españaviva #siguemeytesigovox apoyemos a
1103010162472878080	Guaidó se reúne con miembros de la burocracia venezolana a su regreso a Venezuela  https://t.co/6g3Z7rdRsF	NEUTRAL	guaidó se reúne con miembros de la burocracia venezolana a su regreso a venezuela
1096072257024204800	Foro Penal informa que han ocurrido 15 desapariciones forzosas (corto y mediano plazo).  1069 detenidos.   723 privados de libertad.  989 presos políticos a la fecha.   De los 1069 detenidos, 102 son menores y 132 mujeres.  #14F	AGAINST	foro penal informa que han ocurrido desapariciones forzosas corto y mediano plazo detenidos privados de libertad presos políticos a la fecha de los detenidos son menores y mujeres #f
1097754178552844288	Hay que ser muy gilipollas para malgastar tu corta vida por una cosa que ahora dicen que era broma. #JuicioProcés	AGAINST	hay que ser muy gilipollas para malgastar tu corta vida por una cosa que ahora dicen que era broma #juicioprocés
1098863177155129344	#LlibertatPresosPoliticsiexiliats Galiza en solidariedade coas persoas encarceladas e exiliadas por votar. Votar non é delito ningún! #LlibertatPresosPolitics https://t.co/vKQVGSQ2eS	FAVOR	#llibertatpresospoliticsiexiliats galiza en solidariedade coas persoas encarceladas e exiliadas por votar votar non é delito ningún #llibertatpresospolitics
1093274957646364672	@ArimaRodriguez Son muchos años ya con el personaje. El escogido lo va a tener muy difícil ?	NEUTRAL	son muchos años ya con el personaje el escogido lo va a tener muy difícil
1096126295048634368	@marta_866 @AlbanoDante76 @mossos @guardiacivil La opción del gobierno de @marianorajoy que seguro hubiera evitado el Referéndum ilegal podría haber sido esta..., por suerte tenía más cabeza que Puigdemont. https://t.co/hpDLlC8CEq	AGAINST	la opción del gobierno de que seguro hubiera evitado el referéndum ilegal podría haber sido esta por suerte tenía más cabeza que puigdemont
1099211537087188992	Aquí, cómo se ha incendiado esta red social tras la petición de la ultraderecha en el Parlamento andaluz y tras el tuit de @LaFallaras, la perpetradora de #ApuntaMiNombreVox. Por @pilaralvarezm y la que suscribe https://t.co/swPpe71rzD	NEUTRAL	aquí cómo se ha incendiado esta red social tras la petición de la ultraderecha en el parlamento andaluz y tras el tuit de la perpetradora de #apuntaminombrevox por y la que suscribe
1045191064062169088	@amparoct74 @CatalaEsceptic @GLP_Penedes @Confepiscopal Tengo amigos de todos los partidos políticos con los que no ha cambiado nada. Sigo yendo a comprar a los mismos sitios y tratando con la misma gente. Y la convivencia sigue igual que antes. Donde está la fractura?	FAVOR	tengo amigos de todos los partidos políticos con los que no ha cambiado nada sigo yendo a comprar a los mismos sitios y tratando con la misma gente y la convivencia sigue igual que antes donde está la fractura
1098747254196838400	Por respeto a las víctimas del fascismo y de la violencia de género no responderé a las preguntas de la extrema derecha . Josep Rull se niega al interrogatorio del abogado de Vox.	FAVOR	por respeto a las víctimas del fascismo y de la violencia de género no responderé a las preguntas de la extrema derecha josep rull se niega al interrogatorio del abogado de vox
1099398699619418112	@J_Zaragoza_ Bon dia.   Apoyaré! El referéndum! Que apruebe! El Parlamento! De CatalAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA . https://t.co/o2nFBK3m69	FAVOR	bon dia apoyaré el referéndum que apruebe el parlamento de catalahahahahahahahahahahahahahahahahahahahahahahahahaha
1092078326095798270	Se agota el plazo: España reconocerá este lunes a Guaidó https://t.co/3sq5kqdqz0 https://t.co/y87TACxzIR	NEUTRAL	se agota el plazo españa reconocerá este lunes a guaidó
1097956667247988743	@GonzlezRobert @JASRA1 dejarnos sin derechos a millones de ciudadanos catalanes saltándose leyes nacionales y regionales . ??es una democracia madura	AGAINST	dejarnos sin derechos a millones de ciudadanos catalanes saltándose leyes nacionales y regionales es una democracia madura
1093261956822323202	Amenazan con detener a Guaidó pero no lo hacen, amenazan con tomar la Asamblea Nacional pero no lo hacen, amenazan con romper relaciones con EE.UU. y la Unión Europea pero no lo hacen, amenazan con plomo pero dejaron repentinamente de reprimir. ¿Cuál es la conclusión? #VamosBien	AGAINST	amenazan con detener a guaidó pero no lo hacen amenazan con tomar la asamblea nacional pero no lo hacen amenazan con romper relaciones con eeuu y la unión europea pero no lo hacen amenazan con plomo pero dejaron repentinamente de reprimir cuál es la conclusión #vamosbien
1103348972872257538	La conferencia ‘Change the Change’ reune a unos 600 expertos en clima y representantes políticos de casi un centenar de países https://t.co/KLxYpkCF1g	NEUTRAL	la conferencia change the change reune a unos expertos en clima y representantes políticos de casi un centenar de países
1099014923726802946	Buscando escritores que tengan decidido publicar su obra, cualquier género literario, con alcance de América Latina en su totalidad comenzando con Colombia y Brasil. #escritor #asesorcomercial #editorialnuevaluz21 #soyescritor #quieropublicarmilibro #publicahoy https://t.co/DAsKJa0xjb	NEUTRAL	buscando escritores que tengan decidido publicar su obra cualquier género literario con alcance de américa latina en su totalidad comenzando con colombia y brasil #escritor #asesorcomercial #editorialnuevaluz #soyescritor #quieropublicarmilibro #publicahoy
1096085833302581248	@CasoAislado_Es @Palodulesfacha Que a partir de muy poco, les va a caer un 155 de tres pares de cojones. Y lo de Tabarnia, que empezó como una gracieta, se puede materializar. Es decir, que en un par de años Cataluña puede dejar de existir	AGAINST	que a partir de muy poco les va a caer un de tres pares de cojones y lo de tabarnia que empezó como una gracieta se puede materializar es decir que en un par de años cataluña puede dejar de existir
1097544146468945924	RT @chanclys10: Vamos acabar  el fin de semana tan intenso de mitings políticos ??? con una gran poesía. https://t.co/dmzwYm1hWj	FAVOR	 vamos acabar el fin de semana tan intenso de mitings políticos con una gran poesía
1092142490394742780	convertido en un fortín rodeado de gente con la misión de defenderlos con sus cuerpos. Y vendrían GC y PN y hasta mossos que se sacarían la careta y se unirían definitivamente a las fuerzas ocupantes e invasoras. Y Puigdemont regresaría de Bruselas, aunque fuera, ahora sí, en el	FAVOR	convertido en un fortín rodeado de gente con la misión de defenderlos con sus cuerpos y vendrían gc y pn y hasta mossos que se sacarían la careta y se unirían definitivamente a las fuerzas ocupantes e invasoras y puigdemont regresaría de bruselas aunque fuera ahora sí en el
1097472219884728320	@scottjamesxfact @AllendeThemis @espeBarcelona Por cierto, si les prohíben  hablar en esos términos  como tú dices ¿Por qué les permiten quemar una constitución?  https://t.co/Z6ZdzFrIP3	AGAINST	por cierto si les prohíben hablar en esos términos como tú dices por qué les permiten quemar una constitución
1099288764378165248	Opinar sobe independentismo es libertad hacerlo sobre Ciudadanos es obsesión. Asi es Cataluña https://t.co/cDdvEQGlYT	AGAINST	opinar sobe independentismo es libertad hacerlo sobre ciudadanos es obsesión asi es cataluña
1104017836090032128	@BacteriasU Los indepes están convencidos que el primer hombre en pisar la Luna era de Vic	AGAINST	los indepes están convencidos que el primer hombre en pisar la luna era de vic
1097474264968687616	? @begonavillacis  El #sanchismo pactó con los separatistas y lo primero que hicieron fue levantar el control de las cuentas para que Torra abriese 'embajadas' de propaganda nacionalista con el dinero de todos  #PrecampañaOnAR https://t.co/JgGWiv7STH	AGAINST	el #sanchismo pactó con los separatistas y lo primero que hicieron fue levantar el control de las cuentas para que torra abriese embajadas de propaganda nacionalista con el dinero de todos #precampañaonar
1103184046933401600	@El_Cid_volador @ClubdelaSerpie @oriolguellipuig Tanto pasamos de ellos que pudieron votar en el referéndum. Qué hacéis vosotros por los catalanes indepes aparte de encarcelarlos? Les ofrecéis alguna posibilidad para una independencia acordada? Cero.	FAVOR	tanto pasamos de ellos que pudieron votar en el referéndum qué hacéis vosotros por los catalanes indepes aparte de encarcelarlos les ofrecéis alguna posibilidad para una independencia acordada cero
1102826412669571072	Prenden fuego a una Iglesia en Écija. La quema de templos ha comenzado mientras El Vaticano hace guiños a las políticas del gobierno de España  #VoxExtremaNecesidad #VOXSaleaGanar 🇪🇸🇪🇸🇪🇸  La Tribuna de España https://t.co/a1d6fbb5oL	AGAINST	prenden fuego a una iglesia en écija la quema de templos ha comenzado mientras el vaticano hace guiños a las políticas del gobierno de españa #voxextremanecesidad #voxsaleaganar  la tribuna de españa
1097446851605917696	@saralidiaester Y vive en Andalucía. En unión con una Andaluza. Será que las catalanas Indis nos hemos puesto demasiado intensas y las otras demasiado Arrimadas? Hoy prefiero a Viggo Mortensen , socio de Omnium que vive en Catalunya.	FAVOR	y vive en andalucía en unión con una andaluza será que las catalanas indis nos hemos puesto demasiado intensas y las otras demasiado arrimadas hoy prefiero a viggo mortensen socio de omnium que vive en catalunya
1096130358054191104	RT @SoyDeDerechas: Y así es como entendió un independentista catalán que te lo vas a comer todo https://t.co/TKG8ciDhYi	AGAINST	 y así es como entendió un independentista catalán que te lo vas a comer todo
1099145562669178880	El ejército venezolano mata a dos indígenas en la frontera con Brasil https://t.co/hjwtp8Ih6L	NEUTRAL	el ejército venezolano mata a dos indígenas en la frontera con brasil
1103359929367384067	Bolsonaro causa indignación con un vídeo obsceno sobre el carnaval ante las críticas de las comparsas https://t.co/bDAJAtRvAS	NEUTRAL	bolsonaro causa indignación con un vídeo obsceno sobre el carnaval ante las críticas de las comparsas
1103734549392035851	@apuente @guifre2053 Por supuesto que quiero que salgan libres. Pero si salen y vuelven a sus puestos, impedirán la independencia por mucha palabrería que digan a favor; Como ahora Torras.	FAVOR	por supuesto que quiero que salgan libres pero si salen y vuelven a sus puestos impedirán la independencia por mucha palabrería que digan a favor como ahora torras
1092121103852621820	Extraña dictadura España en la que los independentistas controlan las principales productoras televisivas, los derechos del fútbol, la mitad de televisiones autonómicas, cientos de escuelas y decenas de universidades.	AGAINST	extraña dictadura españa en la que los independentistas controlan las principales productoras televisivas los derechos del fútbol la mitad de televisiones autonómicas cientos de escuelas y decenas de universidades
1103407290084978692	@davidcualquier @MariadelMarMen9 @tuitegem @bsrbcn Buahhh😥soy especial, distinto.Ozú, Mariaaaa, has preparado la comida? dónde seguimos, ah sí!!fora feixistes dels nostres barris!! qué bueno, qué buena persona soy, soy honrada,soy trabajadora,soy un héroe,lucho por la república pero importa una mierda los derechos de 46 millones	AGAINST	buahsoy especial distintoozú maria has preparado la comida dónde seguimos ah sífora feixistes dels nostres barris qué bueno qué buena persona soy soy honradasoy trabajadorasoy un héroelucho por la república pero importa una mierda los derechos de millones
1096118666515632129	IBM rectifica y elimina la bandera independentista de su video promocional. Esperamos que IBM tome medidas para que este tipo de errores no sé vuelvan a cometer. https://t.co/yYVGlokHQc	AGAINST	ibm rectifica y elimina la bandera independentista de su video promocional esperamos que ibm tome medidas para que este tipo de errores no sé vuelvan a cometer
1099388422697799686	#Pensamiento  Cuando se sostiene que la grandeza del independentismo es su pluralidad, se cae en un voluntarismo que se sabe falso . Opina @mmcias https://t.co/lytTH2bFNQ	AGAINST	#pensamiento cuando se sostiene que la grandeza del independentismo es su pluralidad se cae en un voluntarismo que se sabe falso opina
1098995382766485504	Hoy @ManuelValls en @Club_Siglo_XXI: “No podemos dejar el destino de #España en manos de los populistas de izquierdas, de derechas, o del separatismo” #VallsBCN2019 https://t.co/xYiixzse30	AGAINST	hoy en no podemos dejar el destino de #españa en manos de los populistas de izquierdas de derechas o del separatismo #vallsbcn
1093121121778626560	Pide a la Ministra de Justicia que proteja a los jueces frente a los ataques independentistas. Firma aquí: https://t.co/1X1h3OGX7t	AGAINST	pide a la ministra de justicia que proteja a los jueces frente a los ataques independentistas firma aquí
1097951747794976770	@RupertCocke @bsrbcn @MariadelMarMen9 @sarcasmodigame Sí. Sí. Lo que hizo Lluís Companys sí que fue un golpe contra la República. Es curioso, porque sin ser juzgados, los políticos actuales llevan más de la mitad que el gobierno de Companys. Eso que querían pactar con Franco, ¿me lo puedes explicar?	FAVOR	sí sí lo que hizo lluís companys sí que fue un golpe contra la república es curioso porque sin ser juzgados los políticos actuales llevan más de la mitad que el gobierno de companys eso que querían pactar con franco me lo puedes explicar
1103591247946629122	@MariadelMarMen9 @tuitegem @bsrbcn ¿Tú has criticado la subida de sueldo que se ha puesto la monarquía? Tampoco veo que critiques a los no-indepes. Tu única misión es atacar a los indepes.	FAVOR	tú has criticado la subida de sueldo que se ha puesto la monarquía tampoco veo que critiques a los noindepes tu única misión es atacar a los indepes
1103347759468429312	Gostaria de saber qual jornalista se indignará com esta imagem?   Será q vai ter alguma crítica a respeito nas primeiras páginas ou nos noticiários?  Indignação seletiva é o q faz parte do mote da extrema imprensa. https://t.co/ePYhF3Cpc3	NEUTRAL	gostaria de saber qual jornalista se indignará com esta imagem será q vai ter alguma crítica a respeito nas primeiras páginas ou nos noticiários indignação seletiva é o q faz parte do mote da extrema imprensa
