id_str	TWEET	LABEL	preprocessing_A
1097319257363435521	#Casado tilda de  sátrapa  a #Maduro por expulsar a la delegación del PPE de #Venezuela https://t.co/huv6oeYTZw	NEUTRAL	#casado tildar satrapa #maduro expulsar delegacion #venezuela
1099052363216752641	El independentismo es cada vez más salvaje, va dejando afectados por doquier. Un trozo del asfalto de la autopista de la Ampolla ha sufrido ya varias quemaduras por neumáticos incendiados. No se sabe si volverá a ser el mismo nunca.	FAVOR	independentismo salvaje dejar afectar doquier trozar asfaltar autopista ampollar sufrir quemadura neumaticos incendiar volvera nunca
1103059614625644545	Guaidó se reúne con miembros de la burocracia venezolana a su regreso a Venezuela #Venezuela #VenezuelaLibre #VenezuelaLibreYa  https://t.co/4xRgPgbqYJ	NEUTRAL	guaido reune miembro burocracia venezolano regresar venezuela #venezuela #venezuelalibre #venezuelalibreya
1103340802137378816	🔴🔴Detenido el presidente de #VOX Lleida, por un presunto delito contra la libertad sexual de un discapacitado #YoVotoIzquierda 🔴🔴@Santi_ABASCAL pongamos el nombre al indecente José Antonio Ortiz Gambray ,esta es la moralidad que defendeis!! https://t.co/7MZcsqGpTG vía @20m	FAVOR	detener presidente #vox lleida presunto delito libertar sexual discapacitado #yovotoizquierda @santiabascal poner nombrar indecente jose antonio ortiz gambray este moralidad defendeis
1099117881453961217	CoPPA participará en el “I Congreso Internacional de #Ética Animal y #género: nuevas propuestas ético-políticas y educativas” en la Universidad de #Valladolid  ➡️ https://t.co/jpshwW1SnU  #UniversidadDeValladolid #España https://t.co/scTXFcu7Rf	FAVOR	coppa participar congreso internacional #ética animal #genero propuesta eticopoliticas educativo universidad #valladolid #universidaddevalladolid #españa
1096105620883820544	?? El #PP, en contra de penalizar el #maltrato a #animales salvajes porque atenta contra  los #derechos  del #cazador  ??Con sus prioridades queda clara su calidad humana  #DerechosAnimales #MaltratoAnimal #NoALaCaza #NoALaCazaDeportiva  ?? @quinceM  https://t.co/gwgRxNcLt4	FAVOR	penalizar #maltrato #animales salvaje atento #derechos #cazador prioridad quedo claro calidad humano #derechosanimales #maltratoanimal #noalacaza #noalacazadeportiva
1096159648288133120	Ekaizer:  El abogado de Forn ha desmontado el relato de las acusaciones  #JuicioProcés https://t.co/LXCeYgRdck	FAVOR	ekaizer abogar forn desmontar relatar acusación #juicioproces
1102564277565771776	@Maria80438007 @deArteagaMarga @montse131958 @Yatengounaedad @maricarmengar15 @RelatosTus @LucellydMaria @GRET4__ @amaliacarros @_Amy777 @41Glvez @Margaritarora @tesamarylagvaz1 @beatriz58280942 @willa_hudanich @ashlikesnow8 @SeraMateos @gatotonas @NataliaArana19 @Chustdelhoyo @sanijo92 @CarmenRosi_ @patrice_gaubert @EstherBenito9 @MJCS7 @Moniquerrima @16maluz @abrazodealgodon 🤗😘  🐻🐾  ⚘	NEUTRAL	
1093057828896628736	Estamos ante una rebelión civil y armada. Esto es un golpe de estado y gana el golpe o gana el estado. ¿Se atreven a juzgar los jueces? Que juzguen. ¿No se atreven? Que se vayan a su casa y el próximo gobierno los barrerá.  Porque España no se va a dejar triturar.  #JoAcuso https://t.co/aGnDA3yQHZ	AGAINST	estar rebelion civil armar este golpe estar ganar golpe ganar estar atrever juzgar juez juzgar atrever ir casa gobierno barrera porque españa dejar triturar #joacuso
1098000609792409600	Hay un dicho popular en Cuba que dice;  A perro huevero aunque le quemen el hocico, sigue comiendo huevos  Pedro Sánchez, no ha dejado de Negociar con los independentistas. Su traición la consagró en Abril del 2016. Aqui tenéis a su perrito huevero, con iniciativas anticipadas. https://t.co/M02oFpk7Pq	AGAINST	popular cuba decir perro huevero quemar hocicar comer huevo pedro sanchez dejar negociar independentista traicion consagrar abril aqui perrito huevero iniciativo anticipar
1092183792494788610	Nicolás Maduro, sobre el ultimátum de Pedro Sánchez:  Es como si dijera a la UE que tiene siete días para reconocer la república de Cataluña  #SalvadosMaduro https://t.co/B8D0ypRdp6	FAVOR	nicolas maduro ultimatum pedro sanchez decir reconocer republica cataluña #salvadosmaduro
1093281227040268288	RT @ElJudici: Si la justícia no defensa les víctimes significa que no hi ha justícia ⚖️  #JoAcuso  https://t.co/p0275HqMGX	FAVOR	justicia defensa victimar significar justicia #joacuso
1097507762848890880	RT @ANTI_MERMA50: Hastag a seguir a partir de ahora si quieres estar informado de las elecciones.  #elecciones2019votoderechas	AGAINST	hastag seguir querer informar elección #eleccionesvotoderechas
1093257886912995329	RT @joseantich: Torra exigeix a Arrimadas que faci política i no espectacle i encén el ple. Per @mlasalas a @elnacionalcat https://t.co/HmA…	FAVOR	torrar exigeix arrimar faci politica espectacle encen
1097962305416056833	RT @amcmilagros: @eresenormeAM @KareenPozos A lo bloqueo y de mi vida te bote jaja pero no todas manejan sus cosas así ?-	NEUTRAL	bloquear vida botar jaja manejar
1097652516626616320	RT @karlor79: Esto es imparable, ya están todos los progres echando espuma por la boca ???#SiguemeYTeSigoVOX https://t.co/OL4lLG3ncY	AGAINST	este imparable progre echar espumar boca #siguemeytesigovox
1097391679387127809	No, anteponer tus deseos personales a la lucha colectiva no es feminismo.  Hacer que las mujeres se arriesguen, como personas y/o como sujetos políticos, es neoliberalismo en estado puro.  https://t.co/CWfEFEB5eh	FAVOR	anteponer deseo personal luchar colectivo feminismo hacer mujer arriesgar persona sujeto politicos neoliberalismo estar puro
1096088975050268672	Si detectas a alguien que insulta (nazionalista, nazi, golpista, amenanza con 155, etc.): BLOQUEALO	FAVOR	detectar insultar nazionalista nazi golpista amenanza bloquealo
1093120051035688960	@houellebecquian @AlexAco90918687 @Yo_Republico Madre mia...¿Hoy has puesto la neurona en modo  centrifugacion rapida de 4 ideas  ? ¿Paramilitares, nazis y ahora masones la gente apacible y simpatica de #Tabarnia?  Que cosas... #ViscaTabarniaLliure de tractorianos del 3%!!!!	AGAINST	madre miahoy poner neurona centrifugacion rapida idear paramilitar nazi masón gente apacible simpatica #tabarnia cosa #viscatabarnialliure tractorianos
1097610242647572480	Sánchez sigue empeñado en su traición a España y en venderla a trozos por un sillón.  El próximo 28 de abril es necesario que salga de La Moncloa. #SánchezEnRTVE  https://t.co/XfvLhahMhJ	AGAINST	sanchez empeñar traicion españa venderla trozo sillon abril necesario salir moncloa #sanchezenve
1099422694905384961	Arrimadas irá a Waterloo para hacer teatro de confrontación electoral con Puigdemont, antes de abandonar el Parlament y presentarse a las generales. Los nacionalismos extremos se retroalimentan y coinciden en rechazar un presupuesto social. https://t.co/k5i7kWQkGx vía @publico_es	FAVOR	arrimar waterlo teatro confrontacion electoral puigdemont abandonar parlament presentarse general nacionalismo extremo retroalimentan coincidir rechazar presupuestar social
1095986232730046466	@PoderJudicialEs @PoderJudicialEs  ROGAMOS  a los jueces penalistas que traten a los golpistas con la misma credibilidad que al resto de delincuentes penales (todo bajo lupa). Son mentirosos y falsos hasta el  infinito. JUNQUERAS, EL PEOR.	AGAINST	rogar juez penalista tratar golpista credibilidad restar delincuente penal todo lupa mentiroso falso infinito junquera peor
1095947370049748992	Donald Trump está considerando rebajar la presión contra Pekín y ofrecer un mayor plazo para la subida de aranceles que anunció, una indicación de que quiere alcanzar un acuerdo https://t.co/QvnkVnG4jR	NEUTRAL	donald trump considerar rebajar presion pekin ofrecer plazo subir arancel anunciar indicacion alcanzar acordar
1103325702479364096	Por sus actos les conoceréis... Esta es la verdadera cara del separatismo: solo insultos, amenazas e intimidación. Su falso pacifismo ha quedado al descubierto y esto no les ha gustado. Lo que estän haciendo es despreciable. Ánimo @EnricMillo y gracias. https://t.co/ITr1ljRNgW	AGAINST	acto conocereis este caro separatismo insulto amenazar intimidacion falso pacifismo quedar descubrir gustar estän despreciable ánimo gracia
1097911803282108425	Colau ‘regala’ a Torra el cambio de su calle: ya no vivirá en la Príncipe de Asturias...  Con la medida, hace un nuevo gesto de favor al independentismo y, particularmente, al presidente de la Generalitat, Torra, que vive en esa avenida.  #LaSilenciosaCat https://t.co/gPUAcnM24t	AGAINST	colau regalar torrar cambiar callar vivira principe asturias medir gestar favor independentismo particularmente presidente generalitat torrar vivir avenir #lasilenciosacat
1103082194749263872	He encontrado una forma de hacer la faena de casa en un plis plas, me pongo el juicio y del cabreo y rabia que me entra al escuchar todos los embustes que sueltan, me pongo como una moto y voy a toda pastilla y la casa brillante oiga!!!! #judiciFarsa	FAVOR	encontrar formar faenar casa plis plas poner juicio cabrear rabiar entrar escuchar embuste soltar poner moto pastilla casa brillante oír #judicifarsa
1099401006918656005	El consistorio ha explicado que la campaña -entre diciembre de 2017 y octubre de 2018- ha actuado en 60 puntos de la ciudad y ha permitido pasar de 3.717 vehículos mal aparcados en la acera a 2.088 #motos #Barcelona  https://t.co/Z7LspW1Uu7	NEUTRAL	consistorio explicar campaña entrar diciembre octubre actuar punto ciudad permitir pasar vehiculos aparcar acerar #motos #barcelona
1093069500054941696	@InesArrimadas Venga ... que ya vimos cómo no le apartabas mirada cuando vino por lo de los atentados. Hay un plano en que se le ve en primer plano y la cabeza de Arrimadas asomando por detrás alo lejos mirando entusiasmada.	FAVOR	venir ver apartar mirar venir atentar plano plano cabeza arrimar asomar mirar entusiasmar
1099368234984370177	La imagen de Jaitt cobró gran exposición pública en 2018 tras acusar en marzo, en un programa de televisión, a reconocidos periodistas y políticos de ser abusadores de menores. En medio del escándalo, llegó a escribir en Twitter que podían matarla. https://t.co/oDtekVX0f9	FAVOR	imagen jaitt cobrar exposicion publicar acusar marzo programa television reconocer periodista politicos abusadores menor escandalo llegar escribir twitter podian matarla
1042312051648024576	@hecate7777 @Lluisgjf Yo no pensaba votar,ni tampoco era independentista y unionista menos. Cuando puse la Tv y vi a los perros rabiosos atoyinar a tota la gent,vaig anar i vote per SI. Desde el 1 O soy independentista,he comenzado a hablar catalan lo poco que se. Voy a las manis que puedo. LLIBERTAT	FAVOR	pensar votarni independentista unionista menos cuando poner perro rabioso atoyinar tota gentvaig anar votar desde independentistahe comenzar catalan manis poder llibeat
1098917994389032960	Las PENSIONES revalorizadas y DIGNAS son un derecho social, de todas las generaciones. Por ello, #GobierneQuienGobierne ... las pensiones se defienden. @pensionazo_no https://t.co/VuXPlRpwNW	AGAINST	pensionar revalorizar digno derecho social generación él #gobiernequiengobierne pensionar defender
1096110268030042112	@ramirp @BabetinaM A estos lo que les interesa es la pela. Y que haya presos políticos en España se lo pasan por los cojones.	FAVOR	interesar pelar preso politicos españa pasar cojón
1097606279621693441	Definitivamente nos estamos volviendo locos. Una lengua de 4 o 5 pueblos que sólo hablan unos pocos ancianos. Otro chiringuito más para nacionalismo trasnochado. Empiezan solicitando ayudas... si quieres que te cante, la tela por delante #nacionalismo https://t.co/J33xdZpC7B	AGAINST	definitivamente volver loco lengua pueblo anciano otro chiringuito nacionalismo trasnochar empezar solicitar ayudar querer cantar tela #nacionalismo
1099222624650125312	PREGUNTA PARA #PinochoCumTraidor @sanchezcastejon. Como se siente un EGÓLATRA, cuando se da cuenta que TODOS LE CONSIDERAMOS un #PUTÓLOGOS INDECENTE sin ESCRUPULOS...????  #ApuntaMiNombreV0X #SiguemeYTeSigoVOX #EspañaViva #fuerachiringuitosdegénero  #LaSilenciosaÑ   #VoxDias https://t.co/7Vbe2JgbMT	AGAINST	preguntar para #pinochocumtraidor como sentir ególatra todo considerar #putólogos indecente escrupulos #apuntaminombrevx #siguemeytesigovox #españaviva #fuerachiringuitosdegenero #lasilenciosañ #voxdias
1097499147794550784	El problema es que el 155 todo el mundo sabe qué es, pero el diálogo algunos piensan que es sí o sí discutir sus posiciones. Al final es un significante moral, más que político. Mientras las encuestas no pregunten sobre cursos de acción concretos, poco fiables serán... https://t.co/P96ElnBJZU	FAVOR	problema mundo dialogar pensar discutir posicionar significante moral politico mientras encuestar preguntar curso accion concreto fiable seran
1103433262519726081	@CCivicaCatalana @lilianagonar Eso es lo que le gusta al traidor de España Pedro Sánchez cómplice de los golpistas de Cataluña @sanchezcastejon https://t.co/wzbW61F3bG	AGAINST	gustar traidor españa pedro sanchez complice golpista cataluña
1097555896891330560	Los mismos que no se pronuncian claramente en la tele por el horario infantil son los mismos que ponen a sus hijos a escuchar discursos de Puigdemont y los sientan a ver la @SextaNocheTV y encima se atreven a decir en tuiter lo que sus hijos prodigios opinan!!! Ay madre!!! ?	NEUTRAL	pronunciar claramente tele horario infantil poner hijo escuchar discurso puigdemont sentir atrever tuiter hijo prodigio opinar madre
1093167248682950656	#SanchezDimisión Los que desean balcanizar España convocan mani para el domingo.	FAVOR	#sanchezdimision desear balcanizar españa convocar mani domingo
1097383979114729472	PP y C's diciendo que VOX es constitucionalista, y que por eso pactan con ellos.  Cúpula de VOX:  No al Islam. Aunque no sean terroristas. Es que son incompatibles con nosotros   Viola el art. 16 de la constitución y el 18 de la declaración universal de DDHH.  #ObjetivoElecciones https://t.co/Vzw8taZffE	FAVOR	decir constitucionalista pactar ellos cupula islam aunque terrorista incompatible violar constitucion declaracion universal ddhh #objetivoelecciones
1102882162209181696	@KRLS @QuimTorraiPla por favor os lo pido con todo mi corazón y por el amor que le tengo a mi pueblo LEVANTAR la DUI ya..Escuchando al millo no tienen vergüenza por favor es una ABERRACIÓN lo que estan diciendo #JudiciTV3CatRàdio	FAVOR	favor pedir corazon amor poblar levantar yaescuchando millo verguenza favor aberración decir #judicitvcatradio
1103325104371613698	DIRECTO 📡 | Empieza la declaración de Teresa Guix, diseñadora de la web del Pacte pel Referèndum #JuicioProcés https://t.co/DhWvSPFNdy https://t.co/WucHMkiUkg	FAVOR	directo empezar declaracion teresa guix diseñador pactar referendum #juicioproces
1099455781462786053	@anna_sjd Lo peor es que ni siquiera es cierto. Muchas de las propuestas de vox chocan con la constitución (autonomías por ej) y necesitarían una reforma de la misma para poder llevarse a cabo.  Pero su público aplaude con las orejas, que aquí hemos venido a jugar.	FAVOR	siquiera cierto mucho propuesta chocar constitucion autonomias necesitarian reformar poder llevarse cabo pero publicar aplaudir oreja venir jugar
1097425235215876096	?DIRECTO| @TeoGarciaEgea, sobre la expulsión de eurodiputados de Caracas: “Ha sido un duro golpe para la democracia, la confirmación de que en Venezuela estamos ante una dictadura y el fiel reflejo de quién puede entrar en una dictadura y quién no” ?https://t.co/897gn9dxri https://t.co/jbdoCt7ce6	AGAINST	directo expulsion eurodiputado caracas durar golpe democracia confirmacion venezuela dictadura fiel reflejar entrar dictadura httpstcogndxri
1095939514722324480	@miqueliceta @sanchezcastejon @mjmonteroc Tus amigos de manifestación no tienen nada que ver los partidos independentista en cambio Miguelito tu sí que sabes aplicar el 155 con esos amigos de viaje que ahora desde los socialistas nos queréis endosar. Que miedo a perder la poltrona,prorrogar los presupuestos???	FAVOR	amigo manifestacion partido independentista cambiar miguelito aplicar amigo viajar socialista quereis endosar miedo perder poltronaprorrogar presupuesto
1097825962266370049	@Nmartinblanco Ya, Nacho, pero es que a todos nos hace gracia menos a vosotros. Y vosotros sois una minoría que solo representa al 20% del censo. Así que aprended a vivir en democracia sin tantos lloros ni aspavientos. ?	FAVOR	nacho vosotros minoria representar censar aprender vivir democracia tanto lloro aspaviento
1092144785509568510	?Pocos gestos hay más ilustrativos y potentes que pongan en evidencia lo que es el separatismo.   ?Acto seguido, echaron a empujones @joanplanas de @tv3cat. Hablaremos sobre esto el próximo martes.  Rt!   ???????? https://t.co/tol0tiBwbg	AGAINST	poco gesto ilustrativo potente poner evidenciar separatismo acto seguir echar empujón hablar martes
1098776646159618048	🔵 #EXCLUSIVA  📹 ¡Brutal! #LikeAVOX El rap de VOX que lo peta en las redes   🇪🇸 @vox_es @Santi_ABASCAL @Sophistidomme   ℹ️ #EspañaViva #SiguemeYTeSigoVOX   https://t.co/6FJ8uJG2Nz	AGAINST	#exclusiva brutal #likeavox petar redar #españaviva #siguemeytesigovox
1095957524656865280	Según el fiscal Fidel Cadena:   se lanzaron muros humanos contra los cuerpos y fuerzas de seguridad del Estado.  #JoAcuso No tenéis vergüenza, FASCISTAS. https://t.co/DcRYIQvDyO	FAVOR	segun fiscal fidel cadena lanzar muro humano cuerpo fuerza seguridad estar #joacuso verguenza fascista
1102430926250930176	Eu me iludindo que iria pra Baiana hoje https://t.co/AgFbPRwrKB	NEUTRAL	iludindo iria baiana hoje
1093078131764793344	@JLambanM @sanchezcastejon Si eso es cierto, con urgencia, PP, Ciudadanos y el PSOE deberian presentar una mocion de censura. Si no, TODOS los socialistas estais de acuerdo con el complot golpista y ka complicidad del gobierno	AGAINST	cierto urgencia ciudadano psoe deberian presentar mocion censurar todo socialista acordar complot golpista complicidad gobierno
1093261057567703042	Amigos y vecinos catalanes no separatistas. Que carita se nos ha quedado a todos con las conversaciones bilaterales de Sánchez.  Abandonados. Una vez más.	AGAINST	amigo vecino catalán separatista carita quedar conversación bilateral sanchez abandonar
1099335382477488129	ÚLTIMA HORA: Según una encuesta del diario ARA un 80% de catalanes cree que tras la decisión de Arrimadas de presentarse a las generales sus votantes se pasarán en masa a ERC. O a las CUP. O a Podemos. Pero que abandonan C's fijo. Ah, y que quieren un referéndum de independencia.	AGAINST	último hora segun encuestar diario catalán creer decision arrimar presentarse general votante pasar masa poder pero abandonar fijar querer referendum independencia
1103699464588615680	ALDAPETA #Donosti 1989  El @policia sigue activo hoy  Combatió a #ETA  Enterró compañeros asesinados  30 años después cobra 600€ menos q los @mossos  Su pensión serán 1300€ gracias a los SINDICATOS  QUIERES q TE PASE A TI?  Lucha por la #EquiparacionYa Por tu dignidad @jusapol https://t.co/vRnvVfssn0	AGAINST	aldapeta #donosti activar combatio #eta enterro compañero asesinar año cobrar pension sindicato querer pasar luchar #equiparacionya dignidad
1102384181710082048	La reunión entre Donald Trump y Kim Jong-un fue  exitosa , dice John Bolton https://t.co/drG4lapAv2	NEUTRAL	reunion donald trump jongun exitoso john bolton
1097592851427414016	Si @QuimTorraiPla está dispuesto a ir a la cárcel por defender sus ideas ¿Servirá de algo el juicio a los presos políticos? ¿A cuantos políticos catalanes se tendrá que encarcelar para que Europa se de cuenta que España es un país fascista?	FAVOR	disponer carcel defender idear servira juicio preso politicos politicos catalán encarcelar europa españa fascista
1099095677743845378	Un concierto en la tragedia venezolana tenía sentido? Tenía mis dudas pero evidentemente fue un acierto y a Maduro solo le queda el basurero de la historia. Permítanme darle las gracias a la patria de mis nietos sin ella esto no hubiera sido posible. Viva Colombia!	NEUTRAL	concertar tragedia venezolano sentir tenia dudar evidentemente acertar maduro quedo basurero historia permitanme darle patrio nieto posible vivo colombia
1095941964611158017	Airbus dejará de fabricar el A380, el avión comercial más grande del mundo https://t.co/choBFS4YqO #aerolíneas #empresas #aeronáutica	NEUTRAL	airbus dejar fabricar avion comercial grande mundo #aerolineas #empresas #aeronautica
1103372984331497472	Cómo el comunismo chavista (Al que aspira Podemos e Izquierda Unida y el que apoya el PSOE en España) se ha cargado una tierra tan rica como ha sido y aún sigue siendo Venezuela.   ¡Al tirano Maduro le quedan los días contados!  #VamosBien #MaduroDictador #SesiónDeControl https://t.co/8nueUEE7Zi	AGAINST	como comunismo chavista aspirar poder izquierdo unir apoyar psoe españa cargar tierra rico venezuela tirano maduro quedar contar #vamosbien #madurodictador #sesiondecontrol
1102872066594955264	▶️ El #socialismo andaluz se va quitar una espinita el #28A aportando miles de votos a la victoria de @sanchezcastejon y el @PSOE   👉🏻 Por millones de mujeres y hombres, hay que #movilizarse. Si nosotros no vamos, la derecha viene, se une y forma un #trifachito  🗣️ @susanadiaz ⤵️ https://t.co/QruQUXZHnT	FAVOR	#socialismo andaluz quitar espinita aportar mil voto victoria millón mujer hombre #movilizarse ir derecho venir formar #trifachito
1097289423279001600	@Lucas_Limaa09 Se n eh importante pra ti então n eh um sacrificio tão grande a se fazer se chama empatia	NEUTRAL	importante então sacrificio grande fazer chama empatia
1042870286058758144	RT @kittlab: Que ganas de que publiquen los chats de govern, mossos, anc, podemos, pp, tv3 y saber y ganar.	AGAINST	ganar publicar chats govern mossos poder ganar
1092175105277468670	#Buenosdías.'Su vida, al servicio de #España', en nuestro #Blog. Ellas han empañado de tristeza los ojos del #EjércitodeTierra, no olvidaremos su labor y dedicación. Dieron la vida por España??  y dedicaron los últimos minutos de sus vidas a su vocación. https://t.co/wxb29Teqdo https://t.co/wj9DZXTqGH	AGAINST	#buenosdiassu vida servicio #españa #blog ellos empañar tristeza ojo #ejercitodetierra olvidar labor dedicacion dar vida españa dedicar minuto vida vocacion
1095941343707316231	RT @orue_s: Los independentistas tumban los Presupuestos y precipitan el adelanto electoral https://t.co/mIQF8hhqnn	AGAINST	independentista tumbar presupuesto precipitar adelantar electoral
1102880956103438336	El colmo de la estupidez o la maldad, decir que los presos de eta, condenados por asesinato, son como Nelson Mandela. Sólo se me ocurre que haya salido de algún niñato ignorante y que con la edad madure. Lo peor los likes. MUCHO ASCO. https://t.co/MpxWWvEfPU	AGAINST	colmar estupidez maldad preso condenar asesinato nelson mandela solo ocurrir salir niñato ignorante edad madurar likes mucho asco
1097287100720914433	Pregunta más interesante para mí, podré verlo y vivirlo? Y la humanidad como reaccionará,salvaremos la tierra y nos salvaremos de tirarnos por el precipicio?mientras tanto en mi mundo los políticos y los chorizos, incendiando la convivencia en mi país,no ven k el futuro viene	FAVOR	preguntar interesante podre verlo vivirlo humanidad reaccionarasalvaremos tierra salvar tirarnos precipiciomientras mundo politicos chorizo incendiar convivencia paisno futuro venir
1102488063631073281	@J_Zaragoza_ Que pronto se os va a acabar lo de la mitad. En cuanto acabe el juicio y gracias a vosotros y a la injusticia el 50% de indepes será un 70 sino más, cuando llegue un 155 ya seremos el 80%.  Vosotros solos nos haréis independientes.	FAVOR	acabar mitad acabar juicio injusticia indepes llegar vosotros hareis independiente
1102739226146365440	Solo falta que salga otro del gobierno español que diga que lo que filmó la BBC el 1 de octubre en Cataluña es falso, después repetirá que los campos de exterminio judíos no existieron y que la tierra es plana, que no está demostrado lo contrario.	FAVOR	solo falto salir gobierno español decir filmar octubre cataluña falso repetira campo exterminio judios existir tierra plano demostrar contrario
1098889157580079110	ENTREVISTA: La alcaldesa de Gavà, Raquel Sánchez, repasa los puntos calientes de esta legislatura, los problemas de la ciudad y sus retos https://t.co/dKteYOrSsx @raquelsjimenez @AjuntamentGava @PSCGava #eleccionesmunicipales #EleccionesGenerales	NEUTRAL	entrevistar alcaldesa gava raquel sanchez repasar punto caliente legislatura problema ciudad reto #eleccionesmunicipales #eleccionesgenerales
1096098022235299840	El Parlamento Europeo rechaza por mayoría aplastante una enmienda que pretendía condenar la operación policial del #1-O https://t.co/FSzbN84ahk	AGAINST	parlamentar europeo rechazar mayoria aplastante enmendar pretendia condenar operacion policial
1097384299865796608	Venga Colau que te quedan tres meses escasos todavía te da tiempo de dejarnos más regalitos a los barceloneses. Cámbiale el nombre al Paseo de Gracia y llámale Passeig dels Musclos y la Rambla Cataluña tiene que acabar en la pza Puigdemont. A la sgrda familia ponle laica familix. https://t.co/lSWFgYBMlh	FAVOR	venir colau quedar mes escaso dejarnos regalito barcelonés cambiale nombrar pasear gracia llamale passeig dels musclos rambla cataluña acabar puigdemont sgrda familia ponle laico familix
1103152848534208512	RT @Bernat_Doria: 17) Los comandos separatistas cortan las vías del AVE liderados por la CDR Marta Madrenas (alcaldesa de Girona). https://…	AGAINST	comando separatista cortar vias liderar marta madrenas alcaldesa girona
1096011708605313024	Hola  @ahorapodemos, Cómo me hubiera gustado que hubierais echado la culpa de los NO PGE, a la derecha y solo a la derecha, y haber empatizado con las razones de los independentistas, que solo es una. DIGNIDAD y eso es imposible pagarlo con dinero.	FAVOR	hola como gustar echar culpar derecho derecho empatizado razonar independentista dignidad imposible pagarlo dinero
1099376676172169218	Ciudadanos no muerde el anzuelo de Puigdemont y rechaza cualquier reunión con él https://t.co/SvDA87jFlo vía @ABCespana	AGAINST	ciudadano morder anzuelo puigdemont rechazar reunion
1097983062464434178	Con el Régimen Penal Juvenil buscamos que haya menos delincuentes y no más presos. Si los frenamos en el inicio de su carrera delictiva y les marcamos que frente a un delito hay consecuencias, podremos reducir la cantidad de víctimas, y así llevar más seguridad la sociedad. https://t.co/dkbFlAaUSC	NEUTRAL	regimen penal juvenil buscar delincuente preso frenar iniciar carrera delictivo marcar frente delito consecuencia poder reducir cantidad victimar seguridad sociedad
1097634374462423041	Hermanos,hermanas, españoles y españolas que amamos profundamente nuestra patria,.Que deseamos cambiar este caótico rumbo hacia el precipicio,que deseamos con orgullo que España sea integra,con nuestra cultura y tradiciones.España de los españoles!Unamonos!! #SiguemeYTeSigoVOX	AGAINST	hermanoshermanas español español amar profundamente patriaque desear cambiar caotico rumbo precipicioque desear orgullo españa integracon cultura tradicionesespaña españolesunamonos #siguemeytesigovox
1091862698386776060	@InesArrimadas Fuisteis al pueblo de Dolors Bassa dias antes de que se la llevaran a Madrid después de 1 año en prisión sin juicio solo para provocar y vender vuestro relato de confrontación. Como políticos pirómanos sois lamentables, pero por encima de todo sois mala gente	FAVOR	ser poblar dolors bassa llevar madrid prision juicio provocar vender relatar confrontacion como politicos piromanos lamentable malo gente
1098861658582237184	Muy pocas personas conocían lo que se estaba fraguando, hasta el punto de que el secretario general, José Manuel Villegas, desmintió a mediodía en el Congreso que el desembarco de Inés Arrimadas en Madrid estuviera sobre la mesa https://t.co/8HzLeByPza	FAVOR	persona conocian fraguar punto secretario general jose manuel villegas desmintio mediodia congreso desembarcar ines arrimar madrid mesa
1102540191301070849	El exsecretario de Estado de Seguridad acusa a los Mossos de  no querer evitar el referéndum  https://t.co/PElLyL6Yqg	AGAINST	exsecretario estar seguridad acusar mossos evitar referendum
1103369220560207872	Cuando digo presidente del PP, me refiero a Rajoy y el 155.	AGAINST	cuando decir presidente referir rajoy
1098848549389910016	RT @Societatcc: La Fundación Konrad Adenauer califica de veneno a los separatistas catalanes https://t.co/SN9wVNw6pI	AGAINST	fundacion konrad adenauer calificar veneno separatista catalán
1092143307076128770	Son cargos  políticos . Nombran a personas que han hecho méritos de todo  tipo  (incluyendo recorte de plantillas). https://t.co/eGFzygtV5i	AGAINST	cargo politicos nombrar persona meritos tipo incluir recortar plantilla
1097425740126142465	[VÍDEO] El extremo al que llegan los 'indepes' contra los que defienden ideas diferentes ?https://t.co/5Z6GOVW4vB	AGAINST	vídeo extremar llegar indepes defender idear httpstcozgovwvb
1103677663443591169	La policía más corrupta machista y de extrema derecha de Europa #JudiciTV3CatRàdio #JudiciFARSA https://t.co/XB30rlebyR	FAVOR	policia corrupto machista extremo derecho europa #judicitvcatradio #judicifarsa
1103695302052069378	¿Un plan para apropiarse de las cotizaciones de los trabajadores en Cataluña? Estos eran los planes de Puigdemont https://t.co/figh5sE1Rw	FAVOR	plan apropiarse cotización trabajador cataluña este plan puigdemont
1099086474060931074	@marubimo Hombreeeeee mucho se victimizan al clamar por sus  presos políticos , pero a la hora de perder una parte del sueldo por sus  héroes , NADA de NADA. A trabajar como otro día. La pela es la pela😉 con la parafernalia golpista, lo mismo. A lo barato.	AGAINST	hombre victimizan clamar preso politicos hora perder soldar heroes nada nada pelar pelar parafernalia golpista mismo barato
1103699076699193344	Los mandos policiales durante el referéndum del #1O describen la pasividad de los Mossos d'Esquadra https://t.co/dQ1KwhTVdg Informa @IvanVila_A	FAVOR	mando policial referendum describir pasividad mossos desquadra informar
1096165801302859777	Paràlisis mental Los 21 puntos de la infamia con los que, sin eufemismos, el separatismo exige al Gobierno que claudique https://t.co/qNu9gzYsW6	AGAINST	paralisis mental punto infamia eufemismo separatismo exigir gobierno claudicar
